Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Columba palumbus_Common Wood-Pigeon
Hirundo rustica_Barn Swallow
Passer domesticus_House Sparrow
Fringilla coelebs_Common Chaffinch
Carduelis carduelis_European Goldfinch
Sylvia atricapilla_Eurasian Blackcap
Pica pica_Eurasian Magpie
Corvus corone_Carrion Crow
Delichon urbicum_Common House-Martin
Streptopelia decaocto_Eurasian Collared-Dove
Serinus serinus_European Serin
Parus major_Great Tit
Phoenicurus ochruros_Black Redstart
Milvus migrans_Black Kite
Gyps fulvus_Eurasian Griffon
Motacilla alba_White Wagtail
Erithacus rubecula_European Robin
Garrulus glandarius_Eurasian Jay
Cyanistes caeruleus_Eurasian Blue Tit
Columba livia_Rock Pigeon
Chloris chloris_European Greenfinch
Falco tinnunculus_Eurasian Kestrel
Emberiza cirlus_Cirl Bunting
Oriolus oriolus_Eurasian Golden Oriole
Buteo buteo_Common Buzzard
Troglodytes troglodytes_Eurasian Wren
Linaria cannabina_Eurasian Linnet
Periparus ater_Coal Tit
Merops apiaster_European Bee-eater
Phylloscopus bonelli_Western Bonelli's Warbler
Ptyonoprogne rupestris_Eurasian Crag-Martin
Larus michahellis_Yellow-legged Gull
Luscinia megarhynchos_Common Nightingale
Anas platyrhynchos_Mallard
Certhia brachydactyla_Short-toed Treecreeper
Dendrocopos major_Great Spotted Woodpecker
Sturnus vulgaris_European Starling
Ardea cinerea_Gray Heron
Saxicola rubicola_European Stonechat
Streptopelia turtur_European Turtle-Dove
Upupa epops_Eurasian Hoopoe
Hippolais polyglotta_Melodious Warbler
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Cuculus canorus_Common Cuckoo
Galerida cristata_Crested Lark
Lophophanes cristatus_Crested Tit
Regulus ignicapilla_Common Firecrest
Turdus viscivorus_Mistle Thrush
Sitta europaea_Eurasian Nuthatch
Curruca melanocephala_Sardinian Warbler
Emberiza calandra_Corn Bunting
Picus viridis_Eurasian Green Woodpecker
Lullula arborea_Wood Lark
Turdus philomelos_Song Thrush
Fulica atra_Eurasian Coot
Pyrrhocorax pyrrhocorax_Red-billed Chough
Alauda arvensis_Eurasian Skylark
Cettia cetti_Cetti's Warbler
Petronia petronia_Rock Sparrow
Circaetus gallicus_Short-toed Snake-Eagle
Egretta garzetta_Little Egret
Hieraaetus pennatus_Booted Eagle
Cisticola juncidis_Zitting Cisticola
Lanius collurio_Red-backed Shrike
Phylloscopus collybita_Common Chiffchaff
Gallinula chloropus_Eurasian Moorhen
Chroicocephalus ridibundus_Black-headed Gull
Picus sharpei_Iberian Green Woodpecker
Carduelis citrinella_Citril Finch
Phalacrocorax carbo_Great Cormorant
Lanius senator_Woodchat Shrike
Oenanthe oenanthe_Northern Wheatear
Milvus milvus_Red Kite
Motacilla cinerea_Gray Wagtail
Sturnus unicolor_Spotless Starling
Ciconia ciconia_White Stork
Himantopus himantopus_Black-winged Stilt
Bubulcus ibis_Cattle Egret
Alectoris rufa_Red-legged Partridge
Muscicapa striata_Spotted Flycatcher
Acrocephalus scirpaceus_Eurasian Reed Warbler
Circus aeruginosus_Eurasian Marsh-Harrier
Curruca communis_Greater Whitethroat
Coturnix coturnix_Common Quail
Phoenicurus phoenicurus_Common Redstart
Corvus monedula_Eurasian Jackdaw
Pernis apivorus_European Honey-buzzard
Curruca iberiae_Western Subalpine Warbler
Emberiza cia_Rock Bunting
Prunella modularis_Dunnock
Motacilla flava_Western Yellow Wagtail
Passer montanus_Eurasian Tree Sparrow
Sterna hirundo_Common Tern
Ardea purpurea_Purple Heron
Podiceps cristatus_Great Crested Grebe
Tachybaptus ruficollis_Little Grebe
Anthus trivialis_Tree Pipit
Charadrius dubius_Little Ringed Plover
Acrocephalus arundinaceus_Great Reed Warbler
Emberiza citrinella_Yellowhammer
Curruca undata_Dartford Warbler
Apus melba_Alpine Swift
Anthus campestris_Tawny Pipit
Galerida theklae_Thekla's Lark
Recurvirostra avosetta_Pied Avocet
Sylvia borin_Garden Warbler
Falco subbuteo_Eurasian Hobby
Circus pygargus_Montagu's Harrier
Actitis hypoleucos_Common Sandpiper
Alcedo atthis_Common Kingfisher
Tadorna tadorna_Common Shelduck
Riparia riparia_Bank Swallow
Cinclus cinclus_White-throated Dipper
Aquila chrysaetos_Golden Eagle
Netta rufina_Red-crested Pochard
Pyrrhula pyrrhula_Eurasian Bullfinch
Aythya ferina_Common Pochard
Tringa ochropus_Green Sandpiper
Burhinus oedicnemus_Eurasian Thick-knee
Vanellus vanellus_Northern Lapwing
