Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	combuz1	Common Buzzard	0.8284
2	Spectrogram 1	1	4.0	7.0	150	15000	woolar1	Wood Lark	0.9182
3	Spectrogram 1	1	4.0	7.0	150	15000	combuz1	Common Buzzard	0.2141
4	Spectrogram 1	1	6.0	9.0	150	15000	combuz1	Common Buzzard	0.8809
5	Spectrogram 1	1	10.0	13.0	150	15000	lirplo	Little Ringed Plover	0.8210
6	Spectrogram 1	1	14.0	17.0	150	15000	combuz1	Common Buzzard	0.2070
7	Spectrogram 1	1	16.0	19.0	150	15000	combuz1	Common Buzzard	0.4173
8	Spectrogram 1	1	18.0	21.0	150	15000	combuz1	Common Buzzard	0.4819
9	Spectrogram 1	1	20.0	23.0	150	15000	combuz1	Common Buzzard	0.8919
10	Spectrogram 1	1	22.0	25.0	150	15000	woolar1	Wood Lark	0.5670
11	Spectrogram 1	1	24.0	27.0	150	15000	combuz1	Common Buzzard	0.2139
12	Spectrogram 1	1	26.0	29.0	150	15000	combuz1	Common Buzzard	0.4799
13	Spectrogram 1	1	28.0	31.0	150	15000	woolar1	Wood Lark	0.5626
14	Spectrogram 1	1	32.0	35.0	150	15000	woolar1	Wood Lark	0.2456
15	Spectrogram 1	1	52.0	55.0	150	15000	eurjay1	Eurasian Jay	0.6341
