Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1138
2	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1096
3	Spectrogram 1	1	1.0	4.0	150	15000	lirplo	Little Ringed Plover	0.2113
4	Spectrogram 1	1	1.0	4.0	150	15000	carcro1	Carrion Crow	0.1292
5	Spectrogram 1	1	3.0	6.0	150	15000	lirplo	Little Ringed Plover	0.1097
6	Spectrogram 1	1	5.0	8.0	150	15000	eugori2	Eurasian Golden Oriole	0.1851
7	Spectrogram 1	1	5.0	8.0	150	15000	yellow2	Yellowhammer	0.1159
8	Spectrogram 1	1	5.0	8.0	150	15000	trepip	Tree Pipit	0.1062
9	Spectrogram 1	1	6.0	9.0	150	15000	eugori2	Eurasian Golden Oriole	0.1952
10	Spectrogram 1	1	6.0	9.0	150	15000	reebun	Reed Bunting	0.1838
11	Spectrogram 1	1	6.0	9.0	150	15000	whinch1	Whinchat	0.1733
12	Spectrogram 1	1	6.0	9.0	150	15000	yellow2	Yellowhammer	0.1517
13	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1512
14	Spectrogram 1	1	6.0	9.0	150	15000	cirbun1	Cirl Bunting	0.1270
15	Spectrogram 1	1	6.0	9.0	150	15000	grrwar1	Great Reed Warbler	0.1246
16	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1052
17	Spectrogram 1	1	6.0	9.0	150	15000	eaywag1	Western Yellow Wagtail	0.1050
18	Spectrogram 1	1	6.0	9.0	150	15000	cetwar1	Cetti's Warbler	0.1028
19	Spectrogram 1	1	7.0	10.0	150	15000	trepip	Tree Pipit	0.1429
20	Spectrogram 1	1	7.0	10.0	150	15000	comrav	Common Raven	0.1295
21	Spectrogram 1	1	7.0	10.0	150	15000	whinch1	Whinchat	0.1184
22	Spectrogram 1	1	7.0	10.0	150	15000	reebun	Reed Bunting	0.1088
23	Spectrogram 1	1	7.0	10.0	150	15000	webwar1	Western Bonelli's Warbler	0.1083
24	Spectrogram 1	1	7.0	10.0	150	15000	corbun1	Corn Bunting	0.1076
25	Spectrogram 1	1	7.0	10.0	150	15000	cirbun1	Cirl Bunting	0.1057
26	Spectrogram 1	1	7.0	10.0	150	15000	graher1	Gray Heron	0.1054
27	Spectrogram 1	1	7.0	10.0	150	15000	eugori2	Eurasian Golden Oriole	0.1024
28	Spectrogram 1	1	8.0	11.0	150	15000	webwar1	Western Bonelli's Warbler	0.1677
29	Spectrogram 1	1	8.0	11.0	150	15000	graher1	Gray Heron	0.1597
30	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.1163
31	Spectrogram 1	1	8.0	11.0	150	15000	goldcr1	Goldcrest	0.1117
32	Spectrogram 1	1	8.0	11.0	150	15000	eugori2	Eurasian Golden Oriole	0.1106
33	Spectrogram 1	1	8.0	11.0	150	15000	cirbun1	Cirl Bunting	0.1100
34	Spectrogram 1	1	8.0	11.0	150	15000	redkit1	Red Kite	0.1032
35	Spectrogram 1	1	8.0	11.0	150	15000	whinch1	Whinchat	0.1002
