Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comchi1	Common Chiffchaff	0.6194
2	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1481
3	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.9466
4	Spectrogram 1	1	18.0	21.0	150	15000	comchi1	Common Chiffchaff	0.5048
5	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.3152
6	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.8588
7	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.3354
8	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.5144
9	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.8528
10	Spectrogram 1	1	36.0	39.0	150	15000	grewhi1	Greater Whitethroat	0.2850
11	Spectrogram 1	1	39.0	42.0	150	15000	grewhi1	Greater Whitethroat	0.3733
12	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.2486
13	Spectrogram 1	1	54.0	57.0	150	15000	melwar1	Melodious Warbler	0.3366
14	Spectrogram 1	1	54.0	57.0	150	15000	grewhi1	Greater Whitethroat	0.1054
15	Spectrogram 1	1	57.0	60.0	150	15000	cirbun1	Cirl Bunting	0.1938
