Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comnig1	Common Nightingale	0.8002
2	Spectrogram 1	1	1.0	4.0	150	15000	comnig1	Common Nightingale	0.4209
3	Spectrogram 1	1	2.0	5.0	150	15000	comnig1	Common Nightingale	0.4950
4	Spectrogram 1	1	2.0	5.0	150	15000	carcro1	Carrion Crow	0.1085
5	Spectrogram 1	1	3.0	6.0	150	15000	comnig1	Common Nightingale	0.4579
6	Spectrogram 1	1	3.0	6.0	150	15000	eurwar1	Eurasian Reed Warbler	0.1527
7	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.1388
8	Spectrogram 1	1	3.0	6.0	150	15000	cirbun1	Cirl Bunting	0.1221
9	Spectrogram 1	1	3.0	6.0	150	15000	comcuc	Common Cuckoo	0.1062
10	Spectrogram 1	1	3.0	6.0	150	15000	grrwar1	Great Reed Warbler	0.1048
11	Spectrogram 1	1	4.0	7.0	150	15000	cirbun1	Cirl Bunting	0.1981
12	Spectrogram 1	1	4.0	7.0	150	15000	grewhi1	Greater Whitethroat	0.1916
13	Spectrogram 1	1	4.0	7.0	150	15000	comcuc	Common Cuckoo	0.1861
14	Spectrogram 1	1	4.0	7.0	150	15000	eutdov	European Turtle-Dove	0.1539
15	Spectrogram 1	1	4.0	7.0	150	15000	webwar1	Western Bonelli's Warbler	0.1281
16	Spectrogram 1	1	4.0	7.0	150	15000	blawoo1	Black Woodpecker	0.1281
17	Spectrogram 1	1	4.0	7.0	150	15000	garwar1	Garden Warbler	0.1199
18	Spectrogram 1	1	4.0	7.0	150	15000	eurwry	Eurasian Wryneck	0.1187
19	Spectrogram 1	1	4.0	7.0	150	15000	yellow2	Yellowhammer	0.1177
20	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.1111
21	Spectrogram 1	1	4.0	7.0	150	15000	eugori2	Eurasian Golden Oriole	0.1100
22	Spectrogram 1	1	4.0	7.0	150	15000	ibechi2	Iberian Chiffchaff	0.1028
23	Spectrogram 1	1	5.0	8.0	150	15000	eugori2	Eurasian Golden Oriole	0.1726
24	Spectrogram 1	1	5.0	8.0	150	15000	comnig1	Common Nightingale	0.1350
25	Spectrogram 1	1	5.0	8.0	150	15000	cirbun1	Cirl Bunting	0.1229
26	Spectrogram 1	1	5.0	8.0	150	15000	grewhi1	Greater Whitethroat	0.1181
27	Spectrogram 1	1	5.0	8.0	150	15000	garwar1	Garden Warbler	0.1175
28	Spectrogram 1	1	6.0	9.0	150	15000	comnig1	Common Nightingale	0.2574
29	Spectrogram 1	1	7.0	10.0	150	15000	comnig1	Common Nightingale	0.5062
30	Spectrogram 1	1	8.0	11.0	150	15000	comnig1	Common Nightingale	0.6699
31	Spectrogram 1	1	9.0	12.0	150	15000	comnig1	Common Nightingale	0.9041
32	Spectrogram 1	1	10.0	13.0	150	15000	comnig1	Common Nightingale	0.9632
33	Spectrogram 1	1	11.0	14.0	150	15000	comnig1	Common Nightingale	0.9428
34	Spectrogram 1	1	12.0	15.0	150	15000	comnig1	Common Nightingale	0.9603
35	Spectrogram 1	1	12.0	15.0	150	15000	comred2	Common Redstart	0.1292
36	Spectrogram 1	1	13.0	16.0	150	15000	comnig1	Common Nightingale	0.9266
37	Spectrogram 1	1	13.0	16.0	150	15000	comred2	Common Redstart	0.1335
38	Spectrogram 1	1	14.0	17.0	150	15000	comnig1	Common Nightingale	0.5255
39	Spectrogram 1	1	14.0	17.0	150	15000	spofly1	Spotted Flycatcher	0.1898
40	Spectrogram 1	1	14.0	17.0	150	15000	wlwwar	Willow Warbler	0.1021
41	Spectrogram 1	1	15.0	18.0	150	15000	comnig1	Common Nightingale	0.6304
42	Spectrogram 1	1	15.0	18.0	150	15000	comred2	Common Redstart	0.1279
43	Spectrogram 1	1	16.0	19.0	150	15000	comnig1	Common Nightingale	0.9046
44	Spectrogram 1	1	16.0	19.0	150	15000	comred2	Common Redstart	0.1102
45	Spectrogram 1	1	17.0	20.0	150	15000	comnig1	Common Nightingale	0.8961
46	Spectrogram 1	1	17.0	20.0	150	15000	comred2	Common Redstart	0.2789
47	Spectrogram 1	1	17.0	20.0	150	15000	comcha	Common Chaffinch	0.1062
48	Spectrogram 1	1	18.0	21.0	150	15000	comnig1	Common Nightingale	0.6589
49	Spectrogram 1	1	18.0	21.0	150	15000	comred2	Common Redstart	0.3719
