"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.65,111,29,30787,746,0.129521586931155,0.000941069574247144,0.129521586931155,0.792857142857143,0.222668004012036,0.609299321924443,0.747112616438019
0.66,109,28,30788,748,0.127187864644107,0.000908618899273105,0.127187864644107,0.795620437956204,0.219315895372233,0.607740242702525,0.748586039056875
0.67,109,27,30789,748,0.127187864644107,0.000876168224299065,0.127187864644107,0.801470588235294,0.219536757301108,0.610946257830531,0.753700390176382
0.68,108,24,30792,749,0.126021003500583,0.000778816199376947,0.126021003500583,0.818181818181818,0.21840242669363,0.618390030313237,0.767767298800236
0.69,102,24,30793,754,0.119158878504673,0.000778790927085699,0.119158878504673,0.80952380952381,0.207739307535642,0.603760445682451,0.757084313598949
0.7,102,23,30794,754,0.119158878504673,0.000746341305123795,0.119158878504673,0.816,0.207951070336391,0.607142857142857,0.762677529743435
0.71,100,23,30794,756,0.116822429906542,0.000746341305123795,0.116822429906542,0.813008130081301,0.204290091930541,0.601983002832861,0.758936873489025
0.72,99,21,30796,757,0.115654205607477,0.000681442061199987,0.115654205607477,0.825,0.202868852459016,0.606268011527377,0.768638729157333
0.73,99,20,30797,757,0.115654205607477,0.000648992439238083,0.115654205607477,0.831932773109244,0.203076923076923,0.609782608695652,0.774580697230004
0.74,98,20,30797,758,0.114485981308411,0.000648992439238083,0.114485981308411,0.830508474576271,0.201232032854209,0.607142857142857,0.772730247371406
0.75,92,20,30797,764,0.107476635514019,0.000648992439238083,0.107476635514019,0.821428571428571,0.190082644628099,0.590634441087613,0.760992369905915
0.76,90,19,30798,766,0.105140186915888,0.000616542817276179,0.105140186915888,0.825688073394495,0.186528497409326,0.588461538461538,0.763160452287915
0.77,86,15,30802,770,0.100467289719626,0.000486744329428562,0.100467289719626,0.851485148514851,0.179728317659352,0.591423948220065,0.781631428838265
0.78,85,13,30803,772,0.0991831971995333,0.000421858774662513,0.0991831971995333,0.86734693877551,0.178010471204188,0.595876288659794,0.793842743866597
0.79,84,13,30803,773,0.0980163360560093,0.000421858774662513,0.0980163360560093,0.865979381443299,0.176100628930818,0.592777085927771,0.791809979910533
0.8,78,11,30805,779,0.0910151691948658,0.000356957424714434,0.0910151691948658,0.876404494382023,0.164904862579281,0.581323980710215,0.794445389288687
0.81,77,11,30805,780,0.0898483080513419,0.000356957424714434,0.0898483080513419,0.875,0.162962962962963,0.577924944812362,0.792232770863386
0.82,75,11,30805,782,0.0875145857642941,0.000356957424714434,0.0875145857642941,0.872093023255814,0.159066808059385,0.570980743394537,0.787669775873537
0.83,73,10,30806,784,0.0851808634772462,0.000324506749740395,0.0851808634772462,0.879518072289157,0.15531914893617,0.567963386727689,0.79129846192073
0.84,73,9,30807,784,0.0851808634772462,0.000292056074766355,0.0851808634772462,0.890243902439024,0.155484558040469,0.572153065929,0.799865107280851
0.85,73,9,30807,784,0.0851808634772462,0.000292056074766355,0.0851808634772462,0.890243902439024,0.155484558040469,0.572153065929,0.799865107280851
0.86,71,8,30808,786,0.0828471411901984,0.000259605399792316,0.0828471411901984,0.89873417721519,0.151709401709402,0.569071192833569,0.804065583749302
0.87,71,7,30809,786,0.0828471411901984,0.000227154724818276,0.0828471411901984,0.91025641025641,0.151871657754011,0.573396674584323,0.813164467006225
0.88,71,7,30809,786,0.0828471411901984,0.000227154724818276,0.0828471411901984,0.91025641025641,0.151871657754011,0.573396674584323,0.813164467006225
0.89,69,7,30809,788,0.0805134189031505,0.000227154724818276,0.0805134189031505,0.907894736842105,0.147909967845659,0.565846599131693,0.808557862305878
0.9,66,7,30809,791,0.0770128354725788,0.000227154724818276,0.0770128354725788,0.904109589041096,0.141935483870968,0.554074074074074,0.80123354168241
0.91,64,7,30809,793,0.0746791131855309,0.000227154724818276,0.0746791131855309,0.901408450704225,0.137931034482759,0.545910687405921,0.796050618350565
0.92,60,7,30810,796,0.0700934579439252,0.000227147353733329,0.0700934579439252,0.895522388059702,0.130010834236186,0.529045643153527,0.785003671261776
0.93,58,6,30810,799,0.0676779463243874,0.000194704049844237,0.0676779463243874,0.90625,0.125950054288817,0.524189261031366,0.789324146796343
0.94,55,6,30810,802,0.0641773628938156,0.000194704049844237,0.0641773628938156,0.901639344262295,0.119825708061002,0.510092744135297,0.77995984290252
0.95,48,5,30810,810,0.0559440559440559,0.000162258640272595,0.0559440559440559,0.905660377358491,0.105378704720088,0.47831184056272,0.766478705243461
0.96,46,5,30810,812,0.0536130536130536,0.000162258640272595,0.0536130536130536,0.901960784313726,0.101210121012101,0.467144563918757,0.758475639358898
0.97,34,4,30811,824,0.0396270396270396,0.000129806912218076,0.0396270396270396,0.894736842105263,0.0758928571428571,0.394270122783083,0.711246791148738
0.98,27,2,30813,831,0.0314685314685315,6.49034561090378e-05,0.0314685314685315,0.931034482758621,0.0608793686583991,0.347201210287443,0.693891594594457
0.99,18,2,30813,840,0.020979020979021,6.49034561090378e-05,0.020979020979021,0.9,0.041002277904328,0.259762308998302,0.599628725091996
