Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	blackc1	Eurasian Blackcap	0.1555
2	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1304
3	Spectrogram 1	1	0	3.0	150	15000	combuz1	Common Buzzard	0.1170
4	Spectrogram 1	1	1.0	4.0	150	15000	trepip	Tree Pipit	0.2386
5	Spectrogram 1	1	1.0	4.0	150	15000	rinphe	Ring-necked Pheasant	0.1252
6	Spectrogram 1	1	1.0	4.0	150	15000	litowl1	Little Owl	0.1188
7	Spectrogram 1	1	1.0	4.0	150	15000	reebun	Reed Bunting	0.1173
8	Spectrogram 1	1	1.0	4.0	150	15000	grewhi1	Greater Whitethroat	0.1106
9	Spectrogram 1	1	2.0	5.0	150	15000	trepip	Tree Pipit	0.2080
10	Spectrogram 1	1	2.0	5.0	150	15000	grewhi1	Greater Whitethroat	0.2019
11	Spectrogram 1	1	2.0	5.0	150	15000	dunnoc1	Dunnock	0.1840
12	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.1627
13	Spectrogram 1	1	2.0	5.0	150	15000	eurbla	Eurasian Blackbird	0.1512
14	Spectrogram 1	1	2.0	5.0	150	15000	reebun	Reed Bunting	0.1368
15	Spectrogram 1	1	3.0	6.0	150	15000	rinphe	Ring-necked Pheasant	0.2358
16	Spectrogram 1	1	3.0	6.0	150	15000	grewhi1	Greater Whitethroat	0.2352
17	Spectrogram 1	1	3.0	6.0	150	15000	litowl1	Little Owl	0.1706
18	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1603
19	Spectrogram 1	1	3.0	6.0	150	15000	reebun	Reed Bunting	0.1594
20	Spectrogram 1	1	3.0	6.0	150	15000	dunnoc1	Dunnock	0.1360
21	Spectrogram 1	1	3.0	6.0	150	15000	carcro1	Carrion Crow	0.1348
22	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.1335
23	Spectrogram 1	1	3.0	6.0	150	15000	cirbun1	Cirl Bunting	0.1060
24	Spectrogram 1	1	3.0	6.0	150	15000	eurlin1	Eurasian Linnet	0.1040
25	Spectrogram 1	1	4.0	7.0	150	15000	litowl1	Little Owl	0.1646
26	Spectrogram 1	1	4.0	7.0	150	15000	rinphe	Ring-necked Pheasant	0.1618
27	Spectrogram 1	1	4.0	7.0	150	15000	grewhi1	Greater Whitethroat	0.1084
28	Spectrogram 1	1	5.0	8.0	150	15000	litowl1	Little Owl	0.2526
29	Spectrogram 1	1	5.0	8.0	150	15000	rinphe	Ring-necked Pheasant	0.1796
30	Spectrogram 1	1	5.0	8.0	150	15000	grewhi1	Greater Whitethroat	0.1594
31	Spectrogram 1	1	5.0	8.0	150	15000	melwar1	Melodious Warbler	0.1355
32	Spectrogram 1	1	5.0	8.0	150	15000	trepip	Tree Pipit	0.1274
33	Spectrogram 1	1	5.0	8.0	150	15000	dunnoc1	Dunnock	0.1265
34	Spectrogram 1	1	5.0	8.0	150	15000	reebun	Reed Bunting	0.1009
35	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1238
36	Spectrogram 1	1	6.0	9.0	150	15000	dunnoc1	Dunnock	0.1154
37	Spectrogram 1	1	6.0	9.0	150	15000	grewhi1	Greater Whitethroat	0.1063
38	Spectrogram 1	1	7.0	10.0	150	15000	dunnoc1	Dunnock	0.1868
39	Spectrogram 1	1	7.0	10.0	150	15000	grewhi1	Greater Whitethroat	0.1587
40	Spectrogram 1	1	7.0	10.0	150	15000	trepip	Tree Pipit	0.1428
41	Spectrogram 1	1	7.0	10.0	150	15000	cirbun1	Cirl Bunting	0.1208
42	Spectrogram 1	1	8.0	11.0	150	15000	grewhi1	Greater Whitethroat	0.2243
43	Spectrogram 1	1	8.0	11.0	150	15000	eutdov	European Turtle-Dove	0.1433
44	Spectrogram 1	1	8.0	11.0	150	15000	melwar1	Melodious Warbler	0.1178
45	Spectrogram 1	1	8.0	11.0	150	15000	litowl1	Little Owl	0.1148
46	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.1060
47	Spectrogram 1	1	8.0	11.0	150	15000	rinphe	Ring-necked Pheasant	0.1035
48	Spectrogram 1	1	9.0	12.0	150	15000	grewhi1	Greater Whitethroat	0.1688
49	Spectrogram 1	1	9.0	12.0	150	15000	eutdov	European Turtle-Dove	0.1281
50	Spectrogram 1	1	9.0	12.0	150	15000	comqua1	Common Quail	0.1242
51	Spectrogram 1	1	9.0	12.0	150	15000	grrwar1	Great Reed Warbler	0.1230
52	Spectrogram 1	1	9.0	12.0	150	15000	reebun	Reed Bunting	0.1133
53	Spectrogram 1	1	9.0	12.0	150	15000	rinphe	Ring-necked Pheasant	0.1106
54	Spectrogram 1	1	9.0	12.0	150	15000	corbun1	Corn Bunting	0.1061
55	Spectrogram 1	1	9.0	12.0	150	15000	melwar1	Melodious Warbler	0.1011
56	Spectrogram 1	1	10.0	13.0	150	15000	grewhi1	Greater Whitethroat	0.1956
57	Spectrogram 1	1	10.0	13.0	150	15000	eutdov	European Turtle-Dove	0.1776
58	Spectrogram 1	1	10.0	13.0	150	15000	reebun	Reed Bunting	0.1282
59	Spectrogram 1	1	10.0	13.0	150	15000	melwar1	Melodious Warbler	0.1184
60	Spectrogram 1	1	10.0	13.0	150	15000	litowl1	Little Owl	0.1183
61	Spectrogram 1	1	10.0	13.0	150	15000	rebshr1	Red-backed Shrike	0.1142
62	Spectrogram 1	1	10.0	13.0	150	15000	eurlin1	Eurasian Linnet	0.1086
63	Spectrogram 1	1	10.0	13.0	150	15000	comqua1	Common Quail	0.1050
64	Spectrogram 1	1	11.0	14.0	150	15000	eutdov	European Turtle-Dove	0.1848
65	Spectrogram 1	1	11.0	14.0	150	15000	grewhi1	Greater Whitethroat	0.1585
66	Spectrogram 1	1	11.0	14.0	150	15000	melwar1	Melodious Warbler	0.1458
67	Spectrogram 1	1	11.0	14.0	150	15000	trepip	Tree Pipit	0.1303
68	Spectrogram 1	1	11.0	14.0	150	15000	yellow2	Yellowhammer	0.1273
69	Spectrogram 1	1	11.0	14.0	150	15000	corbun1	Corn Bunting	0.1133
70	Spectrogram 1	1	11.0	14.0	150	15000	webwar1	Western Bonelli's Warbler	0.1064
71	Spectrogram 1	1	11.0	14.0	150	15000	reebun	Reed Bunting	0.1003
72	Spectrogram 1	1	11.0	14.0	150	15000	rebshr1	Red-backed Shrike	0.1001
73	Spectrogram 1	1	12.0	15.0	150	15000	grewhi1	Greater Whitethroat	0.1765
74	Spectrogram 1	1	12.0	15.0	150	15000	eutdov	European Turtle-Dove	0.1548
75	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.1391
76	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.1242
77	Spectrogram 1	1	13.0	16.0	150	15000	eutdov	European Turtle-Dove	0.1829
78	Spectrogram 1	1	13.0	16.0	150	15000	grewhi1	Greater Whitethroat	0.1771
79	Spectrogram 1	1	13.0	16.0	150	15000	melwar1	Melodious Warbler	0.1479
80	Spectrogram 1	1	13.0	16.0	150	15000	dunnoc1	Dunnock	0.1314
81	Spectrogram 1	1	13.0	16.0	150	15000	webwar1	Western Bonelli's Warbler	0.1156
82	Spectrogram 1	1	13.0	16.0	150	15000	corbun1	Corn Bunting	0.1133
83	Spectrogram 1	1	13.0	16.0	150	15000	rinphe	Ring-necked Pheasant	0.1085
84	Spectrogram 1	1	13.0	16.0	150	15000	carcro1	Carrion Crow	0.1064
85	Spectrogram 1	1	13.0	16.0	150	15000	cirbun1	Cirl Bunting	0.1063
86	Spectrogram 1	1	13.0	16.0	150	15000	trepip	Tree Pipit	0.1046
87	Spectrogram 1	1	14.0	17.0	150	15000	grewhi1	Greater Whitethroat	0.2286
88	Spectrogram 1	1	14.0	17.0	150	15000	litowl1	Little Owl	0.1784
89	Spectrogram 1	1	14.0	17.0	150	15000	melwar1	Melodious Warbler	0.1579
90	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.1471
91	Spectrogram 1	1	14.0	17.0	150	15000	dunnoc1	Dunnock	0.1209
92	Spectrogram 1	1	14.0	17.0	150	15000	rinphe	Ring-necked Pheasant	0.1198
93	Spectrogram 1	1	14.0	17.0	150	15000	eutdov	European Turtle-Dove	0.1152
94	Spectrogram 1	1	14.0	17.0	150	15000	cirbun1	Cirl Bunting	0.1047
95	Spectrogram 1	1	14.0	17.0	150	15000	reebun	Reed Bunting	0.1042
96	Spectrogram 1	1	14.0	17.0	150	15000	corbun1	Corn Bunting	0.1024
97	Spectrogram 1	1	14.0	17.0	150	15000	webwar1	Western Bonelli's Warbler	0.1009
98	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.1797
99	Spectrogram 1	1	15.0	18.0	150	15000	eurbla	Eurasian Blackbird	0.1600
100	Spectrogram 1	1	15.0	18.0	150	15000	grewhi1	Greater Whitethroat	0.1412
101	Spectrogram 1	1	15.0	18.0	150	15000	eutdov	European Turtle-Dove	0.1243
102	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1202
103	Spectrogram 1	1	15.0	18.0	150	15000	reebun	Reed Bunting	0.1113
104	Spectrogram 1	1	15.0	18.0	150	15000	dunnoc1	Dunnock	0.1077
105	Spectrogram 1	1	15.0	18.0	150	15000	rinphe	Ring-necked Pheasant	0.1054
106	Spectrogram 1	1	16.0	19.0	150	15000	grewhi1	Greater Whitethroat	0.1934
107	Spectrogram 1	1	16.0	19.0	150	15000	melwar1	Melodious Warbler	0.1894
108	Spectrogram 1	1	16.0	19.0	150	15000	cirbun1	Cirl Bunting	0.1577
109	Spectrogram 1	1	16.0	19.0	150	15000	garwar1	Garden Warbler	0.1295
110	Spectrogram 1	1	16.0	19.0	150	15000	trepip	Tree Pipit	0.1273
111	Spectrogram 1	1	16.0	19.0	150	15000	reebun	Reed Bunting	0.1246
112	Spectrogram 1	1	16.0	19.0	150	15000	yellow2	Yellowhammer	0.1117
113	Spectrogram 1	1	16.0	19.0	150	15000	webwar1	Western Bonelli's Warbler	0.1064
114	Spectrogram 1	1	16.0	19.0	150	15000	eutdov	European Turtle-Dove	0.1037
115	Spectrogram 1	1	18.0	21.0	150	15000	grewhi1	Greater Whitethroat	0.2049
116	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.1664
117	Spectrogram 1	1	18.0	21.0	150	15000	cirbun1	Cirl Bunting	0.1614
118	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.1587
119	Spectrogram 1	1	18.0	21.0	150	15000	eutdov	European Turtle-Dove	0.1565
120	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.1479
121	Spectrogram 1	1	18.0	21.0	150	15000	yellow2	Yellowhammer	0.1339
122	Spectrogram 1	1	18.0	21.0	150	15000	reebun	Reed Bunting	0.1126
123	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1084
124	Spectrogram 1	1	19.0	22.0	150	15000	webwar1	Western Bonelli's Warbler	0.2032
125	Spectrogram 1	1	19.0	22.0	150	15000	grewhi1	Greater Whitethroat	0.1864
126	Spectrogram 1	1	19.0	22.0	150	15000	cirbun1	Cirl Bunting	0.1807
127	Spectrogram 1	1	19.0	22.0	150	15000	eutdov	European Turtle-Dove	0.1699
128	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.1628
129	Spectrogram 1	1	19.0	22.0	150	15000	melwar1	Melodious Warbler	0.1476
130	Spectrogram 1	1	19.0	22.0	150	15000	comkin1	Common Kingfisher	0.1212
131	Spectrogram 1	1	19.0	22.0	150	15000	dunnoc1	Dunnock	0.1109
132	Spectrogram 1	1	19.0	22.0	150	15000	yellow2	Yellowhammer	0.1106
133	Spectrogram 1	1	20.0	23.0	150	15000	grewhi1	Greater Whitethroat	0.2241
134	Spectrogram 1	1	20.0	23.0	150	15000	cirbun1	Cirl Bunting	0.1858
135	Spectrogram 1	1	20.0	23.0	150	15000	melwar1	Melodious Warbler	0.1488
136	Spectrogram 1	1	20.0	23.0	150	15000	webwar1	Western Bonelli's Warbler	0.1448
137	Spectrogram 1	1	20.0	23.0	150	15000	comkin1	Common Kingfisher	0.1116
138	Spectrogram 1	1	20.0	23.0	150	15000	reebun	Reed Bunting	0.1111
139	Spectrogram 1	1	20.0	23.0	150	15000	eugori2	Eurasian Golden Oriole	0.1097
140	Spectrogram 1	1	21.0	24.0	150	15000	melwar1	Melodious Warbler	0.1892
141	Spectrogram 1	1	21.0	24.0	150	15000	grewhi1	Greater Whitethroat	0.1481
142	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.1423
143	Spectrogram 1	1	21.0	24.0	150	15000	reebun	Reed Bunting	0.1298
144	Spectrogram 1	1	21.0	24.0	150	15000	rinphe	Ring-necked Pheasant	0.1271
145	Spectrogram 1	1	21.0	24.0	150	15000	cirbun1	Cirl Bunting	0.1203
146	Spectrogram 1	1	21.0	24.0	150	15000	eutdov	European Turtle-Dove	0.1052
147	Spectrogram 1	1	21.0	24.0	150	15000	dunnoc1	Dunnock	0.1051
148	Spectrogram 1	1	21.0	24.0	150	15000	comkin1	Common Kingfisher	0.1046
149	Spectrogram 1	1	22.0	25.0	150	15000	blutit	Eurasian Blue Tit	0.3018
150	Spectrogram 1	1	22.0	25.0	150	15000	gretit1	Great Tit	0.1934
151	Spectrogram 1	1	22.0	25.0	150	15000	grewhi1	Greater Whitethroat	0.1533
152	Spectrogram 1	1	22.0	25.0	150	15000	grswoo	Great Spotted Woodpecker	0.1497
153	Spectrogram 1	1	22.0	25.0	150	15000	martit2	Marsh Tit	0.1447
154	Spectrogram 1	1	22.0	25.0	150	15000	reebun	Reed Bunting	0.1343
155	Spectrogram 1	1	22.0	25.0	150	15000	melwar1	Melodious Warbler	0.1246
156	Spectrogram 1	1	22.0	25.0	150	15000	webwar1	Western Bonelli's Warbler	0.1202
157	Spectrogram 1	1	22.0	25.0	150	15000	combuz1	Common Buzzard	0.1201
158	Spectrogram 1	1	22.0	25.0	150	15000	stodov1	Stock Dove	0.1164
159	Spectrogram 1	1	22.0	25.0	150	15000	watrai1	Water Rail	0.1147
160	Spectrogram 1	1	22.0	25.0	150	15000	rinphe	Ring-necked Pheasant	0.1142
161	Spectrogram 1	1	22.0	25.0	150	15000	relpar1	Red-legged Partridge	0.1124
162	Spectrogram 1	1	22.0	25.0	150	15000	carcro1	Carrion Crow	0.1121
163	Spectrogram 1	1	22.0	25.0	150	15000	eurbul	Eurasian Bullfinch	0.1120
164	Spectrogram 1	1	22.0	25.0	150	15000	eugori2	Eurasian Golden Oriole	0.1078
165	Spectrogram 1	1	22.0	25.0	150	15000	yellow2	Yellowhammer	0.1074
166	Spectrogram 1	1	22.0	25.0	150	15000	cirbun1	Cirl Bunting	0.1062
167	Spectrogram 1	1	22.0	25.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1018
168	Spectrogram 1	1	23.0	26.0	150	15000	blutit	Eurasian Blue Tit	0.3609
169	Spectrogram 1	1	23.0	26.0	150	15000	grewhi1	Greater Whitethroat	0.1801
170	Spectrogram 1	1	23.0	26.0	150	15000	melwar1	Melodious Warbler	0.1743
171	Spectrogram 1	1	23.0	26.0	150	15000	reebun	Reed Bunting	0.1332
172	Spectrogram 1	1	23.0	26.0	150	15000	cowpig1	Common Wood-Pigeon	0.1270
173	Spectrogram 1	1	23.0	26.0	150	15000	webwar1	Western Bonelli's Warbler	0.1264
174	Spectrogram 1	1	23.0	26.0	150	15000	rinphe	Ring-necked Pheasant	0.1191
175	Spectrogram 1	1	23.0	26.0	150	15000	watrai1	Water Rail	0.1172
176	Spectrogram 1	1	23.0	26.0	150	15000	trepip	Tree Pipit	0.1167
177	Spectrogram 1	1	23.0	26.0	150	15000	yellow2	Yellowhammer	0.1120
178	Spectrogram 1	1	23.0	26.0	150	15000	blackc1	Eurasian Blackcap	0.1089
179	Spectrogram 1	1	23.0	26.0	150	15000	eugori2	Eurasian Golden Oriole	0.1045
180	Spectrogram 1	1	23.0	26.0	150	15000	gretit1	Great Tit	0.1030
181	Spectrogram 1	1	23.0	26.0	150	15000	sarwar1	Sardinian Warbler	0.1010
182	Spectrogram 1	1	23.0	26.0	150	15000	eurwar1	Eurasian Reed Warbler	0.1003
183	Spectrogram 1	1	24.0	27.0	150	15000	blutit	Eurasian Blue Tit	0.1853
184	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1639
185	Spectrogram 1	1	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.1639
186	Spectrogram 1	1	24.0	27.0	150	15000	eugori2	Eurasian Golden Oriole	0.1542
187	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.1135
188	Spectrogram 1	1	24.0	27.0	150	15000	sarwar1	Sardinian Warbler	0.1071
189	Spectrogram 1	1	24.0	27.0	150	15000	reebun	Reed Bunting	0.1008
190	Spectrogram 1	1	25.0	28.0	150	15000	grewhi1	Greater Whitethroat	0.1948
191	Spectrogram 1	1	25.0	28.0	150	15000	eurwar1	Eurasian Reed Warbler	0.1854
