Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.3672
2	Spectrogram 1	1	0	3.0	150	15000	comcha	Common Chaffinch	0.3449
3	Spectrogram 1	1	0	3.0	150	15000	martit2	Marsh Tit	0.3258
4	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.1498
5	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1341
6	Spectrogram 1	1	0	3.0	150	15000	goldcr1	Goldcrest	0.1226
7	Spectrogram 1	1	0	3.0	150	15000	citfin1	Citril Finch	0.1224
8	Spectrogram 1	1	0	3.0	150	15000	eurgol	European Goldfinch	0.1222
9	Spectrogram 1	1	0	3.0	150	15000	eurgre1	European Greenfinch	0.1212
10	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1190
11	Spectrogram 1	1	0	3.0	150	15000	eurbul	Eurasian Bullfinch	0.1124
12	Spectrogram 1	1	0	3.0	150	15000	woolar1	Wood Lark	0.1024
13	Spectrogram 1	1	3.0	6.0	150	15000	comcha	Common Chaffinch	0.2245
14	Spectrogram 1	1	3.0	6.0	150	15000	grewhi1	Greater Whitethroat	0.1638
15	Spectrogram 1	1	3.0	6.0	150	15000	goldcr1	Goldcrest	0.1601
16	Spectrogram 1	1	3.0	6.0	150	15000	hawfin	Hawfinch	0.1550
17	Spectrogram 1	1	3.0	6.0	150	15000	firecr1	Common Firecrest	0.1526
18	Spectrogram 1	1	3.0	6.0	150	15000	comred2	Common Redstart	0.1244
19	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.1189
20	Spectrogram 1	1	3.0	6.0	150	15000	yellow2	Yellowhammer	0.1073
21	Spectrogram 1	1	3.0	6.0	150	15000	shttre1	Short-toed Treecreeper	0.1054
22	Spectrogram 1	1	3.0	6.0	150	15000	misthr1	Mistle Thrush	0.1002
23	Spectrogram 1	1	6.0	9.0	150	15000	comcha	Common Chaffinch	0.3125
24	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.2287
25	Spectrogram 1	1	6.0	9.0	150	15000	goldcr1	Goldcrest	0.1844
26	Spectrogram 1	1	6.0	9.0	150	15000	hawfin	Hawfinch	0.1810
27	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1808
28	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.1790
29	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1782
30	Spectrogram 1	1	6.0	9.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1563
31	Spectrogram 1	1	6.0	9.0	150	15000	eurbul	Eurasian Bullfinch	0.1349
32	Spectrogram 1	1	6.0	9.0	150	15000	eurnut2	Eurasian Nuthatch	0.1307
33	Spectrogram 1	1	6.0	9.0	150	15000	cretit2	Crested Tit	0.1189
34	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.1142
35	Spectrogram 1	1	6.0	9.0	150	15000	yellow2	Yellowhammer	0.1099
36	Spectrogram 1	1	6.0	9.0	150	15000	eupfly1	European Pied Flycatcher	0.1096
37	Spectrogram 1	1	6.0	9.0	150	15000	grywag	Gray Wagtail	0.1050
38	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.4127
39	Spectrogram 1	1	9.0	12.0	150	15000	martit2	Marsh Tit	0.1354
40	Spectrogram 1	1	9.0	12.0	150	15000	yellow2	Yellowhammer	0.1135
41	Spectrogram 1	1	9.0	12.0	150	15000	eurgre1	European Greenfinch	0.1065
42	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.5002
43	Spectrogram 1	1	12.0	15.0	150	15000	martit2	Marsh Tit	0.1952
44	Spectrogram 1	1	12.0	15.0	150	15000	hawfin	Hawfinch	0.1127
45	Spectrogram 1	1	12.0	15.0	150	15000	comred2	Common Redstart	0.1076
46	Spectrogram 1	1	12.0	15.0	150	15000	yellow2	Yellowhammer	0.1020
47	Spectrogram 1	1	12.0	15.0	150	15000	goldcr1	Goldcrest	0.1019
48	Spectrogram 1	1	12.0	15.0	150	15000	woolar1	Wood Lark	0.1004
49	Spectrogram 1	1	15.0	18.0	150	15000	lottit1	Long-tailed Tit	0.2437
50	Spectrogram 1	1	15.0	18.0	150	15000	eurgre1	European Greenfinch	0.2143
51	Spectrogram 1	1	15.0	18.0	150	15000	eurser1	European Serin	0.1630
52	Spectrogram 1	1	15.0	18.0	150	15000	martit2	Marsh Tit	0.1514
53	Spectrogram 1	1	15.0	18.0	150	15000	webwar1	Western Bonelli's Warbler	0.1432
54	Spectrogram 1	1	15.0	18.0	150	15000	grywag	Gray Wagtail	0.1261
55	Spectrogram 1	1	15.0	18.0	150	15000	spofly1	Spotted Flycatcher	0.1252
56	Spectrogram 1	1	15.0	18.0	150	15000	misthr1	Mistle Thrush	0.1149
57	Spectrogram 1	1	15.0	18.0	150	15000	comcha	Common Chaffinch	0.1143
58	Spectrogram 1	1	15.0	18.0	150	15000	firecr1	Common Firecrest	0.1132
59	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1121
60	Spectrogram 1	1	15.0	18.0	150	15000	blared1	Black Redstart	0.1103
61	Spectrogram 1	1	15.0	18.0	150	15000	eurnut2	Eurasian Nuthatch	0.1073
62	Spectrogram 1	1	15.0	18.0	150	15000	goldcr1	Goldcrest	0.1050
63	Spectrogram 1	1	15.0	18.0	150	15000	hawfin	Hawfinch	0.1031
64	Spectrogram 1	1	18.0	21.0	150	15000	comcha	Common Chaffinch	0.6444
65	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.2294
66	Spectrogram 1	1	18.0	21.0	150	15000	hawfin	Hawfinch	0.1886
67	Spectrogram 1	1	18.0	21.0	150	15000	lottit1	Long-tailed Tit	0.1878
68	Spectrogram 1	1	18.0	21.0	150	15000	firecr1	Common Firecrest	0.1762
69	Spectrogram 1	1	18.0	21.0	150	15000	shttre1	Short-toed Treecreeper	0.1659
70	Spectrogram 1	1	18.0	21.0	150	15000	goldcr1	Goldcrest	0.1493
71	Spectrogram 1	1	18.0	21.0	150	15000	eurnut2	Eurasian Nuthatch	0.1347
72	Spectrogram 1	1	18.0	21.0	150	15000	cretit2	Crested Tit	0.1177
73	Spectrogram 1	1	18.0	21.0	150	15000	martit2	Marsh Tit	0.1108
74	Spectrogram 1	1	18.0	21.0	150	15000	eurbul	Eurasian Bullfinch	0.1016
75	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.6835
76	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.8813
77	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.5834
78	Spectrogram 1	1	27.0	30.0	150	15000	martit2	Marsh Tit	0.1827
79	Spectrogram 1	1	30.0	33.0	150	15000	eurgre1	European Greenfinch	0.3355
80	Spectrogram 1	1	30.0	33.0	150	15000	comcha	Common Chaffinch	0.3056
81	Spectrogram 1	1	30.0	33.0	150	15000	lottit1	Long-tailed Tit	0.1556
82	Spectrogram 1	1	30.0	33.0	150	15000	webwar1	Western Bonelli's Warbler	0.1479
83	Spectrogram 1	1	30.0	33.0	150	15000	eurser1	European Serin	0.1439
84	Spectrogram 1	1	30.0	33.0	150	15000	cretit2	Crested Tit	0.1226
85	Spectrogram 1	1	30.0	33.0	150	15000	eurlin1	Eurasian Linnet	0.1131
86	Spectrogram 1	1	30.0	33.0	150	15000	comred2	Common Redstart	0.1091
87	Spectrogram 1	1	30.0	33.0	150	15000	eurnut2	Eurasian Nuthatch	0.1046
88	Spectrogram 1	1	30.0	33.0	150	15000	cirbun1	Cirl Bunting	0.1021
89	Spectrogram 1	1	33.0	36.0	150	15000	comcha	Common Chaffinch	0.3135
90	Spectrogram 1	1	33.0	36.0	150	15000	webwar1	Western Bonelli's Warbler	0.1861
91	Spectrogram 1	1	33.0	36.0	150	15000	hawfin	Hawfinch	0.1601
92	Spectrogram 1	1	33.0	36.0	150	15000	misthr1	Mistle Thrush	0.1446
93	Spectrogram 1	1	33.0	36.0	150	15000	cirbun1	Cirl Bunting	0.1389
94	Spectrogram 1	1	33.0	36.0	150	15000	eurnut2	Eurasian Nuthatch	0.1377
95	Spectrogram 1	1	33.0	36.0	150	15000	firecr1	Common Firecrest	0.1261
96	Spectrogram 1	1	33.0	36.0	150	15000	eurgre1	European Greenfinch	0.1260
97	Spectrogram 1	1	33.0	36.0	150	15000	cretit2	Crested Tit	0.1135
98	Spectrogram 1	1	33.0	36.0	150	15000	goldcr1	Goldcrest	0.1084
