Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eugori2	Eurasian Golden Oriole	0.3410
2	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1826
3	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1794
4	Spectrogram 1	1	0	3.0	150	15000	stonec4	European Stonechat	0.1455
5	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1263
6	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.1230
7	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1170
8	Spectrogram 1	1	0	3.0	150	15000	sarwar1	Sardinian Warbler	0.1156
9	Spectrogram 1	1	0	3.0	150	15000	ibechi2	Iberian Chiffchaff	0.1080
10	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.1044
11	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.1003
12	Spectrogram 1	1	3.0	6.0	150	15000	stonec4	European Stonechat	0.1670
13	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.1621
14	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1593
15	Spectrogram 1	1	3.0	6.0	150	15000	cirbun1	Cirl Bunting	0.1529
16	Spectrogram 1	1	3.0	6.0	150	15000	reebun	Reed Bunting	0.1385
17	Spectrogram 1	1	3.0	6.0	150	15000	eaywag1	Western Yellow Wagtail	0.1323
18	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.1305
19	Spectrogram 1	1	3.0	6.0	150	15000	grewhi1	Greater Whitethroat	0.1253
20	Spectrogram 1	1	3.0	6.0	150	15000	spaspa1	Spanish Sparrow	0.1250
21	Spectrogram 1	1	3.0	6.0	150	15000	woolar1	Wood Lark	0.1172
22	Spectrogram 1	1	3.0	6.0	150	15000	sarwar1	Sardinian Warbler	0.1108
23	Spectrogram 1	1	6.0	9.0	150	15000	whinch1	Whinchat	0.4980
24	Spectrogram 1	1	6.0	9.0	150	15000	stonec4	European Stonechat	0.4888
25	Spectrogram 1	1	6.0	9.0	150	15000	norwhe	Northern Wheatear	0.1066
26	Spectrogram 1	1	6.0	9.0	150	15000	thelar1	Thekla's Lark	0.1027
27	Spectrogram 1	1	9.0	12.0	150	15000	comnig1	Common Nightingale	0.1334
28	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1018
29	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.3039
30	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.2616
31	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.1704
32	Spectrogram 1	1	12.0	15.0	150	15000	yellow2	Yellowhammer	0.1430
33	Spectrogram 1	1	12.0	15.0	150	15000	melwar1	Melodious Warbler	0.1258
34	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.1164
35	Spectrogram 1	1	12.0	15.0	150	15000	rocbun1	Rock Bunting	0.1120
36	Spectrogram 1	1	12.0	15.0	150	15000	garwar1	Garden Warbler	0.1100
37	Spectrogram 1	1	12.0	15.0	150	15000	eugori2	Eurasian Golden Oriole	0.1096
38	Spectrogram 1	1	12.0	15.0	150	15000	grewhi1	Greater Whitethroat	0.1052
39	Spectrogram 1	1	12.0	15.0	150	15000	ibechi2	Iberian Chiffchaff	0.1007
40	Spectrogram 1	1	15.0	18.0	150	15000	cirbun1	Cirl Bunting	0.2320
41	Spectrogram 1	1	15.0	18.0	150	15000	webwar1	Western Bonelli's Warbler	0.1773
42	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1649
43	Spectrogram 1	1	15.0	18.0	150	15000	whinch1	Whinchat	0.1406
44	Spectrogram 1	1	15.0	18.0	150	15000	woolar1	Wood Lark	0.1393
45	Spectrogram 1	1	15.0	18.0	150	15000	comnig1	Common Nightingale	0.1242
46	Spectrogram 1	1	15.0	18.0	150	15000	rocbun1	Rock Bunting	0.1004
47	Spectrogram 1	1	18.0	21.0	150	15000	comnig1	Common Nightingale	0.1116
48	Spectrogram 1	1	18.0	21.0	150	15000	whinch1	Whinchat	0.1064
49	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.2986
50	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.2554
51	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1880
52	Spectrogram 1	1	24.0	27.0	150	15000	ibechi2	Iberian Chiffchaff	0.1320
53	Spectrogram 1	1	24.0	27.0	150	15000	yellow2	Yellowhammer	0.1228
54	Spectrogram 1	1	24.0	27.0	150	15000	redkit1	Red Kite	0.1167
55	Spectrogram 1	1	24.0	27.0	150	15000	whinch1	Whinchat	0.1149
56	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1090
57	Spectrogram 1	1	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.1067
58	Spectrogram 1	1	24.0	27.0	150	15000	comqua1	Common Quail	0.1001
59	Spectrogram 1	1	27.0	30.0	150	15000	webwar1	Western Bonelli's Warbler	0.1830
60	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1751
61	Spectrogram 1	1	27.0	30.0	150	15000	thelar1	Thekla's Lark	0.1171
62	Spectrogram 1	1	27.0	30.0	150	15000	whinch1	Whinchat	0.1007
63	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1004
64	Spectrogram 1	1	30.0	33.0	150	15000	webwar1	Western Bonelli's Warbler	0.3126
65	Spectrogram 1	1	30.0	33.0	150	15000	cirbun1	Cirl Bunting	0.2158
66	Spectrogram 1	1	30.0	33.0	150	15000	garwar1	Garden Warbler	0.2012
67	Spectrogram 1	1	30.0	33.0	150	15000	comred2	Common Redstart	0.1693
68	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.1643
69	Spectrogram 1	1	30.0	33.0	150	15000	ibechi2	Iberian Chiffchaff	0.1504
70	Spectrogram 1	1	30.0	33.0	150	15000	whinch1	Whinchat	0.1399
71	Spectrogram 1	1	30.0	33.0	150	15000	rocbun1	Rock Bunting	0.1184
72	Spectrogram 1	1	30.0	33.0	150	15000	eugori2	Eurasian Golden Oriole	0.1024
73	Spectrogram 1	1	33.0	36.0	150	15000	webwar1	Western Bonelli's Warbler	0.1025
74	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.2262
75	Spectrogram 1	1	36.0	39.0	150	15000	cirbun1	Cirl Bunting	0.1889
76	Spectrogram 1	1	36.0	39.0	150	15000	woolar1	Wood Lark	0.1853
77	Spectrogram 1	1	36.0	39.0	150	15000	redkit1	Red Kite	0.1844
78	Spectrogram 1	1	36.0	39.0	150	15000	webwar1	Western Bonelli's Warbler	0.1656
79	Spectrogram 1	1	36.0	39.0	150	15000	whinch1	Whinchat	0.1636
80	Spectrogram 1	1	36.0	39.0	150	15000	yellow2	Yellowhammer	0.1196
81	Spectrogram 1	1	36.0	39.0	150	15000	thelar1	Thekla's Lark	0.1179
82	Spectrogram 1	1	36.0	39.0	150	15000	reebun	Reed Bunting	0.1070
83	Spectrogram 1	1	39.0	42.0	150	15000	comnig1	Common Nightingale	0.2778
84	Spectrogram 1	1	39.0	42.0	150	15000	webwar1	Western Bonelli's Warbler	0.1925
85	Spectrogram 1	1	39.0	42.0	150	15000	comred2	Common Redstart	0.1182
86	Spectrogram 1	1	42.0	45.0	150	15000	webwar1	Western Bonelli's Warbler	0.2230
87	Spectrogram 1	1	42.0	45.0	150	15000	cirbun1	Cirl Bunting	0.1974
88	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1503
89	Spectrogram 1	1	42.0	45.0	150	15000	yellow2	Yellowhammer	0.1209
90	Spectrogram 1	1	42.0	45.0	150	15000	eugori2	Eurasian Golden Oriole	0.1200
91	Spectrogram 1	1	48.0	51.0	150	15000	eugori2	Eurasian Golden Oriole	0.1850
92	Spectrogram 1	1	48.0	51.0	150	15000	webwar1	Western Bonelli's Warbler	0.1845
93	Spectrogram 1	1	48.0	51.0	150	15000	cirbun1	Cirl Bunting	0.1695
94	Spectrogram 1	1	48.0	51.0	150	15000	grewhi1	Greater Whitethroat	0.1581
95	Spectrogram 1	1	48.0	51.0	150	15000	melwar1	Melodious Warbler	0.1527
96	Spectrogram 1	1	48.0	51.0	150	15000	eurjay1	Eurasian Jay	0.1338
97	Spectrogram 1	1	48.0	51.0	150	15000	trepip	Tree Pipit	0.1182
98	Spectrogram 1	1	48.0	51.0	150	15000	carcro1	Carrion Crow	0.1126
99	Spectrogram 1	1	48.0	51.0	150	15000	garwar1	Garden Warbler	0.1017
100	Spectrogram 1	1	48.0	51.0	150	15000	blackc1	Eurasian Blackcap	0.1009
101	Spectrogram 1	1	51.0	54.0	150	15000	cirbun1	Cirl Bunting	0.1885
102	Spectrogram 1	1	51.0	54.0	150	15000	thelar1	Thekla's Lark	0.1814
103	Spectrogram 1	1	51.0	54.0	150	15000	webwar1	Western Bonelli's Warbler	0.1775
104	Spectrogram 1	1	51.0	54.0	150	15000	whinch1	Whinchat	0.1630
105	Spectrogram 1	1	51.0	54.0	150	15000	woolar1	Wood Lark	0.1590
106	Spectrogram 1	1	51.0	54.0	150	15000	crelar2	Crested Lark	0.1534
107	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.1431
108	Spectrogram 1	1	51.0	54.0	150	15000	norwhe	Northern Wheatear	0.1018
109	Spectrogram 1	1	54.0	57.0	150	15000	comnig1	Common Nightingale	0.1977
110	Spectrogram 1	1	54.0	57.0	150	15000	webwar1	Western Bonelli's Warbler	0.1370
111	Spectrogram 1	1	54.0	57.0	150	15000	cirbun1	Cirl Bunting	0.1329
112	Spectrogram 1	1	54.0	57.0	150	15000	woolar1	Wood Lark	0.1316
