Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	woolar1	Wood Lark	0.3145
2	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1594
3	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1584
4	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1327
5	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1240
6	Spectrogram 1	1	0	3.0	150	15000	thelar1	Thekla's Lark	0.1057
7	Spectrogram 1	1	3.0	6.0	150	15000	thelar1	Thekla's Lark	0.1814
8	Spectrogram 1	1	3.0	6.0	150	15000	whinch1	Whinchat	0.1372
9	Spectrogram 1	1	3.0	6.0	150	15000	woolar1	Wood Lark	0.1297
10	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1138
11	Spectrogram 1	1	6.0	9.0	150	15000	thelar1	Thekla's Lark	0.2515
12	Spectrogram 1	1	6.0	9.0	150	15000	burthr	Blue Rock-Thrush	0.1019
13	Spectrogram 1	1	9.0	12.0	150	15000	eurbul	Eurasian Bullfinch	0.2084
14	Spectrogram 1	1	9.0	12.0	150	15000	ibgshr1	Iberian Gray Shrike	0.1627
15	Spectrogram 1	1	12.0	15.0	150	15000	watpip1	Water Pipit	0.4332
16	Spectrogram 1	1	12.0	15.0	150	15000	whinch1	Whinchat	0.1016
17	Spectrogram 1	1	15.0	18.0	150	15000	watpip1	Water Pipit	0.6526
18	Spectrogram 1	1	15.0	18.0	150	15000	woolar1	Wood Lark	0.1183
19	Spectrogram 1	1	18.0	21.0	150	15000	watpip1	Water Pipit	0.7749
20	Spectrogram 1	1	21.0	24.0	150	15000	thelar1	Thekla's Lark	0.1853
21	Spectrogram 1	1	21.0	24.0	150	15000	watpip1	Water Pipit	0.1077
22	Spectrogram 1	1	24.0	27.0	150	15000	whinch1	Whinchat	0.3817
23	Spectrogram 1	1	24.0	27.0	150	15000	thelar1	Thekla's Lark	0.2545
24	Spectrogram 1	1	24.0	27.0	150	15000	woolar1	Wood Lark	0.2267
25	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.1936
26	Spectrogram 1	1	24.0	27.0	150	15000	stonec4	European Stonechat	0.1875
27	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.1391
28	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.1309
29	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1120
30	Spectrogram 1	1	27.0	30.0	150	15000	woolar1	Wood Lark	0.3881
31	Spectrogram 1	1	27.0	30.0	150	15000	thelar1	Thekla's Lark	0.1834
32	Spectrogram 1	1	27.0	30.0	150	15000	burthr	Blue Rock-Thrush	0.1681
33	Spectrogram 1	1	27.0	30.0	150	15000	stonec4	European Stonechat	0.1518
34	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1392
35	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1306
36	Spectrogram 1	1	27.0	30.0	150	15000	misthr1	Mistle Thrush	0.1021
37	Spectrogram 1	1	33.0	36.0	150	15000	thelar1	Thekla's Lark	0.5363
38	Spectrogram 1	1	33.0	36.0	150	15000	woolar1	Wood Lark	0.2968
39	Spectrogram 1	1	33.0	36.0	150	15000	whinch1	Whinchat	0.1368
40	Spectrogram 1	1	33.0	36.0	150	15000	stonec4	European Stonechat	0.1198
41	Spectrogram 1	1	36.0	39.0	150	15000	thelar1	Thekla's Lark	0.3350
42	Spectrogram 1	1	36.0	39.0	150	15000	woolar1	Wood Lark	0.1709
43	Spectrogram 1	1	36.0	39.0	150	15000	wlwwar	Willow Warbler	0.1154
44	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.1018
45	Spectrogram 1	1	36.0	39.0	150	15000	cirbun1	Cirl Bunting	0.1007
46	Spectrogram 1	1	39.0	42.0	150	15000	watpip1	Water Pipit	0.3323
47	Spectrogram 1	1	39.0	42.0	150	15000	stonec4	European Stonechat	0.1096
48	Spectrogram 1	1	42.0	45.0	150	15000	woolar1	Wood Lark	0.2806
49	Spectrogram 1	1	42.0	45.0	150	15000	thelar1	Thekla's Lark	0.2647
50	Spectrogram 1	1	42.0	45.0	150	15000	whinch1	Whinchat	0.1886
51	Spectrogram 1	1	42.0	45.0	150	15000	crelar2	Crested Lark	0.1395
52	Spectrogram 1	1	42.0	45.0	150	15000	burthr	Blue Rock-Thrush	0.1303
53	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1153
54	Spectrogram 1	1	42.0	45.0	150	15000	stonec4	European Stonechat	0.1143
55	Spectrogram 1	1	42.0	45.0	150	15000	cirbun1	Cirl Bunting	0.1081
56	Spectrogram 1	1	42.0	45.0	150	15000	norwhe	Northern Wheatear	0.1006
57	Spectrogram 1	1	45.0	48.0	150	15000	watpip1	Water Pipit	0.3135
58	Spectrogram 1	1	48.0	51.0	150	15000	watpip1	Water Pipit	0.5115
59	Spectrogram 1	1	51.0	54.0	150	15000	watpip1	Water Pipit	0.7403
60	Spectrogram 1	1	54.0	57.0	150	15000	watpip1	Water Pipit	0.3787
61	Spectrogram 1	1	54.0	57.0	150	15000	eaywag1	Western Yellow Wagtail	0.1053
62	Spectrogram 1	1	57.0	60.0	150	15000	stonec4	European Stonechat	0.3001
63	Spectrogram 1	1	57.0	60.0	150	15000	thelar1	Thekla's Lark	0.1732
64	Spectrogram 1	1	57.0	60.0	150	15000	dunnoc1	Dunnock	0.1366
65	Spectrogram 1	1	57.0	60.0	150	15000	eaywag1	Western Yellow Wagtail	0.1250
66	Spectrogram 1	1	57.0	60.0	150	15000	crelar2	Crested Lark	0.1109
67	Spectrogram 1	1	57.0	60.0	150	15000	eurser1	European Serin	0.1068
