Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	brnowl	Barn Owl	0.2528
2	Spectrogram 1	1	0	3.0	150	15000	litowl1	Little Owl	0.1250
3	Spectrogram 1	1	3.0	6.0	150	15000	brnowl	Barn Owl	0.2373
4	Spectrogram 1	1	3.0	6.0	150	15000	litowl1	Little Owl	0.1526
5	Spectrogram 1	1	6.0	9.0	150	15000	litowl1	Little Owl	0.1468
6	Spectrogram 1	1	6.0	9.0	150	15000	hoopoe	Eurasian Hoopoe	0.1029
7	Spectrogram 1	1	6.0	9.0	150	15000	brnowl	Barn Owl	0.1013
8	Spectrogram 1	1	9.0	12.0	150	15000	brnowl	Barn Owl	0.1928
9	Spectrogram 1	1	9.0	12.0	150	15000	tawowl1	Tawny Owl	0.1548
10	Spectrogram 1	1	9.0	12.0	150	15000	litowl1	Little Owl	0.1475
11	Spectrogram 1	1	12.0	15.0	150	15000	brnowl	Barn Owl	0.1262
12	Spectrogram 1	1	12.0	15.0	150	15000	litowl1	Little Owl	0.1243
13	Spectrogram 1	1	15.0	18.0	150	15000	brnowl	Barn Owl	0.1968
14	Spectrogram 1	1	18.0	21.0	150	15000	brnowl	Barn Owl	0.1213
15	Spectrogram 1	1	21.0	24.0	150	15000	brnowl	Barn Owl	0.2544
16	Spectrogram 1	1	21.0	24.0	150	15000	litowl1	Little Owl	0.1350
17	Spectrogram 1	1	21.0	24.0	150	15000	tawowl1	Tawny Owl	0.1181
18	Spectrogram 1	1	24.0	27.0	150	15000	brnowl	Barn Owl	0.1251
19	Spectrogram 1	1	30.0	33.0	150	15000	brnowl	Barn Owl	0.1124
20	Spectrogram 1	1	33.0	36.0	150	15000	brnowl	Barn Owl	0.1409
21	Spectrogram 1	1	39.0	42.0	150	15000	tawowl1	Tawny Owl	0.2184
22	Spectrogram 1	1	39.0	42.0	150	15000	brnowl	Barn Owl	0.1693
23	Spectrogram 1	1	42.0	45.0	150	15000	brnowl	Barn Owl	0.1729
24	Spectrogram 1	1	42.0	45.0	150	15000	tawowl1	Tawny Owl	0.1186
25	Spectrogram 1	1	45.0	48.0	150	15000	brnowl	Barn Owl	0.2119
26	Spectrogram 1	1	45.0	48.0	150	15000	litowl1	Little Owl	0.1147
27	Spectrogram 1	1	45.0	48.0	150	15000	tawowl1	Tawny Owl	0.1067
28	Spectrogram 1	1	48.0	51.0	150	15000	brnowl	Barn Owl	0.2274
29	Spectrogram 1	1	48.0	51.0	150	15000	tawowl1	Tawny Owl	0.1334
30	Spectrogram 1	1	51.0	54.0	150	15000	brnowl	Barn Owl	0.1800
31	Spectrogram 1	1	54.0	57.0	150	15000	brnowl	Barn Owl	0.1326
