Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	subwar6	Western Subalpine Warbler	0.1314
2	Spectrogram 1	1	0	3.0	150	15000	eurrob1	European Robin	0.1152
3	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.4937
4	Spectrogram 1	1	2.0	5.0	150	15000	garwar1	Garden Warbler	0.2317
5	Spectrogram 1	1	2.0	5.0	150	15000	grewhi1	Greater Whitethroat	0.1624
6	Spectrogram 1	1	2.0	5.0	150	15000	subwar6	Western Subalpine Warbler	0.1623
7	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.8506
8	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.9019
9	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.4353
10	Spectrogram 1	1	10.0	13.0	150	15000	cirbun1	Cirl Bunting	0.1531
11	Spectrogram 1	1	10.0	13.0	150	15000	webwar1	Western Bonelli's Warbler	0.1423
12	Spectrogram 1	1	10.0	13.0	150	15000	grswoo	Great Spotted Woodpecker	0.1321
13	Spectrogram 1	1	10.0	13.0	150	15000	eugori2	Eurasian Golden Oriole	0.1227
14	Spectrogram 1	1	10.0	13.0	150	15000	yellow2	Yellowhammer	0.1091
15	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.5005
16	Spectrogram 1	1	12.0	15.0	150	15000	yellow2	Yellowhammer	0.1754
17	Spectrogram 1	1	12.0	15.0	150	15000	spofly1	Spotted Flycatcher	0.1514
18	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1509
19	Spectrogram 1	1	12.0	15.0	150	15000	eugori2	Eurasian Golden Oriole	0.1505
20	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1223
21	Spectrogram 1	1	12.0	15.0	150	15000	eutdov	European Turtle-Dove	0.1193
22	Spectrogram 1	1	12.0	15.0	150	15000	comchi1	Common Chiffchaff	0.1085
23	Spectrogram 1	1	12.0	15.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1032
24	Spectrogram 1	1	14.0	17.0	150	15000	gretit1	Great Tit	0.1994
25	Spectrogram 1	1	14.0	17.0	150	15000	grnwoo3	Iberian Green Woodpecker	0.1704
26	Spectrogram 1	1	14.0	17.0	150	15000	eurmag1	Eurasian Magpie	0.1199
27	Spectrogram 1	1	14.0	17.0	150	15000	wooshr1	Woodchat Shrike	0.1140
28	Spectrogram 1	1	14.0	17.0	150	15000	eugori2	Eurasian Golden Oriole	0.1059
29	Spectrogram 1	1	14.0	17.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1022
30	Spectrogram 1	1	14.0	17.0	150	15000	grswoo	Great Spotted Woodpecker	0.1013
31	Spectrogram 1	1	16.0	19.0	150	15000	garwar1	Garden Warbler	0.1364
32	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.3446
33	Spectrogram 1	1	20.0	23.0	150	15000	blackc1	Eurasian Blackcap	0.1116
34	Spectrogram 1	1	20.0	23.0	150	15000	whinch1	Whinchat	0.1097
35	Spectrogram 1	1	26.0	29.0	150	15000	blackc1	Eurasian Blackcap	0.4217
36	Spectrogram 1	1	26.0	29.0	150	15000	webwar1	Western Bonelli's Warbler	0.2027
37	Spectrogram 1	1	26.0	29.0	150	15000	eugori2	Eurasian Golden Oriole	0.1903
38	Spectrogram 1	1	26.0	29.0	150	15000	firecr1	Common Firecrest	0.1024
39	Spectrogram 1	1	28.0	31.0	150	15000	blackc1	Eurasian Blackcap	0.3671
40	Spectrogram 1	1	28.0	31.0	150	15000	eugori2	Eurasian Golden Oriole	0.1523
41	Spectrogram 1	1	28.0	31.0	150	15000	webwar1	Western Bonelli's Warbler	0.1034
42	Spectrogram 1	1	30.0	33.0	150	15000	eugori2	Eurasian Golden Oriole	0.1087
43	Spectrogram 1	1	36.0	39.0	150	15000	eugori2	Eurasian Golden Oriole	0.1024
44	Spectrogram 1	1	44.0	47.0	150	15000	webwar1	Western Bonelli's Warbler	0.1187
45	Spectrogram 1	1	44.0	47.0	150	15000	eugori2	Eurasian Golden Oriole	0.1134
46	Spectrogram 1	1	46.0	49.0	150	15000	eugori2	Eurasian Golden Oriole	0.1711
47	Spectrogram 1	1	48.0	51.0	150	15000	eugori2	Eurasian Golden Oriole	0.1214
48	Spectrogram 1	1	48.0	51.0	150	15000	eurbla	Eurasian Blackbird	0.1091
49	Spectrogram 1	1	50.0	53.0	150	15000	categr	Cattle Egret	0.1107
50	Spectrogram 1	1	56.0	59.0	150	15000	gretit1	Great Tit	0.5321
51	Spectrogram 1	1	56.0	59.0	150	15000	blutit	Eurasian Blue Tit	0.1995
