Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	shttre1	Short-toed Treecreeper	0.1879
2	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1725
3	Spectrogram 1	1	0	3.0	150	15000	grywag	Gray Wagtail	0.1506
4	Spectrogram 1	1	0	3.0	150	15000	eugori2	Eurasian Golden Oriole	0.1223
5	Spectrogram 1	1	0	3.0	150	15000	blackc1	Eurasian Blackcap	0.1146
6	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1067
7	Spectrogram 1	1	1.0	4.0	150	15000	cirbun1	Cirl Bunting	0.1441
8	Spectrogram 1	1	1.0	4.0	150	15000	trepip	Tree Pipit	0.1404
9	Spectrogram 1	1	1.0	4.0	150	15000	webwar1	Western Bonelli's Warbler	0.1355
10	Spectrogram 1	1	1.0	4.0	150	15000	eugori2	Eurasian Golden Oriole	0.1211
11	Spectrogram 1	1	1.0	4.0	150	15000	shttre1	Short-toed Treecreeper	0.1201
12	Spectrogram 1	1	1.0	4.0	150	15000	comkin1	Common Kingfisher	0.1064
13	Spectrogram 1	1	1.0	4.0	150	15000	burthr	Blue Rock-Thrush	0.1053
14	Spectrogram 1	1	2.0	5.0	150	15000	winwre4	Eurasian Wren	0.1442
15	Spectrogram 1	1	2.0	5.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1067
16	Spectrogram 1	1	2.0	5.0	150	15000	eugori2	Eurasian Golden Oriole	0.1059
17	Spectrogram 1	1	2.0	5.0	150	15000	trepip	Tree Pipit	0.1056
18	Spectrogram 1	1	3.0	6.0	150	15000	comkin1	Common Kingfisher	0.2269
19	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.1405
20	Spectrogram 1	1	3.0	6.0	150	15000	eugori2	Eurasian Golden Oriole	0.1318
21	Spectrogram 1	1	3.0	6.0	150	15000	combuz1	Common Buzzard	0.1309
22	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1233
23	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1128
24	Spectrogram 1	1	3.0	6.0	150	15000	shttre1	Short-toed Treecreeper	0.1044
25	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.1195
26	Spectrogram 1	1	4.0	7.0	150	15000	eugori2	Eurasian Golden Oriole	0.1153
27	Spectrogram 1	1	4.0	7.0	150	15000	webwar1	Western Bonelli's Warbler	0.1038
28	Spectrogram 1	1	6.0	9.0	150	15000	comrav	Common Raven	0.1893
29	Spectrogram 1	1	6.0	9.0	150	15000	hawfin	Hawfinch	0.1254
30	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.1028
31	Spectrogram 1	1	7.0	10.0	150	15000	comrav	Common Raven	0.1445
32	Spectrogram 1	1	7.0	10.0	150	15000	comred2	Common Redstart	0.1059
33	Spectrogram 1	1	8.0	11.0	150	15000	comrav	Common Raven	0.1610
34	Spectrogram 1	1	9.0	12.0	150	15000	comrav	Common Raven	0.1612
35	Spectrogram 1	1	10.0	13.0	150	15000	comrav	Common Raven	0.2399
36	Spectrogram 1	1	10.0	13.0	150	15000	eurrob1	European Robin	0.1905
37	Spectrogram 1	1	11.0	14.0	150	15000	eurrob1	European Robin	0.2400
38	Spectrogram 1	1	11.0	14.0	150	15000	comrav	Common Raven	0.1377
39	Spectrogram 1	1	11.0	14.0	150	15000	webwar1	Western Bonelli's Warbler	0.1024
40	Spectrogram 1	1	12.0	15.0	150	15000	shttre1	Short-toed Treecreeper	0.1327
41	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.1057
