Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	subwar6	Western Subalpine Warbler	0.1314
2	Spectrogram 1	1	0	3.0	150	15000	eurrob1	European Robin	0.1152
3	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.4937
4	Spectrogram 1	1	2.0	5.0	150	15000	garwar1	Garden Warbler	0.2317
5	Spectrogram 1	1	2.0	5.0	150	15000	grewhi1	Greater Whitethroat	0.1624
6	Spectrogram 1	1	2.0	5.0	150	15000	subwar6	Western Subalpine Warbler	0.1623
7	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.8420
8	Spectrogram 1	1	3.0	6.0	150	15000	garwar1	Garden Warbler	0.1282
9	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.8506
10	Spectrogram 1	1	5.0	8.0	150	15000	blackc1	Eurasian Blackcap	0.8729
11	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.9019
12	Spectrogram 1	1	7.0	10.0	150	15000	blackc1	Eurasian Blackcap	0.7547
13	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.4165
14	Spectrogram 1	1	9.0	12.0	150	15000	eupfly1	European Pied Flycatcher	0.1883
15	Spectrogram 1	1	9.0	12.0	150	15000	garwar1	Garden Warbler	0.1303
16	Spectrogram 1	1	9.0	12.0	150	15000	gretit1	Great Tit	0.1153
17	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1065
18	Spectrogram 1	1	9.0	12.0	150	15000	cirbun1	Cirl Bunting	0.1028
19	Spectrogram 1	1	9.0	12.0	150	15000	firecr1	Common Firecrest	0.1003
20	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.4353
21	Spectrogram 1	1	10.0	13.0	150	15000	cirbun1	Cirl Bunting	0.1531
22	Spectrogram 1	1	10.0	13.0	150	15000	webwar1	Western Bonelli's Warbler	0.1423
23	Spectrogram 1	1	10.0	13.0	150	15000	grswoo	Great Spotted Woodpecker	0.1321
24	Spectrogram 1	1	10.0	13.0	150	15000	eugori2	Eurasian Golden Oriole	0.1227
25	Spectrogram 1	1	10.0	13.0	150	15000	yellow2	Yellowhammer	0.1091
26	Spectrogram 1	1	11.0	14.0	150	15000	blackc1	Eurasian Blackcap	0.5411
27	Spectrogram 1	1	11.0	14.0	150	15000	cirbun1	Cirl Bunting	0.1477
28	Spectrogram 1	1	11.0	14.0	150	15000	webwar1	Western Bonelli's Warbler	0.1366
