Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	carcro1	Carrion Crow	0.2755
2	Spectrogram 1	1	2.0	5.0	150	15000	carcro1	Carrion Crow	0.3370
3	Spectrogram 1	1	2.0	5.0	150	15000	eurlin1	Eurasian Linnet	0.1106
4	Spectrogram 1	1	6.0	9.0	150	15000	comcha	Common Chaffinch	0.2776
5	Spectrogram 1	1	6.0	9.0	150	15000	carcro1	Carrion Crow	0.2278
6	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1621
7	Spectrogram 1	1	6.0	9.0	150	15000	grewhi1	Greater Whitethroat	0.1495
8	Spectrogram 1	1	6.0	9.0	150	15000	yellow2	Yellowhammer	0.1087
9	Spectrogram 1	1	8.0	11.0	150	15000	carcro1	Carrion Crow	0.3705
10	Spectrogram 1	1	8.0	11.0	150	15000	grewhi1	Greater Whitethroat	0.1267
11	Spectrogram 1	1	8.0	11.0	150	15000	norwhe	Northern Wheatear	0.1000
12	Spectrogram 1	1	10.0	13.0	150	15000	carcro1	Carrion Crow	0.3201
13	Spectrogram 1	1	10.0	13.0	150	15000	mallar3	Mallard	0.1297
14	Spectrogram 1	1	12.0	15.0	150	15000	alpswi1	Alpine Swift	0.1722
15	Spectrogram 1	1	12.0	15.0	150	15000	sonthr1	Song Thrush	0.1056
16	Spectrogram 1	1	14.0	17.0	150	15000	carcro1	Carrion Crow	0.1623
17	Spectrogram 1	1	14.0	17.0	150	15000	alpswi1	Alpine Swift	0.1190
18	Spectrogram 1	1	14.0	17.0	150	15000	litegr	Little Egret	0.1069
19	Spectrogram 1	1	16.0	19.0	150	15000	carcro1	Carrion Crow	0.5086
20	Spectrogram 1	1	18.0	21.0	150	15000	carcro1	Carrion Crow	0.4242
21	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.3438
22	Spectrogram 1	1	18.0	21.0	150	15000	comcha	Common Chaffinch	0.1747
23	Spectrogram 1	1	18.0	21.0	150	15000	yellow2	Yellowhammer	0.1621
24	Spectrogram 1	1	20.0	23.0	150	15000	comcha	Common Chaffinch	0.3278
25	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.2837
26	Spectrogram 1	1	20.0	23.0	150	15000	yellow2	Yellowhammer	0.2192
27	Spectrogram 1	1	20.0	23.0	150	15000	grewhi1	Greater Whitethroat	0.1087
28	Spectrogram 1	1	20.0	23.0	150	15000	cirbun1	Cirl Bunting	0.1083
29	Spectrogram 1	1	24.0	27.0	150	15000	carcro1	Carrion Crow	0.3489
30	Spectrogram 1	1	26.0	29.0	150	15000	carcro1	Carrion Crow	0.2986
31	Spectrogram 1	1	28.0	31.0	150	15000	carcro1	Carrion Crow	0.2977
32	Spectrogram 1	1	28.0	31.0	150	15000	comqua1	Common Quail	0.1247
33	Spectrogram 1	1	28.0	31.0	150	15000	grewhi1	Greater Whitethroat	0.1206
34	Spectrogram 1	1	28.0	31.0	150	15000	trepip	Tree Pipit	0.1054
35	Spectrogram 1	1	30.0	33.0	150	15000	eurgre1	European Greenfinch	0.1869
36	Spectrogram 1	1	32.0	35.0	150	15000	alpswi1	Alpine Swift	0.2145
37	Spectrogram 1	1	34.0	37.0	150	15000	carcro1	Carrion Crow	0.1312
38	Spectrogram 1	1	34.0	37.0	150	15000	alpswi1	Alpine Swift	0.1053
39	Spectrogram 1	1	36.0	39.0	150	15000	carcro1	Carrion Crow	0.2949
40	Spectrogram 1	1	38.0	41.0	150	15000	alpswi1	Alpine Swift	0.1556
41	Spectrogram 1	1	42.0	45.0	150	15000	comcha	Common Chaffinch	0.1277
42	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1100
43	Spectrogram 1	1	46.0	49.0	150	15000	litter1	Little Tern	0.1790
44	Spectrogram 1	1	46.0	49.0	150	15000	alpswi1	Alpine Swift	0.1580
45	Spectrogram 1	1	48.0	51.0	150	15000	litter1	Little Tern	0.1298
46	Spectrogram 1	1	48.0	51.0	150	15000	alpswi1	Alpine Swift	0.1189
47	Spectrogram 1	1	50.0	53.0	150	15000	carcro1	Carrion Crow	0.4350
48	Spectrogram 1	1	52.0	55.0	150	15000	comcha	Common Chaffinch	0.2895
49	Spectrogram 1	1	52.0	55.0	150	15000	carcro1	Carrion Crow	0.1703
50	Spectrogram 1	1	52.0	55.0	150	15000	grewhi1	Greater Whitethroat	0.1515
51	Spectrogram 1	1	52.0	55.0	150	15000	yellow2	Yellowhammer	0.1486
52	Spectrogram 1	1	52.0	55.0	150	15000	trepip	Tree Pipit	0.1275
53	Spectrogram 1	1	54.0	57.0	150	15000	carcro1	Carrion Crow	0.2645
54	Spectrogram 1	1	54.0	57.0	150	15000	comcha	Common Chaffinch	0.1801
55	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.1152
