Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	carcro1	Carrion Crow	0.1263
2	Spectrogram 1	1	1.0	4.0	150	15000	carcro1	Carrion Crow	0.4346
3	Spectrogram 1	1	2.0	5.0	150	15000	carcro1	Carrion Crow	0.2054
4	Spectrogram 1	1	3.0	6.0	150	15000	alpswi1	Alpine Swift	0.7603
5	Spectrogram 1	1	6.0	9.0	150	15000	comcha	Common Chaffinch	0.1286
6	Spectrogram 1	1	7.0	10.0	150	15000	comcha	Common Chaffinch	0.1060
7	Spectrogram 1	1	8.0	11.0	150	15000	carcro1	Carrion Crow	0.2573
8	Spectrogram 1	1	9.0	12.0	150	15000	carcro1	Carrion Crow	0.3412
9	Spectrogram 1	1	10.0	13.0	150	15000	carcro1	Carrion Crow	0.1814
10	Spectrogram 1	1	15.0	18.0	150	15000	carcro1	Carrion Crow	0.2326
11	Spectrogram 1	1	16.0	19.0	150	15000	carcro1	Carrion Crow	0.5173
12	Spectrogram 1	1	17.0	20.0	150	15000	carcro1	Carrion Crow	0.3836
13	Spectrogram 1	1	18.0	21.0	150	15000	carcro1	Carrion Crow	0.3519
14	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.2154
15	Spectrogram 1	1	19.0	22.0	150	15000	comcha	Common Chaffinch	0.3186
16	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.3075
17	Spectrogram 1	1	20.0	23.0	150	15000	comcha	Common Chaffinch	0.1921
18	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.1356
19	Spectrogram 1	1	21.0	24.0	150	15000	comcha	Common Chaffinch	0.3291
20	Spectrogram 1	1	24.0	27.0	150	15000	carcro1	Carrion Crow	0.2231
21	Spectrogram 1	1	25.0	28.0	150	15000	carcro1	Carrion Crow	0.3353
22	Spectrogram 1	1	26.0	29.0	150	15000	carcro1	Carrion Crow	0.1534
23	Spectrogram 1	1	27.0	30.0	150	15000	carcro1	Carrion Crow	0.1101
24	Spectrogram 1	1	28.0	31.0	150	15000	carcro1	Carrion Crow	0.1523
25	Spectrogram 1	1	29.0	32.0	150	15000	carcro1	Carrion Crow	0.1526
26	Spectrogram 1	1	35.0	38.0	150	15000	carcro1	Carrion Crow	0.1507
27	Spectrogram 1	1	36.0	39.0	150	15000	carcro1	Carrion Crow	0.1489
28	Spectrogram 1	1	37.0	40.0	150	15000	carcro1	Carrion Crow	0.2396
29	Spectrogram 1	1	47.0	50.0	150	15000	alpswi1	Alpine Swift	0.3518
30	Spectrogram 1	1	49.0	52.0	150	15000	carcro1	Carrion Crow	0.1009
31	Spectrogram 1	1	50.0	53.0	150	15000	carcro1	Carrion Crow	0.3721
32	Spectrogram 1	1	51.0	54.0	150	15000	carcro1	Carrion Crow	0.1623
33	Spectrogram 1	1	52.0	55.0	150	15000	comcha	Common Chaffinch	0.1423
34	Spectrogram 1	1	53.0	56.0	150	15000	carcro1	Carrion Crow	0.1473
35	Spectrogram 1	1	54.0	57.0	150	15000	carcro1	Carrion Crow	0.1145
36	Spectrogram 1	1	55.0	58.0	150	15000	carcro1	Carrion Crow	0.1817
