Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	blackc1	Eurasian Blackcap	0.3742
2	Spectrogram 1	1	3.0	6.0	150	15000	misthr1	Mistle Thrush	0.2174
3	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.1445
4	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.2035
5	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.2153
6	Spectrogram 1	1	27.0	30.0	150	15000	carcro1	Carrion Crow	0.1376
7	Spectrogram 1	1	30.0	33.0	150	15000	eugori2	Eurasian Golden Oriole	0.4152
8	Spectrogram 1	1	33.0	36.0	150	15000	blackc1	Eurasian Blackcap	0.6404
9	Spectrogram 1	1	39.0	42.0	150	15000	blackc1	Eurasian Blackcap	0.2500
10	Spectrogram 1	1	45.0	48.0	150	15000	blackc1	Eurasian Blackcap	0.5061
11	Spectrogram 1	1	51.0	54.0	150	15000	eugori2	Eurasian Golden Oriole	0.2905
12	Spectrogram 1	1	54.0	57.0	150	15000	blackc1	Eurasian Blackcap	0.7887
