"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.2,399,620,38112,643,0.382917466410749,0.0160074357120727,0.382917466410749,0.391560353287537,0.387190684133916,0.391041162227603,0.391472868217054,0.275293353678129,0.095666782780216,0.00317335155728804
0.21,390,541,38185,658,0.372137404580153,0.0139699426741724,0.372137404580153,0.41890440386681,0.394138453764527,0.415830406422479,0.418383821217657,0.289303513069688,0.0923339326667478,0.00282727135364345
0.22,377,463,38260,674,0.358705994291151,0.011956718229476,0.358705994291151,0.448809523809524,0.398730830248546,0.442274515216341,0.447696088229415,0.299323561583763,0.0863824049895943,0.00251916171949264
0.23,360,399,38322,693,0.341880341880342,0.0103044859378632,0.341880341880342,0.474308300395257,0.397350993377483,0.463741759490793,0.472496198978597,0.32150318857313,0.083791420806368,0.00225130010681354
0.24,346,350,38371,707,0.328584995251662,0.00903902275251156,0.328584995251662,0.497126436781609,0.395654659805603,0.482566248256625,0.494614524507098,0.334955493593914,0.0812165205589505,0.00199874785355086
0.25,336,311,38408,719,0.318483412322275,0.00803223223740283,0.318483412322275,0.519319938176198,0.394829612220917,0.500745156482861,0.516097635160824,0.363221542555532,0.0792520969994626,0.001818594155057
0.26,329,276,38443,726,0.311848341232227,0.00712828327177871,0.311848341232227,0.543801652892562,0.396385542168675,0.52100605496041,0.539826171716351,0.384201755465416,0.0774969511231524,0.0016046942015599
0.27,319,245,38472,738,0.301797540208136,0.0063279696257458,0.301797540208136,0.565602836879433,0.393584207279457,0.537942664418212,0.560749778094923,0.391733381569279,0.0753934905980693,0.00145360539596692
0.28,308,215,38500,751,0.290840415486308,0.00555340307374403,0.290840415486308,0.588910133843212,0.389380530973451,0.555425904317386,0.582994433928672,0.408584653414326,0.0735820159655895,0.00136262943422869
0.29,298,187,38526,763,0.280867106503299,0.00483041872239299,0.280867106503299,0.614432989690722,0.385510996119017,0.574311302573404,0.607292023970461,0.418700377020773,0.0714741755976787,0.00124738199226941
0.3,290,163,38548,773,0.272812793979304,0.00421068946810984,0.272812793979304,0.640176600441501,0.382585751978892,0.59318974852605,0.631753769169381,0.42993606603843,0.070692919292374,0.00115667476172751
0.31,283,147,38563,781,0.265977443609023,0.00379746835443038,0.265977443609023,0.658139534883721,0.378848728246319,0.605614300100705,0.648670116194626,0.441531189906308,0.0682903147662105,0.00114497441026716
0.32,276,126,38581,791,0.258669165885661,0.00325522515307309,0.258669165885661,0.686567164179104,0.375765827093261,0.625683424456594,0.675503428889912,0.456040010663906,0.0660403801731306,0.00105492082105118
0.33,269,113,38592,800,0.251637043966324,0.00291951944193257,0.251637043966324,0.704188481675393,0.370778773259821,0.63681938448684,0.691868904224706,0.476298534197393,0.0648572089129517,0.000951126141392358
0.34,264,97,38606,807,0.246498599439776,0.0025062656641604,0.246498599439776,0.731301939058172,0.368715083798883,0.655469548707463,0.717333405073848,0.498363239254108,0.0630328143552052,0.000837008787366648
0.35,254,86,38617,817,0.237161531279178,0.00222204997028654,0.237161531279178,0.747058823529412,0.360028348688873,0.663185378590078,0.731487553819395,0.519885298269855,0.0611802073490695,0.000827799919080565
0.36,248,76,38627,823,0.23155929038282,0.00196367206676485,0.23155929038282,0.765432098765432,0.355555555555556,0.674020783373301,0.748349317319471,0.551837354502707,0.0603412450273701,0.000796223094342619
0.37,242,68,38635,829,0.225957049486461,0.0017569697439475,0.225957049486461,0.780645161290323,0.350470673425054,0.682142264964351,0.762121542826853,0.576929259721787,0.059205562323522,0.000772300673924204
0.38,239,63,38640,832,0.223155929038282,0.00162778079218665,0.223155929038282,0.791390728476821,0.348142753095412,0.688294087751991,0.771929263534905,0.586087689868771,0.0583294733764345,0.000708785822343638
0.39,234,58,38645,837,0.218487394957983,0.00149859184042581,0.218487394957983,0.801369863013699,0.343360234776229,0.692669336583667,0.780747249843084,0.604646900715063,0.05745622546825,0.000703701758207102
0.4,227,51,38652,844,0.211951447245565,0.00131772730796062,0.211951447245565,0.816546762589928,0.336545589325426,0.699220873346621,0.7941186657892,0.632058046308928,0.0556238965575753,0.000659395651604792
0.41,221,44,38659,850,0.206349206349206,0.00113686277549544,0.206349206349206,0.833962264150943,0.330838323353293,0.707399736396159,0.80958253237097,0.639590059304087,0.0548504186326815,0.000572735810260099
0.42,218,38,38665,853,0.203548085901027,0.000981836033382425,0.203548085901027,0.8515625,0.328560663149962,0.717244048771047,0.825540849611938,0.665587058945693,0.0538006235689869,0.000512137176719197
0.43,213,37,38666,858,0.198879551820728,0.000955998243030256,0.198879551820728,0.852,0.322482967448902,0.714060343127588,0.82516972881746,0.679793936384642,0.0528006023075178,0.000491947394109725
0.44,208,38,38666,862,0.194392523364486,0.000981810665564283,0.194392523364486,0.845528455284553,0.316109422492401,0.706352377147423,0.818387222438644,0.679435692644807,0.0516127175500179,0.000500453915061066
0.45,201,35,38669,869,0.18785046728972,0.00090429929723026,0.18785046728972,0.851694915254237,0.30781010719755,0.705117622781675,0.822902310498581,0.705323671923871,0.0506893649844442,0.000518123192701265
0.46,199,32,38672,871,0.185981308411215,0.000826787928896238,0.185981308411215,0.861471861471861,0.305918524212144,0.709819555182543,0.831568059577989,0.71879622509489,0.0500182936080061,0.000485073132420372
0.47,195,27,38676,876,0.182072829131653,0.000697620339508565,0.182072829131653,0.878378378378378,0.301624129930394,0.717066839714471,0.846332344978729,0.736931929233335,0.048632281390665,0.00042334167681901
0.48,192,26,38677,879,0.179271708683473,0.000671782549156396,0.179271708683473,0.880733944954128,0.297905352986811,0.715946479491116,0.847885969131214,0.750206141464782,0.0474614072819911,0.000403939680971044
0.49,186,24,38679,885,0.173669467787115,0.000620106968452058,0.173669467787115,0.885714285714286,0.2903981264637,0.713608666215301,0.851162158488514,0.763140350617802,0.0459139268300528,0.000410653980971987
0.5,180,21,38682,891,0.168067226890756,0.000542593597395551,0.168067226890756,0.895522388059702,0.283018867924528,0.713785864240728,0.858721836474423,0.781131419684433,0.0448810580673763,0.000351047606327689
0.51,176,18,38684,896,0.164179104477612,0.00046509224329492,0.164179104477612,0.907216494845361,0.278041074249605,0.716475095785441,0.868307932786245,0.782609017399466,0.0437912314796803,0.000354845106317819
0.52,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596,0.791641512495943,0.0427450838707746,0.000329916674149593
0.53,168,14,38688,904,0.156716417910448,0.000361738411451605,0.156716417910448,0.923076923076923,0.267942583732057,0.716867469879518,0.880448318804483,0.793614881850176,0.0418923727735247,0.000282812075904091
0.54,162,13,38689,910,0.151119402985075,0.000335899953490776,0.151119402985075,0.925714285714286,0.259823576583801,0.711260330578512,0.881003661425802,0.805253383114963,0.0414646523980023,0.000263651431124711
0.55,155,9,38693,917,0.144589552238806,0.00023254612164746,0.144589552238806,0.945121951219512,0.250809061488673,0.7129329004329,0.896005036630036,0.85576061365535,0.040810820188752,0.000174634778867127
0.56,153,9,38693,919,0.142723880597015,0.00023254612164746,0.142723880597015,0.944444444444444,0.247974068071313,0.709879912663755,0.894685039370079,0.855007388340722,0.0397598654317823,0.000172411486424132
0.57,150,8,38694,922,0.139925373134328,0.000206707663686631,0.139925373134328,0.949367088607595,0.24390243902439,0.708333333333333,0.897937411095306,0.87442675285141,0.0392146052706309,0.000122938844859374
0.58,147,7,38695,925,0.137126865671642,0.000180869205725802,0.137126865671642,0.954545454545455,0.239804241435563,0.706730769230769,0.901347741622147,0.879013347763348,0.038460125364119,0.000126466819714877
0.59,138,7,38695,934,0.128731343283582,0.000180869205725802,0.128731343283582,0.951724137931034,0.226787181594084,0.691627358490566,0.895068070896481,0.873158914728682,0.0371603120935106,0.000129896360928725
0.6,133,6,38696,939,0.124067164179104,0.000155030747764973,0.124067164179104,0.956834532374101,0.219653179190751,0.685983009708738,0.897208121827411,0.890026336883087,0.0362949019616657,0.00012848507514949
0.61,126,6,38696,946,0.117537313432836,0.000155030747764973,0.117537313432836,0.954545454545455,0.209302325581395,0.672738693467337,0.89167600896861,0.881807081807082,0.0346698567527081,0.000139135146748112
0.62,122,6,38696,950,0.113805970149254,0.000155030747764973,0.113805970149254,0.953125,0.203333333333333,0.66474358974359,0.888264129181084,0.880026012634708,0.0335739325006051,0.000140338069839076
0.63,117,5,38697,955,0.109141791044776,0.000129192289804145,0.109141791044776,0.959016393442623,0.195979899497487,0.657738095238095,0.890370705244123,0.905377574370709,0.0324248279458309,0.000139916265805082
0.64,114,3,38699,958,0.10634328358209,7.75153738824867e-05,0.10634328358209,0.974358974358974,0.191757779646762,0.658288043478261,0.90150328844347,0.938808038808039,0.0315402503265802,0.000135619589062934
0.65,108,3,38699,964,0.100746268656716,7.75153738824867e-05,0.100746268656716,0.972972972972973,0.182586644125106,0.644662921348315,0.896155110088728,0.939173656415036,0.0306238756314532,0.000146801040147517
0.66,101,3,38699,971,0.0942164179104478,7.75153738824867e-05,0.0942164179104478,0.971153846153846,0.171768707482993,0.627558479532164,0.889208507670851,0.923586744639376,0.0291091478568231,0.000156092245220145
0.67,94,2,38700,978,0.0876865671641791,5.16769159216578e-05,0.0876865671641791,0.979166666666667,0.160958904109589,0.612730061349693,0.889617691154423,0.940442176870748,0.0272052716360566,0.000116498278336655
0.68,90,1,38701,982,0.083955223880597,2.58384579608289e-05,0.083955223880597,0.989010989010989,0.154772141014617,0.605221518987342,0.893629571372395,0.968072512023677,0.0259386857758452,0.000116407115878454
0.69,86,1,38701,986,0.0802238805970149,2.58384579608289e-05,0.0802238805970149,0.988505747126437,0.148403796376186,0.593344155844156,0.888866148178469,0.966053921568627,0.0246413851928129,0.000109307318419865
0.7,79,1,38701,993,0.0736940298507463,2.58384579608289e-05,0.0736940298507463,0.9875,0.137152777777778,0.571003401360544,0.879519400352734,0.964792626728111,0.0232249280410107,0.000115129438082845
0.71,74,2,38701,997,0.069094304388422,5.16755807043382e-05,0.069094304388422,0.973684210526316,0.129032258064516,0.55006558810669,0.861953638565333,0.964813511611541,0.022489316331362,0.000137095767833612
0.72,71,1,38701,1001,0.0662313432835821,2.58384579608289e-05,0.0662313432835821,0.986111111111111,0.124125874125874,0.54271582733813,0.866900386847196,0.964285714285714,0.0214535810566953,5.1062091503268e-05
0.73,65,1,38701,1007,0.060634328358209,2.58384579608289e-05,0.060634328358209,0.984848484848485,0.114235500878735,0.519266917293233,0.855709071949948,0.964285714285714,0.0206182216060306,5.53893873933754e-05
0.74,62,1,38701,1010,0.0578358208955224,2.58384579608289e-05,0.0578358208955224,0.984126984126984,0.109251101321586,0.506730769230769,0.849430276722735,0.962962962962963,0.0197631669188625,5.83566760037348e-05
0.75,59,1,38701,1013,0.0550373134328358,2.58384579608289e-05,0.0550373134328358,0.983333333333333,0.104240282685512,0.493602362204724,0.842618778280543,0.961538461538462,0.018533127473674,5.941770647653e-05
0.76,56,0,38702,1016,0.0522388059701493,0,0.0522388059701493,1,0.099290780141844,0.483739837398374,0.847721822541966,1,0.0175616865406367,0
0.77,51,0,38702,1021,0.0475746268656716,0,0.0475746268656716,1,0.0908281389136242,0.459216101694915,0.834575502268308,1,0.0159463043705484,0
0.78,46,0,38702,1026,0.042910447761194,0,0.042910447761194,1,0.0822898032200358,0.432522123893805,0.819111424541608,1,0.0152121182926525,0
0.79,42,0,38702,1030,0.0391791044776119,0,0.0391791044776119,1,0.0754039497307002,0.409403669724771,0.804628224582701,1,0.0141992458618548,0
0.8,40,0,38702,1032,0.0373134328358209,0,0.0373134328358209,1,0.0719424460431655,0.397196261682243,0.796529968454259,1,0.0132652844850385,0
0.81,37,0,38702,1035,0.0345149253731343,0,0.0345149253731343,1,0.066726780883679,0.378004807692308,0.783109807208717,1,0.0129764695080499,0
0.82,36,0,38702,1036,0.0335820895522388,0,0.0335820895522388,1,0.0649819494584838,0.371359223300971,0.778253424657534,1,0.0127545197096206,0
0.83,35,0,38702,1037,0.0326492537313433,0,0.0326492537313433,1,0.0632339656729901,0.364583333333333,0.773184601924759,1,0.0122380431415001,0
0.84,32,0,38702,1040,0.0298507462686567,0,0.0298507462686567,1,0.0579710144927536,0.343434343434343,0.756554307116105,1,0.0118305427013586,0
0.85,30,0,38702,1042,0.0279850746268657,0,0.0279850746268657,1,0.0544464609800363,0.32860824742268,0.744106090373281,1,0.0109192065475402,0
0.86,28,0,38702,1044,0.0261194029850746,0,0.0261194029850746,1,0.0509090909090909,0.313157894736842,0.730371900826446,1,0.0103388527848335,0
0.87,27,0,38702,1045,0.0251865671641791,0,0.0251865671641791,1,0.0491355777979982,0.305186170212766,0.722958642629905,1,0.00979665668731731,0
0.88,25,0,38702,1047,0.0233208955223881,0,0.0233208955223881,1,0.0455788514129444,0.288722826086957,0.706886898096305,1,0.00926117034750448,0
0.89,22,0,38702,1050,0.0205223880597015,0,0.0205223880597015,1,0.0402193784277879,0.262640449438202,0.679095354523227,1,0.00890633398616977,0
0.9,18,0,38702,1054,0.0167910447761194,0,0.0167910447761194,1,0.0330275229357798,0.225,0.633008356545961,1,0.00824425067703486,0
0.91,15,0,38702,1057,0.0139925373134328,0,0.0139925373134328,1,0.0275988960441582,0.194359756097561,0.589035769828927,1,0.00798802866482575,0
0.92,13,0,38702,1059,0.0121268656716418,0,0.0121268656716418,1,0.023963133640553,0.17265625,0.5535413153457,1,0.00720127536527416,0
0.93,13,0,38702,1059,0.0121268656716418,0,0.0121268656716418,1,0.023963133640553,0.17265625,0.5535413153457,1,0.00637600722790255,0
0.94,12,0,38702,1060,0.0111940298507463,0,0.0111940298507463,1,0.022140221402214,0.161392405063291,0.533450704225352,1,0.00560423536110415,0
0.95,11,0,38702,1061,0.0102611940298507,0,0.0102611940298507,1,0.0203139427516159,0.149839743589744,0.511510128913444,1,0.00362235025406381,0
0.96,9,0,38702,1063,0.0083955223880597,0,0.0083955223880597,1,0.0166512488436633,0.125822368421053,0.460953346855984,1,0.00276771989236361,0
0.97,5,0,38702,1067,0.00466417910447761,0,0.00466417910447761,1,0.00928505106778087,0.0737847222222222,0.321246819338422,1,0.00103658571037348,0
0.98,2,0,38702,1070,0.00186567164179104,0,0.00186567164179104,1,0.0037243947858473,0.0307971014492754,0.158805031446541,1,0.000413875413875414,0
