Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	1.0	4.0	150	15000	reebun	Reed Bunting	0.1800
2	Spectrogram 1	1	2.0	5.0	150	15000	comchi1	Common Chiffchaff	0.2399
3	Spectrogram 1	1	2.0	5.0	150	15000	coatit2	Coal Tit	0.1132
4	Spectrogram 1	1	3.0	6.0	150	15000	comchi1	Common Chiffchaff	0.2866
5	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1318
6	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.1249
7	Spectrogram 1	1	3.0	6.0	150	15000	coatit2	Coal Tit	0.1216
8	Spectrogram 1	1	3.0	6.0	150	15000	goldcr1	Goldcrest	0.1068
9	Spectrogram 1	1	4.0	7.0	150	15000	comchi1	Common Chiffchaff	0.2843
10	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.1298
11	Spectrogram 1	1	4.0	7.0	150	15000	coatit2	Coal Tit	0.1248
12	Spectrogram 1	1	4.0	7.0	150	15000	reebun	Reed Bunting	0.1041
13	Spectrogram 1	1	5.0	8.0	150	15000	comchi1	Common Chiffchaff	0.1761
14	Spectrogram 1	1	5.0	8.0	150	15000	trepip	Tree Pipit	0.1426
15	Spectrogram 1	1	5.0	8.0	150	15000	reebun	Reed Bunting	0.1170
16	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.3168
17	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1458
18	Spectrogram 1	1	6.0	9.0	150	15000	eurbul	Eurasian Bullfinch	0.1427
19	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1180
20	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1138
21	Spectrogram 1	1	7.0	10.0	150	15000	reebun	Reed Bunting	0.1903
22	Spectrogram 1	1	7.0	10.0	150	15000	comchi1	Common Chiffchaff	0.1796
23	Spectrogram 1	1	7.0	10.0	150	15000	eurbul	Eurasian Bullfinch	0.1301
24	Spectrogram 1	1	7.0	10.0	150	15000	trepip	Tree Pipit	0.1023
25	Spectrogram 1	1	8.0	11.0	150	15000	eurbul	Eurasian Bullfinch	0.1641
26	Spectrogram 1	1	8.0	11.0	150	15000	whinch1	Whinchat	0.1315
27	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.1313
28	Spectrogram 1	1	8.0	11.0	150	15000	cirbun1	Cirl Bunting	0.1312
29	Spectrogram 1	1	8.0	11.0	150	15000	reebun	Reed Bunting	0.1249
30	Spectrogram 1	1	8.0	11.0	150	15000	rebshr1	Red-backed Shrike	0.1036
31	Spectrogram 1	1	9.0	12.0	150	15000	thelar1	Thekla's Lark	0.2409
32	Spectrogram 1	1	9.0	12.0	150	15000	cirbun1	Cirl Bunting	0.1998
33	Spectrogram 1	1	9.0	12.0	150	15000	whinch1	Whinchat	0.1541
34	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.1531
35	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1250
36	Spectrogram 1	1	9.0	12.0	150	15000	reebun	Reed Bunting	0.1243
37	Spectrogram 1	1	9.0	12.0	150	15000	yellow2	Yellowhammer	0.1184
38	Spectrogram 1	1	9.0	12.0	150	15000	sarwar1	Sardinian Warbler	0.1184
39	Spectrogram 1	1	9.0	12.0	150	15000	burthr	Blue Rock-Thrush	0.1147
40	Spectrogram 1	1	9.0	12.0	150	15000	grewhi1	Greater Whitethroat	0.1035
41	Spectrogram 1	1	10.0	13.0	150	15000	thelar1	Thekla's Lark	0.3404
