Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	coatit2	Coal Tit	0.1176
2	Spectrogram 1	1	3.0	6.0	150	15000	coatit2	Coal Tit	0.1748
3	Spectrogram 1	1	5.0	8.0	150	15000	dunnoc1	Dunnock	0.3960
4	Spectrogram 1	1	5.0	8.0	150	15000	stonec4	European Stonechat	0.1914
5	Spectrogram 1	1	6.0	9.0	150	15000	stonec4	European Stonechat	0.7426
6	Spectrogram 1	1	6.0	9.0	150	15000	dunnoc1	Dunnock	0.1124
7	Spectrogram 1	1	7.0	10.0	150	15000	stonec4	European Stonechat	0.8029
8	Spectrogram 1	1	12.0	15.0	150	15000	dunnoc1	Dunnock	0.2637
9	Spectrogram 1	1	14.0	17.0	150	15000	dunnoc1	Dunnock	0.1812
10	Spectrogram 1	1	21.0	24.0	150	15000	coatit2	Coal Tit	0.2058
11	Spectrogram 1	1	22.0	25.0	150	15000	coatit2	Coal Tit	0.2820
12	Spectrogram 1	1	23.0	26.0	150	15000	coatit2	Coal Tit	0.2311
13	Spectrogram 1	1	24.0	27.0	150	15000	coatit2	Coal Tit	0.1818
14	Spectrogram 1	1	27.0	30.0	150	15000	dunnoc1	Dunnock	0.4764
15	Spectrogram 1	1	28.0	31.0	150	15000	dunnoc1	Dunnock	0.2175
16	Spectrogram 1	1	33.0	36.0	150	15000	coatit2	Coal Tit	0.1250
17	Spectrogram 1	1	40.0	43.0	150	15000	dunnoc1	Dunnock	0.1005
18	Spectrogram 1	1	41.0	44.0	150	15000	coatit2	Coal Tit	0.2972
19	Spectrogram 1	1	43.0	46.0	150	15000	coatit2	Coal Tit	0.3240
20	Spectrogram 1	1	47.0	50.0	150	15000	coatit2	Coal Tit	0.1207
21	Spectrogram 1	1	49.0	52.0	150	15000	dunnoc1	Dunnock	0.4952
22	Spectrogram 1	1	49.0	52.0	150	15000	stonec4	European Stonechat	0.1696
23	Spectrogram 1	1	50.0	53.0	150	15000	dunnoc1	Dunnock	0.6164
24	Spectrogram 1	1	50.0	53.0	150	15000	stonec4	European Stonechat	0.3297
25	Spectrogram 1	1	51.0	54.0	150	15000	stonec4	European Stonechat	0.6352
26	Spectrogram 1	1	52.0	55.0	150	15000	stonec4	European Stonechat	0.2194
27	Spectrogram 1	1	54.0	57.0	150	15000	dunnoc1	Dunnock	0.2737
28	Spectrogram 1	1	55.0	58.0	150	15000	dunnoc1	Dunnock	0.3264
29	Spectrogram 1	1	56.0	59.0	150	15000	dunnoc1	Dunnock	0.4032
30	Spectrogram 1	1	57.0	60.0	150	15000	dunnoc1	Dunnock	0.3663
31	Spectrogram 1	1	58.0	61.0	150	15000	stonec4	European Stonechat	0.2959
32	Spectrogram 1	1	58.0	61.0	150	15000	dunnoc1	Dunnock	0.1670
33	Spectrogram 1	1	58.0	61.0	150	15000	coatit2	Coal Tit	0.1463
34	Spectrogram 1	1	59.0	62.0	150	15000	coatit2	Coal Tit	0.3656
