Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.9968
2	Spectrogram 1	1	9.0	12.0	150	15000	dunnoc1	Dunnock	0.9946
3	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.6486
4	Spectrogram 1	1	15.0	18.0	150	15000	dunnoc1	Dunnock	0.9980
5	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.9682
6	Spectrogram 1	1	21.0	24.0	150	15000	dunnoc1	Dunnock	0.9320
7	Spectrogram 1	1	27.0	30.0	150	15000	dunnoc1	Dunnock	0.9958
8	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.9091
9	Spectrogram 1	1	45.0	48.0	150	15000	dunnoc1	Dunnock	0.9784
10	Spectrogram 1	1	48.0	51.0	150	15000	dunnoc1	Dunnock	0.8956
11	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.8995
12	Spectrogram 1	1	54.0	57.0	150	15000	dunnoc1	Dunnock	0.5491
