Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	coatit2	Coal Tit	0.1748
2	Spectrogram 1	1	6.0	9.0	150	15000	stonec4	European Stonechat	0.7426
3	Spectrogram 1	1	6.0	9.0	150	15000	dunnoc1	Dunnock	0.1124
4	Spectrogram 1	1	12.0	15.0	150	15000	dunnoc1	Dunnock	0.2637
5	Spectrogram 1	1	21.0	24.0	150	15000	coatit2	Coal Tit	0.2058
6	Spectrogram 1	1	24.0	27.0	150	15000	coatit2	Coal Tit	0.1818
7	Spectrogram 1	1	27.0	30.0	150	15000	dunnoc1	Dunnock	0.4764
8	Spectrogram 1	1	33.0	36.0	150	15000	coatit2	Coal Tit	0.1250
9	Spectrogram 1	1	51.0	54.0	150	15000	stonec4	European Stonechat	0.6352
10	Spectrogram 1	1	54.0	57.0	150	15000	dunnoc1	Dunnock	0.2737
11	Spectrogram 1	1	57.0	60.0	150	15000	dunnoc1	Dunnock	0.3663
