"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"crop",0.1,52,123,6546,134,0.279569892473118,0.0184435447593342,0.279569892473118,0.297142857142857,0.28808864265928,0.296048225050234,0.296958045912021
"crop",0.11,49,114,6556,136,0.264864864864865,0.0170914542728636,0.264864864864865,0.300613496932515,0.281609195402299,0.298245614035088,0.300212314225053
"crop",0.12,49,105,6564,137,0.263440860215054,0.0157444894287,0.263440860215054,0.318181818181818,0.288235294117647,0.314339622641509,0.317528551263955
"crop",0.13,48,98,6570,139,0.25668449197861,0.0146970605878824,0.25668449197861,0.328767123287671,0.288288288288288,0.323424494649227,0.327855548792859
"crop",0.14,47,95,6573,140,0.251336898395722,0.014247150569886,0.251336898395722,0.330985915492958,0.285714285714286,0.324928832858886,0.329950649892264
"crop",0.15,46,88,6579,142,0.24468085106383,0.0131993400329983,0.24468085106383,0.343283582089552,0.285714285714286,0.335334476843911,0.341919340594642
"crop",0.16,44,86,6581,144,0.234042553191489,0.0128993550322484,0.234042553191489,0.338461538461538,0.276729559748428,0.329805996472663,0.336973005762815
"crop",0.17,44,81,6586,144,0.234042553191489,0.0121493925303735,0.234042553191489,0.352,0.281150159744409,0.341864716636197,0.350252206809584
"crop",0.18,44,78,6589,144,0.234042553191489,0.0116994150292485,0.234042553191489,0.360655737704918,0.283870967741935,0.349532710280374,0.358734258960284
"crop",0.19,44,73,6594,144,0.234042553191489,0.0109494525273736,0.234042553191489,0.376068376068376,0.288524590163934,0.363106796116505,0.373822341857335
"crop",0.2,44,71,6596,144,0.234042553191489,0.0106494675266237,0.234042553191489,0.382608695652174,0.29042904290429,0.368836291913215,0.380219028062971
"crop",0.21,43,69,6598,145,0.228723404255319,0.0103494825258737,0.228723404255319,0.383928571428571,0.286666666666667,0.369191919191919,0.381366350544433
"crop",0.22,42,67,6599,147,0.222222222222222,0.0100510051005101,0.222222222222222,0.385321100917431,0.281879194630872,0.369374030005173,0.382541257101632
"crop",0.23,41,64,6602,148,0.216931216931217,0.0096009600960096,0.216931216931217,0.39047619047619,0.27891156462585,0.372926698769395,0.387407615305454
"crop",0.24,40,62,6604,149,0.211640211640212,0.0093009300930093,0.211640211640212,0.392156862745098,0.274914089347079,0.373421197144426,0.388872846279719
"crop",0.25,40,61,6605,149,0.211640211640212,0.00915091509150915,0.211640211640212,0.396039603960396,0.275862068965517,0.376731301939058,0.392652347166877
"crop",0.26,40,58,6608,149,0.211640211640212,0.0087008700870087,0.211640211640212,0.408163265306122,0.278745644599303,0.387023335230507,0.404444889378316
"crop",0.27,40,55,6611,149,0.211640211640212,0.00825082508250825,0.211640211640212,0.421052631578947,0.28169014084507,0.397893504973669,0.416967695324595
"crop",0.28,39,54,6612,150,0.206349206349206,0.0081008100810081,0.206349206349206,0.419354838709677,0.276595744680851,0.395348837209302,0.415112235219728
"crop",0.29,39,49,6616,151,0.205263157894737,0.00735183795948987,0.205263157894737,0.443181818181818,0.280575539568345,0.414893617021277,0.438153503893215
"crop",0.3,39,47,6618,151,0.205263157894737,0.00705176294073518,0.205263157894737,0.453488372093023,0.282608695652174,0.423371647509579,0.448122866894198
"crop",0.31,38,47,6618,152,0.2,0.00705176294073518,0.2,0.447058823529412,0.276363636363636,0.416774193548387,0.441657077100115
"crop",0.32,37,43,6622,153,0.194736842105263,0.00645161290322581,0.194736842105263,0.4625,0.274074074074074,0.427891156462585,0.456288156288156
"crop",0.33,37,40,6625,153,0.194736842105263,0.00600150037509377,0.194736842105263,0.480519480519481,0.277153558052434,0.442334739803094,0.473637515842839
"crop",0.34,35,38,6627,155,0.184210526315789,0.00570142535633908,0.184210526315789,0.479452054794521,0.26615969581749,0.438144329896907,0.47196261682243
"crop",0.35,35,37,6628,155,0.184210526315789,0.00555138784696174,0.184210526315789,0.486111111111111,0.267175572519084,0.443368107302534,0.478349120433018
"crop",0.36,33,37,6628,157,0.173684210526316,0.00555138784696174,0.173684210526316,0.471428571428571,0.253846153846154,0.42824427480916,0.46356050069541
"crop",0.37,32,36,6629,158,0.168421052631579,0.0054013503375844,0.168421052631579,0.470588235294118,0.248062015503876,0.42566510172144,0.462374821173104
"crop",0.38,31,36,6629,159,0.163157894736842,0.0054013503375844,0.163157894736842,0.462686567164179,0.24124513618677,0.417591125198098,0.454426705370102
"crop",0.39,31,35,6630,159,0.163157894736842,0.00525131282820705,0.163157894736842,0.46969696969697,0.2421875,0.422953451043339,0.461119293078056
"crop",0.4,31,34,6631,159,0.163157894736842,0.00510127531882971,0.163157894736842,0.476923076923077,0.243137254901961,0.428455284552845,0.468011958146487
"crop",0.41,31,34,6631,159,0.163157894736842,0.00510127531882971,0.163157894736842,0.476923076923077,0.243137254901961,0.428455284552845,0.468011958146487
"crop",0.42,31,31,6634,159,0.163157894736842,0.00465116279069767,0.163157894736842,0.5,0.246031746031746,0.44585448392555,0.489984350547731
"crop",0.43,31,30,6635,159,0.163157894736842,0.00450112528132033,0.163157894736842,0.508196721311475,0.247011952191235,0.451972555746141,0.497774244833068
"crop",0.44,31,30,6635,159,0.163157894736842,0.00450112528132033,0.163157894736842,0.508196721311475,0.247011952191235,0.451972555746141,0.497774244833068
"crop",0.45,31,27,6638,159,0.163157894736842,0.0040510127531883,0.163157894736842,0.53448275862069,0.25,0.471377459749553,0.522704507512521
"crop",0.46,31,26,6639,159,0.163157894736842,0.00390097524381095,0.163157894736842,0.543859649122807,0.251012145748988,0.478221415607986,0.531578947368421
"crop",0.47,31,25,6640,159,0.163157894736842,0.00375093773443361,0.163157894736842,0.553571428571429,0.252032520325203,0.485267034990792,0.540759930915371
"crop",0.48,31,24,6641,159,0.163157894736842,0.00360090022505626,0.163157894736842,0.563636363636364,0.253061224489796,0.492523364485981,0.550263620386643
"crop",0.49,31,24,6641,159,0.163157894736842,0.00360090022505626,0.163157894736842,0.563636363636364,0.253061224489796,0.492523364485981,0.550263620386643
"crop",0.5,31,24,6641,159,0.163157894736842,0.00360090022505626,0.163157894736842,0.563636363636364,0.253061224489796,0.492523364485981,0.550263620386643
"crop",0.51,31,23,6642,159,0.163157894736842,0.00345086271567892,0.163157894736842,0.574074074074074,0.254098360655738,0.5,0.560107334525939
"crop",0.52,31,22,6643,159,0.163157894736842,0.00330082520630158,0.163157894736842,0.584905660377358,0.255144032921811,0.507707129094412,0.570309653916211
"crop",0.53,31,20,6645,159,0.163157894736842,0.00300075018754689,0.163157894736842,0.607843137254902,0.257261410788382,0.523856858846918,0.59187145557656
"crop",0.54,31,19,6646,159,0.163157894736842,0.00285071267816954,0.163157894736842,0.62,0.258333333333333,0.532323232323232,0.603275529865125
"crop",0.55,30,18,6647,160,0.157894736842105,0.0027006751687922,0.157894736842105,0.625,0.252100840336134,0.532359081419624,0.607214428857715
"crop",0.56,30,17,6648,160,0.157894736842105,0.00255063765941485,0.157894736842105,0.638297872340426,0.253164556962025,0.54140127388535,0.619631901840491
"crop",0.57,30,17,6648,160,0.157894736842105,0.00255063765941485,0.157894736842105,0.638297872340426,0.253164556962025,0.54140127388535,0.619631901840491
"crop",0.58,30,16,6649,160,0.157894736842105,0.00240060015003751,0.157894736842105,0.652173913043478,0.254237288135593,0.550755939524838,0.632567849686848
"crop",0.59,30,15,6650,160,0.157894736842105,0.00225056264066016,0.157894736842105,0.666666666666667,0.25531914893617,0.56043956043956,0.646055437100213
"crop",0.6,30,15,6650,160,0.157894736842105,0.00225056264066016,0.157894736842105,0.666666666666667,0.25531914893617,0.56043956043956,0.646055437100213
"crop",0.61,30,15,6650,160,0.157894736842105,0.00225056264066016,0.157894736842105,0.666666666666667,0.25531914893617,0.56043956043956,0.646055437100213
"crop",0.62,29,15,6650,161,0.152631578947368,0.00225056264066016,0.152631578947368,0.659090909090909,0.247863247863248,0.551454138702461,0.638126361655773
"crop",0.63,29,15,6650,161,0.152631578947368,0.00225056264066016,0.152631578947368,0.659090909090909,0.247863247863248,0.551454138702461,0.638126361655773
"crop",0.64,29,15,6650,161,0.152631578947368,0.00225056264066016,0.152631578947368,0.659090909090909,0.247863247863248,0.551454138702461,0.638126361655773
"crop",0.65,29,14,6651,161,0.152631578947368,0.00210052513128282,0.152631578947368,0.674418604651163,0.248927038626609,0.561503416856492,0.652338530066815
"crop",0.66,29,14,6651,161,0.152631578947368,0.00210052513128282,0.152631578947368,0.674418604651163,0.248927038626609,0.561503416856492,0.652338530066815
"crop",0.67,29,14,6651,161,0.152631578947368,0.00210052513128282,0.152631578947368,0.674418604651163,0.248927038626609,0.561503416856492,0.652338530066815
"crop",0.68,29,14,6651,161,0.152631578947368,0.00210052513128282,0.152631578947368,0.674418604651163,0.248927038626609,0.561503416856492,0.652338530066815
"crop",0.69,29,14,6651,161,0.152631578947368,0.00210052513128282,0.152631578947368,0.674418604651163,0.248927038626609,0.561503416856492,0.652338530066815
"crop",0.7,29,13,6652,161,0.152631578947368,0.00195048762190548,0.152631578947368,0.69047619047619,0.25,0.571925754060325,0.667198177676538
"crop",0.71,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.72,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.73,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.74,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.75,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.76,26,12,6653,164,0.136842105263158,0.00180045011252813,0.136842105263158,0.684210526315789,0.228070175438597,0.553884711779449,0.658145363408521
"crop",0.77,24,8,6657,166,0.126315789473684,0.00120030007501875,0.126315789473684,0.75,0.216216216216216,0.581196581196581,0.715044247787611
"crop",0.78,24,8,6657,166,0.126315789473684,0.00120030007501875,0.126315789473684,0.75,0.216216216216216,0.581196581196581,0.715044247787611
"crop",0.79,23,8,6657,167,0.121052631578947,0.00120030007501875,0.121052631578947,0.741935483870968,0.208144796380091,0.56997084548105,0.706079027355623
"crop",0.8,23,8,6657,167,0.121052631578947,0.00120030007501875,0.121052631578947,0.741935483870968,0.208144796380091,0.56997084548105,0.706079027355623
"crop",0.81,22,8,6657,168,0.115789473684211,0.00120030007501875,0.115789473684211,0.733333333333333,0.2,0.55820895522388,0.696551724137931
