"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
20,131,0.9,7,1,27
20,131,0.95,6,1,27
20,132,0.15,15,24,37
20,132,0.9,9,2,37
20,132,0.95,8,1,37
20,133,0.15,12,24,31
20,133,0.9,8,4,31
20,133,0.95,8,2,31
20,134,0.15,18,24,31
20,134,0.9,14,3,31
20,134,0.95,12,3,31
20,135,0.15,16,16,31
20,135,0.9,9,3,31
20,135,0.95,8,2,31
20,136,0.15,12,29,31
20,136,0.9,9,5,31
20,136,0.95,9,3,31
20,137,0.15,19,25,33
20,137,0.9,8,2,33
20,137,0.95,7,1,33
20,138,0.15,18,25,38
20,138,0.9,9,3,38
20,138,0.95,8,3,38
20,139,0.15,14,19,31
20,139,0.9,7,0,31
20,139,0.95,7,0,31
20,140,0.15,14,28,30
20,140,0.9,6,1,30
20,140,0.95,6,1,30
20,141,0.15,20,27,37
20,141,0.9,10,2,37
20,141,0.95,10,1,37
20,142,0.15,22,23,36
20,142,0.9,10,2,36
20,142,0.95,8,0,36
20,143,0.15,15,21,30
20,143,0.9,11,2,30
20,143,0.95,10,2,30
20,144,0.15,19,23,38
20,144,0.9,17,5,38
20,144,0.95,15,3,38
20,145,0.15,15,21,32
20,145,0.9,10,4,32
20,145,0.95,8,2,32
20,146,0.15,11,19,30
20,146,0.9,8,3,30
20,146,0.95,7,2,30
20,147,0.15,9,27,21
20,147,0.9,4,2,21
20,147,0.95,2,0,21
20,148,0.15,14,23,33
20,148,0.9,7,4,33
20,148,0.95,6,3,33
20,149,0.15,17,17,36
20,149,0.9,13,1,36
20,149,0.95,10,1,36
20,150,0.15,17,28,32
20,150,0.9,10,3,32
20,150,0.95,8,2,32
20,151,0.15,17,25,37
20,151,0.9,7,1,37
20,151,0.95,7,1,37
20,152,0.15,17,17,32
20,152,0.9,14,1,32
20,152,0.95,12,1,32
20,153,0.15,15,21,27
20,153,0.9,7,2,27
20,153,0.95,7,1,27
20,154,0.15,14,17,31
20,154,0.9,9,1,31
20,154,0.95,8,0,31
20,155,0.15,17,23,38
20,155,0.9,12,2,38
20,155,0.95,11,1,38
20,156,0.15,14,26,34
20,156,0.9,7,2,34
20,156,0.95,5,1,34
20,157,0.15,13,22,34
20,157,0.9,10,1,34
20,157,0.95,7,1,34
20,158,0.15,19,21,36
20,158,0.9,12,3,36
20,158,0.95,12,2,36
20,159,0.15,12,20,30
20,159,0.9,7,3,30
20,159,0.95,7,3,30
20,160,0.15,16,16,35
20,160,0.9,9,1,35
20,160,0.95,7,0,35
20,161,0.15,20,24,36
20,161,0.9,12,1,36
20,161,0.95,10,1,36
20,162,0.15,15,27,30
20,162,0.9,11,3,30
20,162,0.95,9,2,30
20,163,0.15,19,25,37
20,163,0.9,13,4,37
20,163,0.95,13,2,37
20,164,0.15,15,21,34
20,164,0.9,10,4,34
20,164,0.95,9,4,34
20,165,0.15,17,25,39
20,165,0.9,11,3,39
20,165,0.95,9,1,39
20,166,0.15,20,19,38
20,166,0.9,10,0,38
20,166,0.95,7,0,38
20,167,0.15,12,30,30
20,167,0.9,5,3,30
20,167,0.95,4,2,30
20,168,0.15,14,18,23
20,168,0.9,8,3,23
20,168,0.95,7,3,23
20,169,0.15,15,21,36
20,169,0.9,11,1,36
20,169,0.95,10,1,36
20,170,0.15,17,20,31
20,170,0.9,14,1,31
20,170,0.95,13,1,31
20,171,0.15,17,20,34
20,171,0.9,11,1,34
20,171,0.95,10,0,34
20,172,0.15,15,28,28
20,172,0.9,9,0,28
20,172,0.95,8,0,28
20,173,0.15,16,23,34
20,173,0.9,11,1,34
20,173,0.95,11,1,34
20,174,0.15,19,19,30
20,174,0.9,15,1,30
20,174,0.95,13,0,30
20,175,0.15,16,30,31
20,175,0.9,11,2,31
20,175,0.95,10,1,31
20,176,0.15,17,28,32
20,176,0.9,11,4,32
20,176,0.95,11,2,32
20,177,0.15,12,29,26
20,177,0.9,5,3,26
20,177,0.95,5,1,26
20,178,0.15,16,23,30
20,178,0.9,13,3,30
20,178,0.95,12,2,30
20,179,0.15,17,22,35
20,179,0.9,11,2,35
20,179,0.95,9,2,35
20,180,0.15,16,25,31
20,180,0.9,7,2,31
20,180,0.95,7,1,31
20,181,0.15,19,21,34
20,181,0.9,13,0,34
20,181,0.95,11,0,34
20,182,0.15,18,17,35
20,182,0.9,10,1,35
20,182,0.95,8,0,35
20,183,0.15,18,19,33
20,183,0.9,13,2,33
20,183,0.95,12,0,33
20,184,0.15,23,19,38
20,184,0.9,14,1,38
20,184,0.95,12,0,38
20,185,0.15,16,17,35
20,185,0.9,10,2,35
20,185,0.95,8,0,35
20,186,0.15,9,24,28
20,186,0.9,8,5,28
20,186,0.95,7,4,28
20,187,0.15,16,20,36
20,187,0.9,14,4,36
20,187,0.95,13,3,36
20,188,0.15,15,17,33
20,188,0.9,7,0,33
20,188,0.95,7,0,33
30,1,0.15,22,19,36
30,1,0.9,14,2,36
30,1,0.95,13,0,36
30,2,0.15,17,30,35
30,2,0.9,10,7,35
30,2,0.95,9,5,35
30,3,0.15,22,22,34
30,3,0.9,17,5,34
30,3,0.95,14,3,34
30,4,0.15,22,28,41
30,4,0.9,17,6,41
30,4,0.95,15,3,41
30,5,0.15,20,29,41
30,5,0.9,13,2,41
30,5,0.95,10,1,41
30,6,0.15,18,29,37
30,6,0.9,11,4,37
30,6,0.95,11,4,37
30,7,0.15,15,29,35
30,7,0.9,8,2,35
30,7,0.95,7,2,35
30,8,0.15,20,30,34
30,8,0.9,13,3,34
30,8,0.95,10,1,34
30,9,0.15,23,25,43
30,9,0.9,13,1,43
30,9,0.95,13,0,43
30,10,0.15,17,26,36
30,10,0.9,12,1,36
30,10,0.95,9,0,36
30,11,0.15,19,25,39
30,11,0.9,12,2,39
30,11,0.95,10,1,39
30,12,0.15,17,32,39
30,12,0.9,8,4,39
30,12,0.95,7,2,39
30,13,0.15,17,35,33
30,13,0.9,10,5,33
30,13,0.95,9,4,33
30,14,0.15,15,29,39
30,14,0.9,10,2,39
30,14,0.95,7,2,39
30,15,0.15,21,26,36
30,15,0.9,14,2,36
30,15,0.95,12,2,36
30,16,0.15,21,32,38
30,16,0.9,12,5,38
30,16,0.95,8,5,38
30,17,0.15,19,32,31
30,17,0.9,10,5,31
30,17,0.95,9,4,31
30,18,0.15,22,28,44
30,18,0.9,12,3,44
30,18,0.95,11,2,44
30,19,0.15,25,24,43
30,19,0.9,17,0,43
30,19,0.95,15,0,43
30,20,0.15,25,28,44
30,20,0.9,20,3,44
30,20,0.95,17,2,44
30,21,0.15,17,26,37
30,21,0.9,10,3,37
30,21,0.95,9,2,37
30,22,0.15,22,31,38
30,22,0.9,15,4,38
30,22,0.95,12,4,38
30,23,0.15,20,29,39
30,23,0.9,14,4,39
30,23,0.95,12,1,39
30,24,0.15,19,33,37
30,24,0.9,8,2,37
30,24,0.95,8,1,37
30,25,0.15,23,31,39
30,25,0.9,16,3,39
30,25,0.95,14,1,39
30,26,0.15,18,28,34
30,26,0.9,15,6,34
30,26,0.95,15,3,34
30,27,0.15,16,32,30
30,27,0.9,7,3,30
30,27,0.95,6,2,30
30,28,0.15,25,21,44
30,28,0.9,16,1,44
30,28,0.95,13,1,44
30,29,0.15,23,31,42
30,29,0.9,17,7,42
30,29,0.95,16,5,42
30,30,0.15,22,31,43
30,30,0.9,13,5,43
30,30,0.95,12,3,43
30,31,0.15,21,18,40
30,31,0.9,14,2,40
30,31,0.95,13,0,40
30,32,0.15,23,27,38
30,32,0.9,17,1,38
30,32,0.95,14,0,38
30,33,0.15,18,28,34
30,33,0.9,13,5,34
30,33,0.95,13,3,34
30,34,0.15,24,31,39
30,34,0.9,16,5,39
30,34,0.95,16,3,39
30,35,0.15,26,30,45
30,35,0.9,16,5,45
30,35,0.95,14,3,45
30,36,0.15,18,32,32
30,36,0.9,10,2,32
30,36,0.95,8,2,32
30,37,0.15,21,28,41
30,37,0.9,12,2,41
30,37,0.95,9,1,41
30,38,0.15,17,27,37
30,38,0.9,11,2,37
30,38,0.95,10,1,37
30,39,0.15,20,30,39
30,39,0.9,12,3,39
30,39,0.95,11,3,39
30,40,0.15,18,35,33
30,40,0.9,12,5,33
30,40,0.95,10,4,33
30,41,0.15,24,39,45
30,41,0.9,17,1,45
30,41,0.95,15,1,45
30,42,0.15,15,24,39
30,42,0.9,11,3,39
30,42,0.95,10,1,39
30,43,0.15,18,35,36
30,43,0.9,13,3,36
30,43,0.95,12,2,36
30,44,0.15,25,28,39
30,44,0.9,17,3,39
30,44,0.95,15,2,39
30,45,0.15,23,34,44
30,45,0.9,10,1,44
30,45,0.95,9,0,44
30,46,0.15,20,24,40
30,46,0.9,17,3,40
30,46,0.95,17,2,40
30,47,0.15,20,25,38
30,47,0.9,13,1,38
30,47,0.95,10,1,38
30,48,0.15,19,30,36
30,48,0.9,9,4,36
30,48,0.95,7,3,36
30,49,0.15,18,27,33
30,49,0.9,13,4,33
30,49,0.95,10,2,33
30,50,0.15,21,27,40
30,50,0.9,14,6,40
30,50,0.95,14,2,40
30,51,0.15,19,30,36
30,51,0.9,15,2,36
30,51,0.95,13,0,36
30,52,0.15,27,38,39
30,52,0.9,16,4,39
30,52,0.95,13,3,39
30,53,0.15,21,38,40
30,53,0.9,11,3,40
30,53,0.95,9,1,40
30,54,0.15,22,25,37
30,54,0.9,13,1,37
30,54,0.95,13,1,37
30,55,0.15,25,28,38
30,55,0.9,13,1,38
30,55,0.95,10,1,38
30,56,0.15,20,30,39
30,56,0.9,11,3,39
30,56,0.95,9,2,39
30,57,0.15,25,24,48
30,57,0.9,18,2,48
30,57,0.95,13,1,48
30,58,0.15,19,22,35
30,58,0.9,12,3,35
30,58,0.95,12,2,35
30,59,0.15,21,25,39
30,59,0.9,14,4,39
30,59,0.95,12,3,39
30,60,0.15,22,30,41
30,60,0.9,15,5,41
30,60,0.95,13,4,41
30,61,0.15,23,25,36
30,61,0.9,15,1,36
30,61,0.95,14,1,36
30,62,0.15,21,28,40
30,62,0.9,15,3,40
30,62,0.95,12,1,40
30,63,0.15,22,29,38
30,63,0.9,15,5,38
30,63,0.95,13,2,38
30,64,0.15,18,27,36
30,64,0.9,8,4,36
30,64,0.95,6,2,36
30,65,0.15,17,24,39
30,65,0.9,12,3,39
30,65,0.95,10,1,39
30,66,0.15,24,23,36
30,66,0.9,18,7,36
30,66,0.95,18,5,36
30,67,0.15,22,31,43
30,67,0.9,13,4,43
30,67,0.95,12,3,43
30,68,0.15,19,30,39
30,68,0.9,11,4,39
30,68,0.95,11,3,39
30,69,0.15,26,28,39
30,69,0.9,11,3,39
30,69,0.95,10,2,39
30,70,0.15,22,23,35
30,70,0.9,12,3,35
30,70,0.95,11,1,35
30,71,0.15,20,31,35
30,71,0.9,18,5,35
30,71,0.95,17,4,35
30,72,0.15,21,29,41
30,72,0.9,13,3,41
30,72,0.95,12,2,41
30,73,0.15,20,31,33
30,73,0.9,11,3,33
30,73,0.95,10,2,33
30,74,0.15,20,39,35
30,74,0.9,12,4,35
30,74,0.95,9,4,35
30,75,0.15,20,33,36
30,75,0.9,13,6,36
30,75,0.95,12,5,36
30,76,0.15,19,35,38
30,76,0.9,8,4,38
30,76,0.95,4,2,38
30,77,0.15,19,30,28
30,77,0.9,5,5,28
30,77,0.95,4,4,28
30,78,0.15,24,31,39
30,78,0.9,17,3,39
30,78,0.95,13,0,39
30,79,0.15,27,26,40
30,79,0.9,19,5,40
30,79,0.95,17,2,40
30,80,0.15,21,31,34
30,80,0.9,15,7,34
30,80,0.95,12,4,34
30,81,0.15,23,27,43
30,81,0.9,17,5,43
30,81,0.95,13,3,43
30,82,0.15,19,27,41
30,82,0.9,14,3,41
30,82,0.95,11,1,41
30,83,0.15,29,27,45
30,83,0.9,21,3,45
30,83,0.95,18,2,45
30,84,0.15,24,27,44
30,84,0.9,19,4,44
30,84,0.95,15,2,44
30,85,0.15,19,25,35
30,85,0.9,10,4,35
30,85,0.95,8,3,35
30,86,0.15,19,30,35
30,86,0.9,9,3,35
30,86,0.95,8,3,35
30,87,0.15,18,24,32
30,87,0.9,7,4,32
30,87,0.95,7,2,32
30,88,0.15,22,31,38
30,88,0.9,14,3,38
30,88,0.95,11,2,38
30,89,0.15,25,30,42
30,89,0.9,18,4,42
30,89,0.95,15,2,42
30,90,0.15,20,31,39
30,90,0.9,12,3,39
30,90,0.95,10,3,39
30,91,0.15,20,34,35
30,91,0.9,12,5,35
30,91,0.95,9,3,35
30,92,0.15,19,29,41
30,92,0.9,14,4,41
30,92,0.95,13,2,41
30,93,0.15,25,31,43
30,93,0.9,15,2,43
30,93,0.95,14,1,43
30,94,0.15,24,30,41
30,94,0.9,16,4,41
30,94,0.95,13,3,41
30,95,0.15,24,29,39
30,95,0.9,16,3,39
30,95,0.95,10,2,39
30,96,0.15,25,30,44
30,96,0.9,16,2,44
30,96,0.95,15,1,44
30,97,0.15,21,29,39
30,97,0.9,15,3,39
30,97,0.95,13,1,39
30,98,0.15,23,23,43
30,98,0.9,17,3,43
30,98,0.95,15,2,43
30,99,0.15,19,33,42
30,99,0.9,16,5,42
30,99,0.95,13,2,42
30,100,0.15,22,28,40
30,100,0.9,17,4,40
30,100,0.95,13,3,40
30,101,0.15,20,35,40
30,101,0.9,10,3,40
30,101,0.95,7,2,40
30,102,0.15,28,25,45
30,102,0.9,19,1,45
30,102,0.95,15,1,45
30,103,0.15,20,28,28
30,103,0.9,10,3,28
30,103,0.95,8,1,28
30,104,0.15,19,30,40
30,104,0.9,13,4,40
30,104,0.95,11,2,40
30,105,0.15,22,37,39
30,105,0.9,13,5,39
30,105,0.95,12,4,39
30,106,0.15,25,30,42
30,106,0.9,16,4,42
30,106,0.95,15,3,42
30,107,0.15,24,27,44
30,107,0.9,12,1,44
30,107,0.95,10,1,44
30,108,0.15,26,26,41
30,108,0.9,19,3,41
30,108,0.95,16,1,41
30,109,0.15,22,30,44
30,109,0.9,14,4,44
30,109,0.95,11,1,44
30,110,0.15,25,30,40
30,110,0.9,17,4,40
30,110,0.95,16,3,40
30,111,0.15,21,28,39
30,111,0.9,14,2,39
30,111,0.95,13,2,39
30,112,0.15,21,28,42
30,112,0.9,12,3,42
30,112,0.95,11,1,42
30,113,0.15,27,31,43
30,113,0.9,17,3,43
30,113,0.95,14,2,43
30,114,0.15,20,26,45
30,114,0.9,13,1,45
30,114,0.95,11,0,45
30,115,0.15,20,27,37
30,115,0.9,17,5,37
30,115,0.95,16,3,37
30,116,0.15,21,23,36
30,116,0.9,13,1,36
30,116,0.95,12,1,36
30,117,0.15,24,25,43
30,117,0.9,19,6,43
30,117,0.95,16,2,43
30,118,0.15,20,32,34
30,118,0.9,14,3,34
30,118,0.95,12,2,34
30,119,0.15,26,20,42
30,119,0.9,16,3,42
30,119,0.95,12,2,42
30,120,0.15,13,27,37
30,120,0.9,7,2,37
30,120,0.95,4,0,37
30,121,0.15,21,27,36
30,121,0.9,12,3,36
30,121,0.95,10,1,36
30,122,0.15,25,31,40
30,122,0.9,19,3,40
30,122,0.95,15,1,40
30,123,0.15,17,22,33
30,123,0.9,12,3,33
30,123,0.95,9,2,33
30,124,0.15,22,24,34
30,124,0.9,10,2,34
30,124,0.95,6,0,34
30,125,0.15,19,32,36
30,125,0.9,14,4,36
30,125,0.95,13,4,36
30,126,0.15,21,23,39
30,126,0.9,12,1,39
30,126,0.95,10,1,39
30,127,0.15,21,30,37
30,127,0.9,11,2,37
30,127,0.95,10,1,37
30,128,0.15,21,32,37
30,128,0.9,16,4,37
30,128,0.95,15,3,37
30,129,0.15,17,23,38
30,129,0.9,15,4,38
30,129,0.95,11,3,38
30,130,0.15,16,23,38
30,130,0.9,13,2,38
30,130,0.95,10,1,38
30,131,0.15,18,29,40
30,131,0.9,12,5,40
30,131,0.95,11,2,40
30,132,0.15,21,23,37
30,132,0.9,14,4,37
30,132,0.95,14,0,37
30,133,0.15,23,32,36
30,133,0.9,14,5,36
30,133,0.95,11,2,36
30,134,0.15,19,29,38
30,134,0.9,11,1,38
30,134,0.95,11,0,38
30,135,0.15,21,27,36
30,135,0.9,11,1,36
30,135,0.95,10,1,36
30,136,0.15,21,22,42
30,136,0.9,16,3,42
30,136,0.95,16,2,42
30,137,0.15,25,29,47
30,137,0.9,17,4,47
30,137,0.95,14,1,47
30,138,0.15,21,27,39
30,138,0.9,13,3,39
30,138,0.95,11,3,39
30,139,0.15,22,24,37
30,139,0.9,12,1,37
30,139,0.95,10,1,37
30,140,0.15,21,24,42
30,140,0.9,13,1,42
30,140,0.95,13,0,42
30,141,0.15,23,30,42
30,141,0.9,15,5,42
30,141,0.95,14,2,42
30,142,0.15,17,27,35
30,142,0.9,11,1,35
30,142,0.95,8,1,35
30,143,0.15,14,25,32
30,143,0.9,9,4,32
30,143,0.95,9,3,32
30,144,0.15,17,27,39
30,144,0.9,10,1,39
30,144,0.95,9,0,39
30,145,0.15,21,32,35
30,145,0.9,10,6,35
30,145,0.95,10,5,35
30,146,0.15,21,34,38
30,146,0.9,14,3,38
30,146,0.95,13,2,38
30,147,0.15,23,28,45
30,147,0.9,18,4,45
30,147,0.95,16,2,45
30,148,0.15,21,30,40
30,148,0.9,14,3,40
30,148,0.95,11,2,40
30,149,0.15,23,34,37
30,149,0.9,15,4,37
30,149,0.95,12,4,37
30,150,0.15,23,33,39
30,150,0.9,15,3,39
30,150,0.95,12,0,39
30,151,0.15,19,27,39
30,151,0.9,16,2,39
30,151,0.95,11,1,39
30,152,0.15,20,33,42
30,152,0.9,16,3,42
30,152,0.95,12,2,42
30,153,0.15,26,25,37
30,153,0.9,19,2,37
30,153,0.95,17,2,37
30,154,0.15,21,23,41
30,154,0.9,15,3,41
30,154,0.95,13,2,41
30,155,0.15,20,31,39
30,155,0.9,11,5,39
30,155,0.95,10,3,39
30,156,0.15,16,26,34
30,156,0.9,14,2,34
30,156,0.95,11,1,34
30,157,0.15,19,32,45
30,157,0.9,14,4,45
30,157,0.95,10,3,45
30,158,0.15,12,25,25
30,158,0.9,9,5,25
30,158,0.95,7,3,25
30,159,0.15,17,20,36
30,159,0.9,10,3,36
30,159,0.95,8,1,36
30,160,0.15,20,29,40
30,160,0.9,14,4,40
30,160,0.95,11,2,40
30,161,0.15,22,33,41
30,161,0.9,12,3,41
30,161,0.95,10,3,41
30,162,0.15,20,29,37
30,162,0.9,12,1,37
30,162,0.95,9,1,37
30,163,0.15,17,21,36
30,163,0.9,12,2,36
30,163,0.95,10,1,36
30,164,0.15,17,31,33
30,164,0.9,10,4,33
30,164,0.95,9,4,33
30,165,0.15,18,29,37
30,165,0.9,9,0,37
30,165,0.95,9,0,37
30,166,0.15,20,30,38
30,166,0.9,15,2,38
30,166,0.95,14,1,38
30,167,0.15,20,24,40
30,167,0.9,17,3,40
30,167,0.95,14,1,40
30,168,0.15,19,27,37
30,168,0.9,11,0,37
30,168,0.95,8,0,37
30,169,0.15,22,25,45
30,169,0.9,15,3,45
30,169,0.95,10,0,45
30,170,0.15,22,38,38
30,170,0.9,18,7,38
30,170,0.95,17,6,38
30,171,0.15,28,33,42
30,171,0.9,17,5,42
30,171,0.95,15,1,42
30,172,0.15,21,33,35
30,172,0.9,10,2,35
30,172,0.95,10,2,35
30,173,0.15,21,22,37
30,173,0.9,16,5,37
30,173,0.95,15,3,37
30,174,0.15,18,23,36
30,174,0.9,14,2,36
30,174,0.95,13,2,36
30,175,0.15,20,31,45
30,175,0.9,12,3,45
30,175,0.95,10,2,45
30,176,0.15,19,24,37
30,176,0.9,13,2,37
30,176,0.95,11,0,37
30,177,0.15,20,24,39
30,177,0.9,15,6,39
30,177,0.95,14,4,39
40,1,0.15,25,38,42
40,1,0.9,17,5,42
40,1,0.95,15,3,42
40,2,0.15,19,28,37
40,2,0.9,13,3,37
40,2,0.95,9,1,37
40,3,0.15,25,37,42
40,3,0.9,16,4,42
40,3,0.95,14,4,42
40,4,0.15,25,36,39
40,4,0.9,14,5,39
40,4,0.95,14,3,39
40,5,0.15,24,29,39
40,5,0.9,15,4,39
40,5,0.95,14,2,39
40,6,0.15,22,32,41
40,6,0.9,13,3,41
40,6,0.95,12,2,41
40,7,0.15,25,36,41
40,7,0.9,14,2,41
40,7,0.95,12,1,41
40,8,0.15,22,40,41
40,8,0.9,12,4,41
40,8,0.95,10,3,41
40,9,0.15,27,32,49
40,9,0.9,20,3,49
40,9,0.95,16,1,49
40,10,0.15,23,34,41
40,10,0.9,13,3,41
40,10,0.95,10,2,41
40,11,0.15,29,37,42
40,11,0.9,20,4,42
40,11,0.95,18,1,42
40,12,0.15,24,32,45
40,12,0.9,17,3,45
40,12,0.95,13,0,45
40,13,0.15,21,38,42
40,13,0.9,14,3,42
40,13,0.95,12,3,42
40,14,0.15,30,29,45
40,14,0.9,20,1,45
40,14,0.95,17,1,45
40,15,0.15,23,36,43
40,15,0.9,15,4,43
40,15,0.95,13,2,43
40,16,0.15,28,30,48
40,16,0.9,19,4,48
40,16,0.95,16,2,48
40,17,0.15,25,33,45
40,17,0.9,16,3,45
40,17,0.95,12,2,45
40,18,0.15,26,26,49
40,18,0.9,20,4,49
40,18,0.95,16,2,49
40,19,0.15,22,34,42
40,19,0.9,18,6,42
40,19,0.95,15,4,42
40,20,0.15,22,33,44
40,20,0.9,13,3,44
40,20,0.95,11,3,44
40,21,0.15,22,37,40
40,21,0.9,16,6,40
40,21,0.95,15,5,40
40,22,0.15,26,32,40
40,22,0.9,15,3,40
40,22,0.95,14,2,40
40,23,0.15,24,31,43
40,23,0.9,18,5,43
40,23,0.95,16,3,43
40,24,0.15,25,34,43
40,24,0.9,15,3,43
40,24,0.95,15,2,43
40,25,0.15,22,30,42
40,25,0.9,18,4,42
40,25,0.95,17,2,42
40,26,0.15,21,31,39
40,26,0.9,15,2,39
40,26,0.95,15,1,39
40,27,0.15,24,32,44
40,27,0.9,12,3,44
40,27,0.95,12,1,44
40,28,0.15,29,41,45
40,28,0.9,20,7,45
40,28,0.95,16,3,45
40,29,0.15,29,37,49
40,29,0.9,21,4,49
40,29,0.95,15,2,49
40,30,0.15,25,37,42
40,30,0.9,15,9,42
40,30,0.95,14,7,42
40,31,0.15,28,33,51
40,31,0.9,20,4,51
40,31,0.95,17,0,51
40,32,0.15,26,38,45
40,32,0.9,17,1,45
40,32,0.95,13,1,45
40,33,0.15,24,29,44
40,33,0.9,17,3,44
40,33,0.95,16,2,44
40,34,0.15,25,36,45
40,34,0.9,18,5,45
40,34,0.95,16,1,45
40,35,0.15,21,42,38
40,35,0.9,12,7,38
40,35,0.95,8,6,38
40,36,0.15,22,32,46
40,36,0.9,12,2,46
40,36,0.95,11,0,46
40,37,0.15,24,36,42
40,37,0.9,16,3,42
40,37,0.95,14,2,42
40,38,0.15,26,32,42
40,38,0.9,16,5,42
40,38,0.95,15,4,42
40,39,0.15,23,39,41
40,39,0.9,16,4,41
40,39,0.95,14,2,41
40,40,0.15,25,31,39
40,40,0.9,18,4,39
40,40,0.95,16,3,39
40,41,0.15,20,34,41
40,41,0.9,16,5,41
40,41,0.95,13,3,41
40,42,0.15,25,32,43
40,42,0.9,15,2,43
40,42,0.95,12,1,43
40,43,0.15,27,33,42
40,43,0.9,22,5,42
40,43,0.95,20,3,42
40,44,0.15,24,33,42
40,44,0.9,14,6,42
40,44,0.95,13,4,42
40,45,0.15,23,33,42
40,45,0.9,18,2,42
40,45,0.95,17,2,42
40,46,0.15,26,31,42
40,46,0.9,20,7,42
40,46,0.95,18,4,42
40,47,0.15,20,36,33
40,47,0.9,13,4,33
40,47,0.95,10,2,33
40,48,0.15,19,30,40
40,48,0.9,15,5,40
40,48,0.95,14,4,40
40,49,0.15,26,29,47
40,49,0.9,19,4,47
40,49,0.95,17,2,47
40,50,0.15,21,36,38
40,50,0.9,15,5,38
40,50,0.95,12,3,38
40,51,0.15,24,29,42
40,51,0.9,17,3,42
40,51,0.95,15,1,42
40,52,0.15,23,35,40
40,52,0.9,15,6,40
40,52,0.95,13,5,40
40,53,0.15,26,30,44
40,53,0.9,15,1,44
40,53,0.95,14,0,44
40,54,0.15,28,26,43
40,54,0.9,19,3,43
40,54,0.95,16,2,43
40,55,0.15,22,30,40
40,55,0.9,10,3,40
40,55,0.95,9,2,40
40,56,0.15,24,37,42
40,56,0.9,15,3,42
40,56,0.95,15,1,42
40,57,0.15,32,32,45
40,57,0.9,19,5,45
40,57,0.95,17,1,45
40,58,0.15,21,33,43
40,58,0.9,14,3,43
40,58,0.95,13,3,43
40,59,0.15,23,37,41
40,59,0.9,15,6,41
40,59,0.95,13,2,41
40,60,0.15,25,35,47
40,60,0.9,12,2,47
40,60,0.95,12,1,47
40,61,0.15,22,37,41
40,61,0.9,12,2,41
40,61,0.95,10,1,41
40,62,0.15,22,31,39
40,62,0.9,11,5,39
40,62,0.95,10,4,39
40,63,0.15,24,27,43
40,63,0.9,21,1,43
40,63,0.95,15,0,43
40,64,0.15,27,28,42
40,64,0.9,19,5,42
40,64,0.95,17,4,42
40,65,0.15,23,23,44
40,65,0.9,17,0,44
40,65,0.95,14,0,44
40,66,0.15,24,32,46
40,66,0.9,13,4,46
40,66,0.95,9,3,46
40,67,0.15,27,34,46
40,67,0.9,20,4,46
40,67,0.95,18,2,46
40,68,0.15,27,22,49
40,68,0.9,24,4,49
40,68,0.95,20,2,49
40,69,0.15,26,34,43
40,69,0.9,20,4,43
40,69,0.95,17,4,43
40,70,0.15,23,29,39
40,70,0.9,13,3,39
40,70,0.95,12,3,39
40,71,0.15,30,33,47
40,71,0.9,21,6,47
40,71,0.95,16,3,47
40,72,0.15,23,39,38
40,72,0.9,14,8,38
40,72,0.95,12,7,38
40,73,0.15,24,31,44
40,73,0.9,18,5,44
40,73,0.95,17,5,44
40,74,0.15,24,29,41
40,74,0.9,15,4,41
40,74,0.95,13,2,41
40,75,0.15,24,30,41
40,75,0.9,19,2,41
40,75,0.95,15,1,41
40,76,0.15,28,39,42
40,76,0.9,19,2,42
40,76,0.95,14,1,42
40,77,0.15,28,33,45
40,77,0.9,20,3,45
40,77,0.95,18,1,45
40,78,0.15,30,40,44
40,78,0.9,21,6,44
40,78,0.95,19,4,44
40,79,0.15,25,34,43
40,79,0.9,18,4,43
40,79,0.95,17,3,43
40,80,0.15,31,35,48
40,80,0.9,22,3,48
40,80,0.95,19,1,48
40,81,0.15,28,35,47
40,81,0.9,16,4,47
40,81,0.95,13,3,47
40,82,0.15,24,41,40
40,82,0.9,11,3,40
40,82,0.95,11,1,40
40,83,0.15,26,32,43
40,83,0.9,18,2,43
40,83,0.95,17,1,43
40,84,0.15,26,38,41
40,84,0.9,16,5,41
40,84,0.95,15,3,41
40,85,0.15,20,42,38
40,85,0.9,13,4,38
40,85,0.95,12,3,38
40,86,0.15,29,26,47
40,86,0.9,21,3,47
40,86,0.95,15,1,47
40,87,0.15,30,23,48
40,87,0.9,21,2,48
40,87,0.95,18,0,48
40,88,0.15,25,36,41
40,88,0.9,17,4,41
40,88,0.95,15,3,41
40,89,0.15,25,28,47
40,89,0.9,17,1,47
40,89,0.95,14,0,47
40,90,0.15,22,32,46
40,90,0.9,15,4,46
40,90,0.95,12,4,46
40,91,0.15,24,37,39
40,91,0.9,15,4,39
40,91,0.95,13,2,39
40,92,0.15,25,34,42
40,92,0.9,12,4,42
40,92,0.95,10,3,42
40,93,0.15,27,30,46
40,93,0.9,21,4,46
40,93,0.95,19,1,46
40,94,0.15,28,33,44
40,94,0.9,20,5,44
40,94,0.95,19,2,44
40,95,0.15,27,32,45
40,95,0.9,22,2,45
40,95,0.95,17,1,45
40,96,0.15,27,32,43
40,96,0.9,19,3,43
40,96,0.95,17,3,43
40,97,0.15,23,32,44
40,97,0.9,13,2,44
40,97,0.95,10,1,44
