Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	9.0	12.0	150	15000	comnig1	Common Nightingale	0.1260
2	Spectrogram 1	1	12.0	15.0	150	15000	comnig1	Common Nightingale	0.4264
3	Spectrogram 1	1	33.0	36.0	150	15000	comnig1	Common Nightingale	0.2255
4	Spectrogram 1	1	33.0	36.0	150	15000	comchi1	Common Chiffchaff	0.1154
5	Spectrogram 1	1	39.0	42.0	150	15000	cirbun1	Cirl Bunting	0.4449
6	Spectrogram 1	1	45.0	48.0	150	15000	cirbun1	Cirl Bunting	0.1594
7	Spectrogram 1	1	45.0	48.0	150	15000	comnig1	Common Nightingale	0.1029
8	Spectrogram 1	1	51.0	54.0	150	15000	comnig1	Common Nightingale	0.4152
9	Spectrogram 1	1	51.0	54.0	150	15000	comchi1	Common Chiffchaff	0.1278
10	Spectrogram 1	1	57.0	60.0	150	15000	cirbun1	Cirl Bunting	0.4606
