Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	rebshr1	Red-backed Shrike	0.1094
2	Spectrogram 1	1	9.0	12.0	150	15000	rebshr1	Red-backed Shrike	0.1547
3	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1320
4	Spectrogram 1	1	9.0	12.0	150	15000	comqua1	Common Quail	0.1250
5	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.1980
6	Spectrogram 1	1	12.0	15.0	150	15000	rebshr1	Red-backed Shrike	0.1054
7	Spectrogram 1	1	15.0	18.0	150	15000	comqua1	Common Quail	0.3457
8	Spectrogram 1	1	15.0	18.0	150	15000	carcro1	Carrion Crow	0.3163
9	Spectrogram 1	1	15.0	18.0	150	15000	mallar3	Mallard	0.1625
10	Spectrogram 1	1	15.0	18.0	150	15000	grrwar1	Great Reed Warbler	0.1339
11	Spectrogram 1	1	15.0	18.0	150	15000	pieavo1	Pied Avocet	0.1029
12	Spectrogram 1	1	18.0	21.0	150	15000	mallar3	Mallard	0.1279
13	Spectrogram 1	1	18.0	21.0	150	15000	comqua1	Common Quail	0.1101
14	Spectrogram 1	1	24.0	27.0	150	15000	comqua1	Common Quail	0.2349
15	Spectrogram 1	1	24.0	27.0	150	15000	rebshr1	Red-backed Shrike	0.1039
16	Spectrogram 1	1	27.0	30.0	150	15000	rebshr1	Red-backed Shrike	0.1346
17	Spectrogram 1	1	27.0	30.0	150	15000	comqua1	Common Quail	0.1319
18	Spectrogram 1	1	30.0	33.0	150	15000	pieavo1	Pied Avocet	0.1335
19	Spectrogram 1	1	30.0	33.0	150	15000	eurbul	Eurasian Bullfinch	0.1265
20	Spectrogram 1	1	30.0	33.0	150	15000	comqua1	Common Quail	0.1264
21	Spectrogram 1	1	30.0	33.0	150	15000	lirplo	Little Ringed Plover	0.1248
22	Spectrogram 1	1	33.0	36.0	150	15000	comqua1	Common Quail	0.1018
23	Spectrogram 1	1	36.0	39.0	150	15000	comqua1	Common Quail	0.1184
24	Spectrogram 1	1	39.0	42.0	150	15000	comqua1	Common Quail	0.1021
25	Spectrogram 1	1	42.0	45.0	150	15000	comqua1	Common Quail	0.1440
26	Spectrogram 1	1	45.0	48.0	150	15000	pieavo1	Pied Avocet	0.2055
27	Spectrogram 1	1	45.0	48.0	150	15000	comqua1	Common Quail	0.1228
28	Spectrogram 1	1	45.0	48.0	150	15000	corplo	Common Ringed Plover	0.1058
29	Spectrogram 1	1	54.0	57.0	150	15000	comqua1	Common Quail	0.1151
