Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	watrai1	Water Rail	0.1251
2	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1182
3	Spectrogram 1	1	0	3.0	150	15000	eurcoo	Eurasian Coot	0.1102
4	Spectrogram 1	1	1.0	4.0	150	15000	watrai1	Water Rail	0.1180
5	Spectrogram 1	1	1.0	4.0	150	15000	eurcoo	Eurasian Coot	0.1083
6	Spectrogram 1	1	2.0	5.0	150	15000	trepip	Tree Pipit	0.1473
7	Spectrogram 1	1	2.0	5.0	150	15000	watrai1	Water Rail	0.1195
8	Spectrogram 1	1	2.0	5.0	150	15000	comsan	Common Sandpiper	0.1177
9	Spectrogram 1	1	2.0	5.0	150	15000	eurcoo	Eurasian Coot	0.1056
10	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1095
11	Spectrogram 1	1	4.0	7.0	150	15000	watrai1	Water Rail	0.1405
12	Spectrogram 1	1	4.0	7.0	150	15000	eurcoo	Eurasian Coot	0.1158
13	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.1045
14	Spectrogram 1	1	5.0	8.0	150	15000	watrai1	Water Rail	0.1065
15	Spectrogram 1	1	6.0	9.0	150	15000	watrai1	Water Rail	0.1796
16	Spectrogram 1	1	6.0	9.0	150	15000	eurcoo	Eurasian Coot	0.1038
17	Spectrogram 1	1	7.0	10.0	150	15000	watrai1	Water Rail	0.1120
18	Spectrogram 1	1	7.0	10.0	150	15000	eurcoo	Eurasian Coot	0.1110
19	Spectrogram 1	1	8.0	11.0	150	15000	watrai1	Water Rail	0.1676
20	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.1156
21	Spectrogram 1	1	8.0	11.0	150	15000	lirplo	Little Ringed Plover	0.1100
22	Spectrogram 1	1	8.0	11.0	150	15000	litgre1	Little Grebe	0.1099
23	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.1229
24	Spectrogram 1	1	9.0	12.0	150	15000	eurcoo	Eurasian Coot	0.1091
25	Spectrogram 1	1	10.0	13.0	150	15000	reebun	Reed Bunting	0.1349
26	Spectrogram 1	1	10.0	13.0	150	15000	watrai1	Water Rail	0.1327
27	Spectrogram 1	1	11.0	14.0	150	15000	watrai1	Water Rail	0.1179
28	Spectrogram 1	1	11.0	14.0	150	15000	eupfly1	European Pied Flycatcher	0.1103
29	Spectrogram 1	1	11.0	14.0	150	15000	comsan	Common Sandpiper	0.1039
30	Spectrogram 1	1	12.0	15.0	150	15000	reebun	Reed Bunting	0.1107
31	Spectrogram 1	1	12.0	15.0	150	15000	watrai1	Water Rail	0.1018
32	Spectrogram 1	1	13.0	16.0	150	15000	rebshr1	Red-backed Shrike	0.1234
33	Spectrogram 1	1	13.0	16.0	150	15000	watrai1	Water Rail	0.1233
34	Spectrogram 1	1	13.0	16.0	150	15000	trepip	Tree Pipit	0.1174
35	Spectrogram 1	1	14.0	17.0	150	15000	watrai1	Water Rail	0.1299
36	Spectrogram 1	1	15.0	18.0	150	15000	watrai1	Water Rail	0.1701
37	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1129
38	Spectrogram 1	1	15.0	18.0	150	15000	reebun	Reed Bunting	0.1076
39	Spectrogram 1	1	16.0	19.0	150	15000	watrai1	Water Rail	0.1157
40	Spectrogram 1	1	16.0	19.0	150	15000	eurrob1	European Robin	0.1093
41	Spectrogram 1	1	16.0	19.0	150	15000	tawowl1	Tawny Owl	0.1009
42	Spectrogram 1	1	17.0	20.0	150	15000	eurcoo	Eurasian Coot	0.1555
43	Spectrogram 1	1	17.0	20.0	150	15000	watrai1	Water Rail	0.1444
44	Spectrogram 1	1	18.0	21.0	150	15000	watrai1	Water Rail	0.1166
45	Spectrogram 1	1	19.0	22.0	150	15000	watrai1	Water Rail	0.1581
46	Spectrogram 1	1	21.0	24.0	150	15000	martit2	Marsh Tit	0.1598
47	Spectrogram 1	1	21.0	24.0	150	15000	grywag	Gray Wagtail	0.1375
48	Spectrogram 1	1	23.0	26.0	150	15000	eurrob1	European Robin	0.1230
49	Spectrogram 1	1	25.0	28.0	150	15000	watrai1	Water Rail	0.1067
50	Spectrogram 1	1	25.0	28.0	150	15000	tawowl1	Tawny Owl	0.1055
51	Spectrogram 1	1	26.0	29.0	150	15000	watrai1	Water Rail	0.1099
52	Spectrogram 1	1	26.0	29.0	150	15000	misthr1	Mistle Thrush	0.1032
53	Spectrogram 1	1	27.0	30.0	150	15000	tawowl1	Tawny Owl	0.1156
54	Spectrogram 1	1	27.0	30.0	150	15000	watrai1	Water Rail	0.1151
55	Spectrogram 1	1	27.0	30.0	150	15000	graher1	Gray Heron	0.1103
56	Spectrogram 1	1	28.0	31.0	150	15000	watrai1	Water Rail	0.1494
57	Spectrogram 1	1	28.0	31.0	150	15000	eurcoo	Eurasian Coot	0.1154
58	Spectrogram 1	1	29.0	32.0	150	15000	watrai1	Water Rail	0.1304
59	Spectrogram 1	1	29.0	32.0	150	15000	eurrob1	European Robin	0.1261
60	Spectrogram 1	1	29.0	32.0	150	15000	hawfin	Hawfinch	0.1259
61	Spectrogram 1	1	30.0	33.0	150	15000	watrai1	Water Rail	0.1132
62	Spectrogram 1	1	31.0	34.0	150	15000	reebun	Reed Bunting	0.1426
63	Spectrogram 1	1	31.0	34.0	150	15000	watrai1	Water Rail	0.1304
64	Spectrogram 1	1	31.0	34.0	150	15000	trepip	Tree Pipit	0.1128
65	Spectrogram 1	1	32.0	35.0	150	15000	eupfly1	European Pied Flycatcher	0.2341
66	Spectrogram 1	1	32.0	35.0	150	15000	watrai1	Water Rail	0.1775
67	Spectrogram 1	1	32.0	35.0	150	15000	trepip	Tree Pipit	0.1263
68	Spectrogram 1	1	32.0	35.0	150	15000	hawfin	Hawfinch	0.1202
69	Spectrogram 1	1	32.0	35.0	150	15000	eurrob1	European Robin	0.1042
70	Spectrogram 1	1	33.0	36.0	150	15000	eurcoo	Eurasian Coot	0.1387
71	Spectrogram 1	1	33.0	36.0	150	15000	watrai1	Water Rail	0.1260
72	Spectrogram 1	1	34.0	37.0	150	15000	watrai1	Water Rail	0.1361
73	Spectrogram 1	1	34.0	37.0	150	15000	eurcoo	Eurasian Coot	0.1040
74	Spectrogram 1	1	34.0	37.0	150	15000	litgre1	Little Grebe	0.1016
75	Spectrogram 1	1	35.0	38.0	150	15000	trepip	Tree Pipit	0.2234
76	Spectrogram 1	1	35.0	38.0	150	15000	watrai1	Water Rail	0.1345
77	Spectrogram 1	1	35.0	38.0	150	15000	eupfly1	European Pied Flycatcher	0.1202
78	Spectrogram 1	1	35.0	38.0	150	15000	reebun	Reed Bunting	0.1073
79	Spectrogram 1	1	36.0	39.0	150	15000	watrai1	Water Rail	0.1769
80	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.1346
81	Spectrogram 1	1	36.0	39.0	150	15000	comsan	Common Sandpiper	0.1075
82	Spectrogram 1	1	37.0	40.0	150	15000	watrai1	Water Rail	0.1663
83	Spectrogram 1	1	37.0	40.0	150	15000	eurcoo	Eurasian Coot	0.1514
84	Spectrogram 1	1	38.0	41.0	150	15000	watrai1	Water Rail	0.1978
85	Spectrogram 1	1	38.0	41.0	150	15000	trepip	Tree Pipit	0.1131
86	Spectrogram 1	1	38.0	41.0	150	15000	eurcoo	Eurasian Coot	0.1020
87	Spectrogram 1	1	39.0	42.0	150	15000	watrai1	Water Rail	0.1625
88	Spectrogram 1	1	40.0	43.0	150	15000	watrai1	Water Rail	0.2138
89	Spectrogram 1	1	41.0	44.0	150	15000	watrai1	Water Rail	0.1355
90	Spectrogram 1	1	41.0	44.0	150	15000	trepip	Tree Pipit	0.1302
91	Spectrogram 1	1	42.0	45.0	150	15000	watrai1	Water Rail	0.1199
92	Spectrogram 1	1	43.0	46.0	150	15000	watrai1	Water Rail	0.1092
93	Spectrogram 1	1	44.0	47.0	150	15000	hawfin	Hawfinch	0.1812
94	Spectrogram 1	1	44.0	47.0	150	15000	watrai1	Water Rail	0.1140
95	Spectrogram 1	1	45.0	48.0	150	15000	watrai1	Water Rail	0.1633
96	Spectrogram 1	1	45.0	48.0	150	15000	eurcoo	Eurasian Coot	0.1195
97	Spectrogram 1	1	45.0	48.0	150	15000	tawowl1	Tawny Owl	0.1133
98	Spectrogram 1	1	46.0	49.0	150	15000	watrai1	Water Rail	0.1536
99	Spectrogram 1	1	46.0	49.0	150	15000	grnsan	Green Sandpiper	0.1022
100	Spectrogram 1	1	47.0	50.0	150	15000	watrai1	Water Rail	0.1069
101	Spectrogram 1	1	48.0	51.0	150	15000	watrai1	Water Rail	0.1124
102	Spectrogram 1	1	52.0	55.0	150	15000	watrai1	Water Rail	0.1388
103	Spectrogram 1	1	52.0	55.0	150	15000	reebun	Reed Bunting	0.1310
104	Spectrogram 1	1	53.0	56.0	150	15000	watrai1	Water Rail	0.1303
105	Spectrogram 1	1	54.0	57.0	150	15000	reebun	Reed Bunting	0.1217
106	Spectrogram 1	1	54.0	57.0	150	15000	eupfly1	European Pied Flycatcher	0.1120
107	Spectrogram 1	1	55.0	58.0	150	15000	watrai1	Water Rail	0.1030
108	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.1072
109	Spectrogram 1	1	57.0	60.0	150	15000	watrai1	Water Rail	0.1011
