Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	coatit2	Coal Tit	0.1970
2	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.3838
3	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.8697
4	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.8337
5	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.9171
6	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.1885
7	Spectrogram 1	1	39.0	42.0	150	15000	trepip	Tree Pipit	0.2230
8	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.1512
9	Spectrogram 1	1	45.0	48.0	150	15000	martit2	Marsh Tit	0.1243
10	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.2528
