Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	gretit1	Great Tit	0.1692
2	Spectrogram 1	1	0	3.0	150	15000	coatit2	Coal Tit	0.1252
3	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1047
4	Spectrogram 1	1	1.0	4.0	150	15000	comred2	Common Redstart	0.2892
5	Spectrogram 1	1	1.0	4.0	150	15000	webwar1	Western Bonelli's Warbler	0.2177
6	Spectrogram 1	1	1.0	4.0	150	15000	eugori2	Eurasian Golden Oriole	0.1208
7	Spectrogram 1	1	2.0	5.0	150	15000	gretit1	Great Tit	0.2898
8	Spectrogram 1	1	2.0	5.0	150	15000	booeag1	Booted Eagle	0.1881
9	Spectrogram 1	1	2.0	5.0	150	15000	webwar1	Western Bonelli's Warbler	0.1868
10	Spectrogram 1	1	2.0	5.0	150	15000	eugori2	Eurasian Golden Oriole	0.1590
11	Spectrogram 1	1	2.0	5.0	150	15000	comred2	Common Redstart	0.1446
12	Spectrogram 1	1	2.0	5.0	150	15000	ibechi2	Iberian Chiffchaff	0.1190
13	Spectrogram 1	1	2.0	5.0	150	15000	shttre1	Short-toed Treecreeper	0.1046
14	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.1036
15	Spectrogram 1	1	2.0	5.0	150	15000	cirbun1	Cirl Bunting	0.1005
16	Spectrogram 1	1	3.0	6.0	150	15000	gretit1	Great Tit	0.2387
17	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.2181
18	Spectrogram 1	1	3.0	6.0	150	15000	eugori2	Eurasian Golden Oriole	0.2001
19	Spectrogram 1	1	3.0	6.0	150	15000	booeag1	Booted Eagle	0.1385
20	Spectrogram 1	1	3.0	6.0	150	15000	ibechi2	Iberian Chiffchaff	0.1270
21	Spectrogram 1	1	3.0	6.0	150	15000	comred2	Common Redstart	0.1150
22	Spectrogram 1	1	3.0	6.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1011
23	Spectrogram 1	1	4.0	7.0	150	15000	webwar1	Western Bonelli's Warbler	0.2102
24	Spectrogram 1	1	4.0	7.0	150	15000	gretit1	Great Tit	0.1570
25	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.1501
26	Spectrogram 1	1	4.0	7.0	150	15000	eugori2	Eurasian Golden Oriole	0.1493
27	Spectrogram 1	1	4.0	7.0	150	15000	cowpig1	Common Wood-Pigeon	0.1482
28	Spectrogram 1	1	4.0	7.0	150	15000	comred2	Common Redstart	0.1420
29	Spectrogram 1	1	4.0	7.0	150	15000	shttre1	Short-toed Treecreeper	0.1119
30	Spectrogram 1	1	4.0	7.0	150	15000	cirbun1	Cirl Bunting	0.1092
31	Spectrogram 1	1	4.0	7.0	150	15000	ibechi2	Iberian Chiffchaff	0.1085
32	Spectrogram 1	1	4.0	7.0	150	15000	eurbla	Eurasian Blackbird	0.1049
33	Spectrogram 1	1	4.0	7.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1043
34	Spectrogram 1	1	4.0	7.0	150	15000	yellow2	Yellowhammer	0.1038
35	Spectrogram 1	1	4.0	7.0	150	15000	firecr1	Common Firecrest	0.1014
36	Spectrogram 1	1	5.0	8.0	150	15000	webwar1	Western Bonelli's Warbler	0.2669
37	Spectrogram 1	1	5.0	8.0	150	15000	eugori2	Eurasian Golden Oriole	0.2310
38	Spectrogram 1	1	5.0	8.0	150	15000	ibechi2	Iberian Chiffchaff	0.1385
39	Spectrogram 1	1	5.0	8.0	150	15000	comred2	Common Redstart	0.1337
40	Spectrogram 1	1	5.0	8.0	150	15000	firecr1	Common Firecrest	0.1288
41	Spectrogram 1	1	5.0	8.0	150	15000	cowpig1	Common Wood-Pigeon	0.1258
42	Spectrogram 1	1	5.0	8.0	150	15000	eurbla	Eurasian Blackbird	0.1236
43	Spectrogram 1	1	5.0	8.0	150	15000	garwar1	Garden Warbler	0.1145
44	Spectrogram 1	1	5.0	8.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1144
45	Spectrogram 1	1	5.0	8.0	150	15000	shttre1	Short-toed Treecreeper	0.1097
46	Spectrogram 1	1	5.0	8.0	150	15000	blackc1	Eurasian Blackcap	0.1024
47	Spectrogram 1	1	5.0	8.0	150	15000	cirbun1	Cirl Bunting	0.1018
48	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.2527
49	Spectrogram 1	1	6.0	9.0	150	15000	eurbla	Eurasian Blackbird	0.2377
50	Spectrogram 1	1	6.0	9.0	150	15000	eugori2	Eurasian Golden Oriole	0.1492
51	Spectrogram 1	1	6.0	9.0	150	15000	cowpig1	Common Wood-Pigeon	0.1289
52	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1238
53	Spectrogram 1	1	6.0	9.0	150	15000	eutdov	European Turtle-Dove	0.1092
54	Spectrogram 1	1	8.0	11.0	150	15000	gretit1	Great Tit	0.1153
55	Spectrogram 1	1	9.0	12.0	150	15000	comcha	Common Chaffinch	0.1256
56	Spectrogram 1	1	9.0	12.0	150	15000	shttre1	Short-toed Treecreeper	0.1163
57	Spectrogram 1	1	9.0	12.0	150	15000	eugori2	Eurasian Golden Oriole	0.1129
58	Spectrogram 1	1	9.0	12.0	150	15000	gretit1	Great Tit	0.1102
59	Spectrogram 1	1	9.0	12.0	150	15000	coatit2	Coal Tit	0.1075
60	Spectrogram 1	1	9.0	12.0	150	15000	eurgre1	European Greenfinch	0.1054
61	Spectrogram 1	1	9.0	12.0	150	15000	ibechi2	Iberian Chiffchaff	0.1001
62	Spectrogram 1	1	10.0	13.0	150	15000	comcha	Common Chaffinch	0.1127
63	Spectrogram 1	1	11.0	14.0	150	15000	booeag1	Booted Eagle	0.1408
64	Spectrogram 1	1	11.0	14.0	150	15000	eugori2	Eurasian Golden Oriole	0.1034
65	Spectrogram 1	1	11.0	14.0	150	15000	ibechi2	Iberian Chiffchaff	0.1011
66	Spectrogram 1	1	12.0	15.0	150	15000	gretit1	Great Tit	0.1751
67	Spectrogram 1	1	12.0	15.0	150	15000	eugori2	Eurasian Golden Oriole	0.1592
68	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1137
69	Spectrogram 1	1	13.0	16.0	150	15000	gretit1	Great Tit	0.1816
70	Spectrogram 1	1	13.0	16.0	150	15000	sonthr1	Song Thrush	0.1714
71	Spectrogram 1	1	13.0	16.0	150	15000	martit2	Marsh Tit	0.1051
72	Spectrogram 1	1	14.0	17.0	150	15000	hawfin	Hawfinch	0.1033
73	Spectrogram 1	1	17.0	20.0	150	15000	gretit1	Great Tit	0.2940
74	Spectrogram 1	1	17.0	20.0	150	15000	eurgol	European Goldfinch	0.2471
75	Spectrogram 1	1	17.0	20.0	150	15000	yellow2	Yellowhammer	0.1234
76	Spectrogram 1	1	17.0	20.0	150	15000	ibechi2	Iberian Chiffchaff	0.1179
77	Spectrogram 1	1	17.0	20.0	150	15000	goldcr1	Goldcrest	0.1146
78	Spectrogram 1	1	17.0	20.0	150	15000	webwar1	Western Bonelli's Warbler	0.1031
79	Spectrogram 1	1	17.0	20.0	150	15000	comred2	Common Redstart	0.1016
80	Spectrogram 1	1	18.0	21.0	150	15000	gretit1	Great Tit	0.3114
81	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.1583
82	Spectrogram 1	1	18.0	21.0	150	15000	ibechi2	Iberian Chiffchaff	0.1180
83	Spectrogram 1	1	18.0	21.0	150	15000	yellow2	Yellowhammer	0.1137
84	Spectrogram 1	1	18.0	21.0	150	15000	eugori2	Eurasian Golden Oriole	0.1110
85	Spectrogram 1	1	18.0	21.0	150	15000	comred2	Common Redstart	0.1108
86	Spectrogram 1	1	18.0	21.0	150	15000	shttre1	Short-toed Treecreeper	0.1054
87	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.1043
88	Spectrogram 1	1	19.0	22.0	150	15000	gretit1	Great Tit	0.2359
89	Spectrogram 1	1	19.0	22.0	150	15000	webwar1	Western Bonelli's Warbler	0.1470
90	Spectrogram 1	1	19.0	22.0	150	15000	eurbla	Eurasian Blackbird	0.1439
91	Spectrogram 1	1	19.0	22.0	150	15000	eugori2	Eurasian Golden Oriole	0.1361
92	Spectrogram 1	1	19.0	22.0	150	15000	cowpig1	Common Wood-Pigeon	0.1308
93	Spectrogram 1	1	19.0	22.0	150	15000	shttre1	Short-toed Treecreeper	0.1191
94	Spectrogram 1	1	19.0	22.0	150	15000	comred2	Common Redstart	0.1144
95	Spectrogram 1	1	19.0	22.0	150	15000	dunnoc1	Dunnock	0.1097
96	Spectrogram 1	1	19.0	22.0	150	15000	coatit2	Coal Tit	0.1004
97	Spectrogram 1	1	20.0	23.0	150	15000	webwar1	Western Bonelli's Warbler	0.2612
98	Spectrogram 1	1	20.0	23.0	150	15000	comred2	Common Redstart	0.1767
99	Spectrogram 1	1	20.0	23.0	150	15000	ibechi2	Iberian Chiffchaff	0.1660
