Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Fringilla coelebs_Common Chaffinch
Columba palumbus_Common Wood-Pigeon
Hirundo rustica_Barn Swallow
Passer domesticus_House Sparrow
Sylvia atricapilla_Eurasian Blackcap
Corvus corone_Carrion Crow
Pica pica_Eurasian Magpie
Carduelis carduelis_European Goldfinch
Serinus serinus_European Serin
Parus major_Great Tit
Milvus migrans_Black Kite
Streptopelia decaocto_Eurasian Collared-Dove
Phoenicurus ochruros_Black Redstart
Delichon urbicum_Common House-Martin
Erithacus rubecula_European Robin
Gyps fulvus_Eurasian Griffon
Motacilla alba_White Wagtail
Garrulus glandarius_Eurasian Jay
Cyanistes caeruleus_Eurasian Blue Tit
Luscinia megarhynchos_Common Nightingale
Chloris chloris_European Greenfinch
Cuculus canorus_Common Cuckoo
Troglodytes troglodytes_Eurasian Wren
Emberiza cirlus_Cirl Bunting
Oriolus oriolus_Eurasian Golden Oriole
Falco tinnunculus_Eurasian Kestrel
Columba livia_Rock Pigeon
Buteo buteo_Common Buzzard
Sturnus vulgaris_European Starling
Phylloscopus bonelli_Western Bonelli's Warbler
Linaria cannabina_Eurasian Linnet
Periparus ater_Coal Tit
Anas platyrhynchos_Mallard
Hippolais polyglotta_Melodious Warbler
Merops apiaster_European Bee-eater
Larus michahellis_Yellow-legged Gull
Certhia brachydactyla_Short-toed Treecreeper
Saxicola rubicola_European Stonechat
Ptyonoprogne rupestris_Eurasian Crag-Martin
Ardea cinerea_Gray Heron
Upupa epops_Eurasian Hoopoe
Dendrocopos major_Great Spotted Woodpecker
Streptopelia turtur_European Turtle-Dove
Emberiza calandra_Corn Bunting
Picus viridis_Eurasian Green Woodpecker
Regulus ignicapilla_Common Firecrest
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Turdus viscivorus_Mistle Thrush
Lullula arborea_Wood Lark
Turdus philomelos_Song Thrush
Alauda arvensis_Eurasian Skylark
Pyrrhocorax pyrrhocorax_Red-billed Chough
Sitta europaea_Eurasian Nuthatch
Galerida cristata_Crested Lark
Cettia cetti_Cetti's Warbler
Petronia petronia_Rock Sparrow
Phylloscopus collybita_Common Chiffchaff
Lophophanes cristatus_Crested Tit
Curruca melanocephala_Sardinian Warbler
Fulica atra_Eurasian Coot
Egretta garzetta_Little Egret
Cisticola juncidis_Zitting Cisticola
Curruca communis_Greater Whitethroat
Phalacrocorax carbo_Great Cormorant
Milvus milvus_Red Kite
Circaetus gallicus_Short-toed Snake-Eagle
Gallinula chloropus_Eurasian Moorhen
Lanius collurio_Red-backed Shrike
Picus sharpei_Iberian Green Woodpecker
Oenanthe oenanthe_Northern Wheatear
Hieraaetus pennatus_Booted Eagle
Carduelis citrinella_Citril Finch
Ciconia ciconia_White Stork
Phoenicurus phoenicurus_Common Redstart
Corvus monedula_Eurasian Jackdaw
Motacilla cinerea_Gray Wagtail
Chroicocephalus ridibundus_Black-headed Gull
Sturnus unicolor_Spotless Starling
Lanius senator_Woodchat Shrike
Himantopus himantopus_Black-winged Stilt
Motacilla flava_Western Yellow Wagtail
Circus aeruginosus_Eurasian Marsh-Harrier
Curruca iberiae_Western Subalpine Warbler
Prunella modularis_Dunnock
Emberiza cia_Rock Bunting
Alectoris rufa_Red-legged Partridge
Acrocephalus scirpaceus_Eurasian Reed Warbler
Bubulcus ibis_Cattle Egret
Emberiza citrinella_Yellowhammer
Coturnix coturnix_Common Quail
Acrocephalus arundinaceus_Great Reed Warbler
Muscicapa striata_Spotted Flycatcher
Pernis apivorus_European Honey-buzzard
Passer montanus_Eurasian Tree Sparrow
Sterna hirundo_Common Tern
Podiceps cristatus_Great Crested Grebe
Anthus trivialis_Tree Pipit
Ardea purpurea_Purple Heron
Sylvia borin_Garden Warbler
Charadrius dubius_Little Ringed Plover
Tachybaptus ruficollis_Little Grebe
Curruca undata_Dartford Warbler
Falco subbuteo_Eurasian Hobby
Apus melba_Alpine Swift
Tadorna tadorna_Common Shelduck
Riparia riparia_Bank Swallow
Pyrrhula pyrrhula_Eurasian Bullfinch
Recurvirostra avosetta_Pied Avocet
Netta rufina_Red-crested Pochard
Anthus campestris_Tawny Pipit
Circus pygargus_Montagu's Harrier
Actitis hypoleucos_Common Sandpiper
Galerida theklae_Thekla's Lark
Poecile palustris_Marsh Tit
Cinclus cinclus_White-throated Dipper
Aquila chrysaetos_Golden Eagle
Pyrrhocorax graculus_Yellow-billed Chough
Aythya ferina_Common Pochard
Alcedo atthis_Common Kingfisher
Accipiter nisus_Eurasian Sparrowhawk
