Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.3035
2	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.9627
3	Spectrogram 1	1	12.0	15.0	150	15000	eurrob1	European Robin	0.6986
4	Spectrogram 1	1	18.0	21.0	150	15000	eurrob1	European Robin	0.6215
5	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.1505
6	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1662
7	Spectrogram 1	1	27.0	30.0	150	15000	eurrob1	European Robin	0.1539
8	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.7837
9	Spectrogram 1	1	45.0	48.0	150	15000	eurrob1	European Robin	0.3211
10	Spectrogram 1	1	57.0	60.0	150	15000	eurrob1	European Robin	0.1498
