Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.3650
2	Spectrogram 1	1	2.0	5.0	150	15000	eurbul	Eurasian Bullfinch	0.1194
3	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.8972
4	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.1491
5	Spectrogram 1	1	10.0	13.0	150	15000	eurrob1	European Robin	0.5803
6	Spectrogram 1	1	12.0	15.0	150	15000	eurrob1	European Robin	0.6366
7	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.3149
8	Spectrogram 1	1	18.0	21.0	150	15000	eurrob1	European Robin	0.5819
9	Spectrogram 1	1	20.0	23.0	150	15000	eurrob1	European Robin	0.5612
10	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.7122
11	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.2544
12	Spectrogram 1	1	26.0	29.0	150	15000	eurrob1	European Robin	0.5618
13	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.1751
14	Spectrogram 1	1	32.0	35.0	150	15000	trepip	Tree Pipit	0.7477
15	Spectrogram 1	1	34.0	37.0	150	15000	trepip	Tree Pipit	0.4181
16	Spectrogram 1	1	40.0	43.0	150	15000	trepip	Tree Pipit	0.4057
17	Spectrogram 1	1	40.0	43.0	150	15000	grewhi1	Greater Whitethroat	0.1188
18	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1537
19	Spectrogram 1	1	44.0	47.0	150	15000	trepip	Tree Pipit	0.2587
20	Spectrogram 1	1	52.0	55.0	150	15000	trepip	Tree Pipit	0.2855
21	Spectrogram 1	1	58.0	61.0	150	15000	eurrob1	European Robin	0.1935
