"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.25,244,69,38634,827,0.227824463118581,0.00178280753429967,0.227824463118581,0.779552715654952,0.352601156069364,0.682349070570818,0.761298693274845,0.56909271746145,0.0533592083540509,0.000860974795651972
0.26,241,66,38637,830,0.225023342670401,0.00170529416324316,0.225023342670401,0.785016286644951,0.34978229317852,0.684773524987464,0.766138931730194,0.585532568625438,0.0526485507262708,0.000838021796350901
0.27,240,63,38640,831,0.224089635854342,0.00162778079218665,0.224089635854342,0.792079207920792,0.349344978165939,0.68930562595033,0.772688151477479,0.586197906070171,0.0522881382219227,0.000780977161992842
0.28,237,60,38643,834,0.221288515406162,0.00155026742113015,0.221288515406162,0.797979797979798,0.346491228070175,0.691911385883565,0.777907770303208,0.59425132370772,0.0516369397245152,0.00077368515926099
0.29,234,58,38645,837,0.218487394957983,0.00149859184042581,0.218487394957983,0.801369863013699,0.343360234776229,0.692669336583667,0.780747249843084,0.604646900715063,0.0514015951009847,0.000777487019372951
0.3,231,54,38649,840,0.215686274509804,0.00139524067901713,0.215686274509804,0.810526315789474,0.34070796460177,0.697389451251998,0.788982449021,0.623255960887265,0.0508757593639091,0.000732928202028957
0.31,226,50,38653,845,0.211017740429505,0.00129188951760845,0.211017740429505,0.818840579710145,0.335560504825538,0.700200473847275,0.796135467894388,0.632106824802268,0.0496820772792698,0.000693968799926258
0.32,222,46,38657,849,0.207282913165266,0.00118853835619978,0.207282913165266,0.828358208955224,0.33159073935773,0.704235864900168,0.804492124430412,0.638365212374339,0.0492714344493959,0.000678335556722476
0.33,221,42,38661,850,0.206349206349206,0.0010851871947911,0.206349206349206,0.840304182509506,0.331334332833583,0.711687819662815,0.81549815498155,0.652848992803247,0.0490485657462292,0.000610356643649807
0.34,219,38,38665,852,0.204481792717087,0.000981836033382425,0.204481792717087,0.852140077821012,0.329819277108434,0.71830985915493,0.826229875611669,0.66561989991231,0.0486008250166645,0.000557881143580521
0.35,217,37,38666,854,0.202614379084967,0.000955998243030256,0.202614379084967,0.854330708661417,0.327547169811321,0.71840311587147,0.827962676136149,0.676577266853044,0.0476986274822731,0.000568945812979742
0.36,214,37,38666,857,0.199813258636788,0.000955998243030256,0.199813258636788,0.852589641434263,0.32375189107413,0.715156280715549,0.825875969584655,0.676524173947085,0.047430766658083,0.000568199122934626
0.37,211,37,38666,860,0.197012138188609,0.000955998243030256,0.197012138188609,0.850806451612903,0.319939347990902,0.711847588807303,0.823740868153531,0.679292015203529,0.0470776662089904,0.000552533418341226
0.38,208,38,38666,862,0.194392523364486,0.000981810665564283,0.194392523364486,0.845528455284553,0.316109422492401,0.706352377147423,0.818387222438644,0.67943684064499,0.046334882229549,0.000561622095106175
0.39,203,36,38668,867,0.189719626168224,0.000930136420008268,0.189719626168224,0.849372384937239,0.310160427807487,0.705149162239477,0.82110532639167,0.692152180015523,0.0460133893563764,0.000558146098310421
0.4,201,35,38669,869,0.18785046728972,0.00090429929723026,0.18785046728972,0.851694915254237,0.30781010719755,0.705117622781675,0.822902310498581,0.705323671923871,0.0455545486010709,0.00058046107858766
0.41,200,32,38672,870,0.186915887850467,0.000826787928896238,0.186915887850467,0.862068965517241,0.307219662058372,0.710999581764952,0.832303255047384,0.719242028634,0.0449123924285327,0.000502921060840934
0.42,199,32,38672,871,0.185981308411215,0.000826787928896238,0.185981308411215,0.861471861471861,0.305918524212144,0.709819555182543,0.831568059577989,0.71879622509489,0.0448142204469251,0.000503060493716349
0.43,197,29,38675,873,0.18411214953271,0.000749276560562216,0.18411214953271,0.871681415929204,0.304012345679012,0.71468203158344,0.840599915504858,0.733589259333306,0.0439975629082087,0.00048796858148711
0.44,195,27,38676,876,0.182072829131653,0.000697620339508565,0.182072829131653,0.878378378378378,0.301624129930394,0.717066839714471,0.846332344978729,0.736931929233335,0.0435906895686611,0.000437154348282
0.45,193,27,38676,878,0.180205415499533,0.000697620339508565,0.180205415499533,0.877272727272727,0.298993028659954,0.714659115661076,0.84491352780547,0.737167689098928,0.0432756616101239,0.00043956458480478
0.46,192,26,38677,879,0.179271708683473,0.000671782549156396,0.179271708683473,0.880733944954128,0.297905352986811,0.715946479491116,0.847885969131214,0.750206141464782,0.0425685182763639,0.000418121597273891
0.47,191,25,38678,880,0.178338001867414,0.000645944758804227,0.178338001867414,0.884259259259259,0.296814296814297,0.717252043295781,0.850910855277668,0.749928275405492,0.0416301531268242,0.000419168212013276
0.48,186,24,38679,885,0.173669467787115,0.000620106968452058,0.173669467787115,0.885714285714286,0.2903981264637,0.713608666215301,0.851162158488514,0.763140350617802,0.0411942050595326,0.000427243057116126
0.49,184,23,38680,887,0.171802054154995,0.000594269178099889,0.171802054154995,0.888888888888889,0.287949921752739,0.713666438512434,0.853612603922649,0.764164056935478,0.0407494977689492,0.000374604201091977
0.5,180,21,38682,891,0.168067226890756,0.000542593597395551,0.168067226890756,0.895522388059702,0.283018867924528,0.713785864240728,0.858721836474423,0.781131419684433,0.0402524304695913,0.000368951564988755
0.51,179,20,38682,893,0.166977611940299,0.000516769159216578,0.166977611940299,0.899497487437186,0.281667977970102,0.714990601503759,0.862054167461377,0.781924948712273,0.0397729006115709,0.000365778646525998
0.52,176,18,38684,896,0.164179104477612,0.00046509224329492,0.164179104477612,0.907216494845361,0.278041074249605,0.716475095785441,0.868307932786245,0.782609017399466,0.0392923578328668,0.000369866635971634
0.53,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596,0.792719017094017,0.0389583233371881,0.000344459777036262
0.54,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596,0.791641512495943,0.0383391724524179,0.000344885381394451
0.55,169,14,38688,903,0.157649253731343,0.000361738411451605,0.157649253731343,0.923497267759563,0.269322709163347,0.71825,0.881117076192443,0.794091999669066,0.0377907802416398,0.000302167616850208
0.56,168,14,38688,904,0.156716417910448,0.000361738411451605,0.156716417910448,0.923076923076923,0.267942583732057,0.716867469879518,0.880448318804483,0.793614881850176,0.0376012687124352,0.000297990662499678
0.57,163,13,38689,909,0.15205223880597,0.000335899953490776,0.15205223880597,0.926136363636364,0.261217948717949,0.712705761316872,0.881694515852614,0.805525220121493,0.0373423084064146,0.000276368775530699
0.58,162,13,38689,910,0.151119402985075,0.000335899953490776,0.151119402985075,0.925714285714286,0.259823576583801,0.711260330578512,0.881003661425802,0.805253383114963,0.0372183136987011,0.000279091717489188
0.59,159,12,38690,913,0.148320895522388,0.000310061495529947,0.148320895522388,0.929824561403509,0.255832662912309,0.709821428571429,0.883722209993396,0.82194715007215,0.0370317106454466,0.000230759686911195
0.6,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302,0.855344877344877,0.0365878876394342,0.000178817071221206
0.61,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302,0.856183476709792,0.0361879101284585,0.000176593778778211
0.62,153,9,38693,919,0.142723880597015,0.00023254612164746,0.142723880597015,0.944444444444444,0.247974068071313,0.709879912663755,0.894685039370079,0.855007388340722,0.0355705804743651,0.000175054675827746
0.63,152,8,38694,920,0.141791044776119,0.000206707663686631,0.141791044776119,0.95,0.246753246753247,0.711453744493392,0.899250234301781,0.87442675285141,0.0353921676425779,0.000123396864935116
0.64,150,8,38694,922,0.139925373134328,0.000206707663686631,0.139925373134328,0.949367088607595,0.24390243902439,0.708333333333333,0.897937411095306,0.87442675285141,0.0351806602800748,0.000125703348391847
0.65,149,7,38695,923,0.138992537313433,0.000180869205725802,0.138992537313433,0.955128205128205,0.242671009771987,0.709921524663677,0.902651151631478,0.879013347763348,0.0349532416339632,0.000128041336011979
0.66,146,7,38695,926,0.136194029850746,0.000180869205725802,0.136194029850746,0.954248366013072,0.238367346938775,0.705113636363636,0.900684094795993,0.878939075630252,0.0343725380483148,0.00012947298340189
0.67,141,7,38695,931,0.131529850746269,0.000180869205725802,0.131529850746269,0.952702702702703,0.231147540983607,0.696802325581395,0.897240423387097,0.876041666666667,0.0336613077843269,0.000130717915934601
0.68,136,7,38695,936,0.126865671641791,0.000180869205725802,0.126865671641791,0.951048951048951,0.223868312757202,0.688095238095238,0.893572729638303,0.870124916163649,0.0330987630462781,0.000134137102807659
0.69,134,6,38696,938,0.125,0.000155030747764973,0.125,0.957142857142857,0.221122112211221,0.68780193236715,0.897956475583864,0.891245849078209,0.032617851321125,0.000130101550365747
0.7,130,6,38696,942,0.121268656716418,0.000155030747764973,0.121268656716418,0.955882352941177,0.21523178807947,0.680418719211823,0.894901853871319,0.891011904761905,0.0323559424631188,0.000136503396350265
0.71,126,6,38696,946,0.117537313432836,0.000155030747764973,0.117537313432836,0.954545454545455,0.209302325581395,0.672738693467337,0.89167600896861,0.881807081807082,0.0310585274682826,0.000142191037864859
0.72,125,6,38696,947,0.11660447761194,0.000155030747764973,0.11660447761194,0.954198473282443,0.207813798836243,0.670770202020202,0.890841095117132,0.87967032967033,0.0303923137234937,0.000151108293469751
0.73,121,6,38696,951,0.112873134328358,0.000155030747764973,0.112873134328358,0.952755905511811,0.201834862385321,0.662693298969072,0.887380191693291,0.880026012634708,0.0301000836274163,0.000145034794155967
0.74,119,5,38697,953,0.111007462686567,0.000129192289804145,0.111007462686567,0.959677419354839,0.198996655518395,0.661976439790576,0.892146674584323,0.903184591914569,0.0291771813092495,0.000143736715762081
0.75,116,3,38699,956,0.108208955223881,7.75153738824867e-05,0.108208955223881,0.974789915966387,0.194794290512175,0.66263440860215,0.903176071538699,0.9388562475519,0.0284277478408126,0.000129188791621697
0.76,114,3,38699,958,0.10634328358209,7.75153738824867e-05,0.10634328358209,0.974358974358974,0.191757779646762,0.658288043478261,0.90150328844347,0.938808038808039,0.0282476581754589,0.000136052660835432
0.77,109,3,38699,963,0.101679104477612,7.75153738824867e-05,0.101679104477612,0.973214285714286,0.184121621621622,0.646997206703911,0.897082790091265,0.939173656415036,0.0277807183585953,0.000145527420707574
0.78,106,3,38699,966,0.0988805970149254,7.75153738824867e-05,0.0988805970149254,0.972477064220184,0.179508890770533,0.639914772727273,0.894253257601069,0.937484035759898,0.0271945407928971,0.0001508515946359
0.79,103,3,38699,969,0.0960820895522388,7.75153738824867e-05,0.0960820895522388,0.971698113207547,0.174872665534805,0.632586705202312,0.891278272789582,0.923586744639376,0.0260673569764907,0.000154622884501797
0.8,100,3,38699,972,0.0932835820895522,7.75153738824867e-05,0.0932835820895522,0.970873786407767,0.170212765957447,0.625,0.888146324305311,0.928207671957672,0.0259240108102779,0.000147037562297986
0.81,93,1,38701,979,0.0867537313432836,2.58384579608289e-05,0.0867537313432836,0.98936170212766,0.159519725557461,0.613742236024845,0.89696333078686,0.968102240896359,0.0237464357425373,0.000116883028753869
0.82,89,1,38701,983,0.0830223880597015,2.58384579608289e-05,0.0830223880597015,0.988888888888889,0.153184165232358,0.602308917197452,0.892474185861795,0.967094017094017,0.0231736882742956,0.000118504819398283
0.83,88,1,38701,984,0.082089552238806,2.58384579608289e-05,0.082089552238806,0.98876404494382,0.151593453919035,0.599358974358974,0.891295627757722,0.967094017094017,0.0229715244667707,0.000106321056186515
0.84,81,1,38701,991,0.0755597014925373,2.58384579608289e-05,0.0755597014925373,0.98780487804878,0.140381282495667,0.57760067114094,0.882333908541846,0.965892857142857,0.0210154376552754,0.000115063113425994
0.85,76,1,38701,996,0.0708955223880597,2.58384579608289e-05,0.0708955223880597,0.987012987012987,0.132288946910357,0.560763888888889,0.875056999544004,0.963435897435897,0.0205500803081419,9.95168978321013e-05
0.86,72,2,38701,999,0.0672268907563025,5.16755807043382e-05,0.0672268907563025,0.972972972972973,0.125764192139738,0.542793791574279,0.858458269389683,0.964813511611541,0.0201023207953273,0.00013987084767623
0.87,70,1,38701,1002,0.0652985074626866,2.58384579608289e-05,0.0652985074626866,0.985915492957746,0.122484689413823,0.538949275362319,0.865149290259422,0.964285714285714,0.0192277096277192,5.25596552086618e-05
0.88,65,1,38701,1007,0.060634328358209,2.58384579608289e-05,0.060634328358209,0.984848484848485,0.114235500878735,0.519266917293233,0.855709071949948,0.964285714285714,0.0185108527473649,5.61230216634864e-05
0.89,62,1,38701,1010,0.0578358208955224,2.58384579608289e-05,0.0578358208955224,0.984126984126984,0.109251101321586,0.506730769230769,0.849430276722735,0.962962962962963,0.0177934087633757,5.91296121097446e-05
0.9,59,1,38701,1013,0.0550373134328358,2.58384579608289e-05,0.0550373134328358,0.983333333333333,0.104240282685512,0.493602362204724,0.842618778280543,0.961538461538462,0.0167420927841513,6.02046959662854e-05
0.91,55,0,38702,1017,0.0513059701492537,0,0.0513059701492537,1,0.0976042590949423,0.478995901639344,0.845252586731589,1,0.0158487430675838,0
0.92,51,0,38702,1021,0.0475746268656716,0,0.0475746268656716,1,0.0908281389136242,0.459216101694915,0.834575502268308,1,0.0143793483609412,0
0.93,44,0,38702,1028,0.041044776119403,0,0.041044776119403,1,0.0788530465949821,0.421171171171171,0.812134502923977,1,0.0135164002787332,0
0.94,40,0,38702,1032,0.0373134328358209,0,0.0373134328358209,1,0.0719424460431655,0.397196261682243,0.796529968454259,1,0.012141265639146,0
0.95,37,0,38702,1035,0.0345149253731343,0,0.0345149253731343,1,0.066726780883679,0.378004807692308,0.783109807208717,1,0.0117488543912835,0
0.96,34,0,38702,1038,0.0317164179104478,0,0.0317164179104478,1,0.0614828209764919,0.357673267326733,0.767889087656529,1,0.0111905726767599,0
0.97,29,0,38702,1043,0.0270522388059701,0,0.0270522388059701,1,0.0526793823796549,0.320963541666667,0.737411883182276,1,0.010039742112301,0
0.98,26,0,38702,1046,0.0242537313432836,0,0.0242537313432836,1,0.0473588342440801,0.297043010752688,0.715141612200436,1,0.00897023295310988,0
0.99,15,0,38702,1057,0.0139925373134328,0,0.0139925373134328,1,0.0275988960441582,0.194359756097561,0.589035769828927,1,0.007452231157646,0
