"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.5,180,21,38682,891,0.168067226890756,0.000542593597395551,0.168067226890756,0.895522388059702,0.283018867924528,0.713785864240728,0.858721836474423
0.51,179,20,38682,893,0.166977611940299,0.000516769159216578,0.166977611940299,0.899497487437186,0.281667977970102,0.714990601503759,0.862054167461377
0.52,176,18,38684,896,0.164179104477612,0.00046509224329492,0.164179104477612,0.907216494845361,0.278041074249605,0.716475095785441,0.868307932786245
0.53,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596
0.54,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596
0.55,169,14,38688,903,0.157649253731343,0.000361738411451605,0.157649253731343,0.923497267759563,0.269322709163347,0.71825,0.881117076192443
0.56,168,14,38688,904,0.156716417910448,0.000361738411451605,0.156716417910448,0.923076923076923,0.267942583732057,0.716867469879518,0.880448318804483
0.57,163,13,38689,909,0.15205223880597,0.000335899953490776,0.15205223880597,0.926136363636364,0.261217948717949,0.712705761316872,0.881694515852614
0.58,162,13,38689,910,0.151119402985075,0.000335899953490776,0.151119402985075,0.925714285714286,0.259823576583801,0.711260330578512,0.881003661425802
0.59,159,12,38690,913,0.148320895522388,0.000310061495529947,0.148320895522388,0.929824561403509,0.255832662912309,0.709821428571429,0.883722209993396
0.6,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302
0.61,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302
0.62,153,9,38693,919,0.142723880597015,0.00023254612164746,0.142723880597015,0.944444444444444,0.247974068071313,0.709879912663755,0.894685039370079
0.63,152,8,38694,920,0.141791044776119,0.000206707663686631,0.141791044776119,0.95,0.246753246753247,0.711453744493392,0.899250234301781
0.64,150,8,38694,922,0.139925373134328,0.000206707663686631,0.139925373134328,0.949367088607595,0.24390243902439,0.708333333333333,0.897937411095306
0.65,149,7,38695,923,0.138992537313433,0.000180869205725802,0.138992537313433,0.955128205128205,0.242671009771987,0.709921524663677,0.902651151631478
0.66,146,7,38695,926,0.136194029850746,0.000180869205725802,0.136194029850746,0.954248366013072,0.238367346938775,0.705113636363636,0.900684094795993
0.67,141,7,38695,931,0.131529850746269,0.000180869205725802,0.131529850746269,0.952702702702703,0.231147540983607,0.696802325581395,0.897240423387097
0.68,136,7,38695,936,0.126865671641791,0.000180869205725802,0.126865671641791,0.951048951048951,0.223868312757202,0.688095238095238,0.893572729638303
0.69,134,6,38696,938,0.125,0.000155030747764973,0.125,0.957142857142857,0.221122112211221,0.68780193236715,0.897956475583864
0.7,130,6,38696,942,0.121268656716418,0.000155030747764973,0.121268656716418,0.955882352941177,0.21523178807947,0.680418719211823,0.894901853871319
0.71,126,6,38696,946,0.117537313432836,0.000155030747764973,0.117537313432836,0.954545454545455,0.209302325581395,0.672738693467337,0.89167600896861
0.72,125,6,38696,947,0.11660447761194,0.000155030747764973,0.11660447761194,0.954198473282443,0.207813798836243,0.670770202020202,0.890841095117132
0.73,121,6,38696,951,0.112873134328358,0.000155030747764973,0.112873134328358,0.952755905511811,0.201834862385321,0.662693298969072,0.887380191693291
0.74,119,5,38697,953,0.111007462686567,0.000129192289804145,0.111007462686567,0.959677419354839,0.198996655518395,0.661976439790576,0.892146674584323
0.75,116,3,38699,956,0.108208955223881,7.75153738824867e-05,0.108208955223881,0.974789915966387,0.194794290512175,0.66263440860215,0.903176071538699
0.76,114,3,38699,958,0.10634328358209,7.75153738824867e-05,0.10634328358209,0.974358974358974,0.191757779646762,0.658288043478261,0.90150328844347
0.77,109,3,38699,963,0.101679104477612,7.75153738824867e-05,0.101679104477612,0.973214285714286,0.184121621621622,0.646997206703911,0.897082790091265
0.78,106,3,38699,966,0.0988805970149254,7.75153738824867e-05,0.0988805970149254,0.972477064220184,0.179508890770533,0.639914772727273,0.894253257601069
0.79,103,3,38699,969,0.0960820895522388,7.75153738824867e-05,0.0960820895522388,0.971698113207547,0.174872665534805,0.632586705202312,0.891278272789582
0.8,100,3,38699,972,0.0932835820895522,7.75153738824867e-05,0.0932835820895522,0.970873786407767,0.170212765957447,0.625,0.888146324305311
0.81,93,1,38701,979,0.0867537313432836,2.58384579608289e-05,0.0867537313432836,0.98936170212766,0.159519725557461,0.613742236024845,0.89696333078686
0.82,89,1,38701,983,0.0830223880597015,2.58384579608289e-05,0.0830223880597015,0.988888888888889,0.153184165232358,0.602308917197452,0.892474185861795
0.83,88,1,38701,984,0.082089552238806,2.58384579608289e-05,0.082089552238806,0.98876404494382,0.151593453919035,0.599358974358974,0.891295627757722
0.84,81,1,38701,991,0.0755597014925373,2.58384579608289e-05,0.0755597014925373,0.98780487804878,0.140381282495667,0.57760067114094,0.882333908541846
0.85,76,1,38701,996,0.0708955223880597,2.58384579608289e-05,0.0708955223880597,0.987012987012987,0.132288946910357,0.560763888888889,0.875056999544004
0.86,72,2,38701,999,0.0672268907563025,5.16755807043382e-05,0.0672268907563025,0.972972972972973,0.125764192139738,0.542793791574279,0.858458269389683
0.87,70,1,38701,1002,0.0652985074626866,2.58384579608289e-05,0.0652985074626866,0.985915492957746,0.122484689413823,0.538949275362319,0.865149290259422
0.88,65,1,38701,1007,0.060634328358209,2.58384579608289e-05,0.060634328358209,0.984848484848485,0.114235500878735,0.519266917293233,0.855709071949948
0.89,62,1,38701,1010,0.0578358208955224,2.58384579608289e-05,0.0578358208955224,0.984126984126984,0.109251101321586,0.506730769230769,0.849430276722735
0.9,59,1,38701,1013,0.0550373134328358,2.58384579608289e-05,0.0550373134328358,0.983333333333333,0.104240282685512,0.493602362204724,0.842618778280543
0.91,55,0,38702,1017,0.0513059701492537,0,0.0513059701492537,1,0.0976042590949423,0.478995901639344,0.845252586731589
0.92,51,0,38702,1021,0.0475746268656716,0,0.0475746268656716,1,0.0908281389136242,0.459216101694915,0.834575502268308
0.93,44,0,38702,1028,0.041044776119403,0,0.041044776119403,1,0.0788530465949821,0.421171171171171,0.812134502923977
0.94,40,0,38702,1032,0.0373134328358209,0,0.0373134328358209,1,0.0719424460431655,0.397196261682243,0.796529968454259
0.95,37,0,38702,1035,0.0345149253731343,0,0.0345149253731343,1,0.066726780883679,0.378004807692308,0.783109807208717
0.96,34,0,38702,1038,0.0317164179104478,0,0.0317164179104478,1,0.0614828209764919,0.357673267326733,0.767889087656529
0.97,29,0,38702,1043,0.0270522388059701,0,0.0270522388059701,1,0.0526793823796549,0.320963541666667,0.737411883182276
0.98,26,0,38702,1046,0.0242537313432836,0,0.0242537313432836,1,0.0473588342440801,0.297043010752688,0.715141612200436
0.99,15,0,38702,1057,0.0139925373134328,0,0.0139925373134328,1,0.0275988960441582,0.194359756097561,0.589035769828927
