Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	misthr1	Mistle Thrush	0.9994
2	Spectrogram 1	1	4.0	7.0	150	15000	shttre1	Short-toed Treecreeper	0.8409
3	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.2075
4	Spectrogram 1	1	8.0	11.0	150	15000	shttre1	Short-toed Treecreeper	0.1952
5	Spectrogram 1	1	10.0	13.0	150	15000	shttre1	Short-toed Treecreeper	0.4313
6	Spectrogram 1	1	18.0	21.0	150	15000	shttre1	Short-toed Treecreeper	0.8146
7	Spectrogram 1	1	20.0	23.0	150	15000	shttre1	Short-toed Treecreeper	0.5398
8	Spectrogram 1	1	26.0	29.0	150	15000	shttre1	Short-toed Treecreeper	0.9022
9	Spectrogram 1	1	28.0	31.0	150	15000	shttre1	Short-toed Treecreeper	0.8295
10	Spectrogram 1	1	30.0	33.0	150	15000	comchi1	Common Chiffchaff	0.6181
11	Spectrogram 1	1	36.0	39.0	150	15000	eurbul	Eurasian Bullfinch	0.4410
12	Spectrogram 1	1	36.0	39.0	150	15000	misthr1	Mistle Thrush	0.1073
13	Spectrogram 1	1	38.0	41.0	150	15000	misthr1	Mistle Thrush	0.9807
14	Spectrogram 1	1	44.0	47.0	150	15000	comchi1	Common Chiffchaff	0.1043
15	Spectrogram 1	1	46.0	49.0	150	15000	comchi1	Common Chiffchaff	0.1064
16	Spectrogram 1	1	52.0	55.0	150	15000	comchi1	Common Chiffchaff	0.2778
17	Spectrogram 1	1	58.0	61.0	150	15000	comchi1	Common Chiffchaff	0.4349
