Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	misthr1	Mistle Thrush	0.9236
2	Spectrogram 1	1	2.0	5.0	150	15000	firecr1	Common Firecrest	0.1126
3	Spectrogram 1	1	4.0	7.0	150	15000	shttre1	Short-toed Treecreeper	0.6353
4	Spectrogram 1	1	4.0	7.0	150	15000	firecr1	Common Firecrest	0.1329
5	Spectrogram 1	1	4.0	7.0	150	15000	martit2	Marsh Tit	0.1082
6	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.3902
7	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.2190
8	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.1691
9	Spectrogram 1	1	6.0	9.0	150	15000	dunnoc1	Dunnock	0.1632
10	Spectrogram 1	1	6.0	9.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1140
11	Spectrogram 1	1	6.0	9.0	150	15000	stodov1	Stock Dove	0.1095
12	Spectrogram 1	1	6.0	9.0	150	15000	ibechi2	Iberian Chiffchaff	0.1081
13	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1080
14	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1066
15	Spectrogram 1	1	8.0	11.0	150	15000	shttre1	Short-toed Treecreeper	0.3841
16	Spectrogram 1	1	8.0	11.0	150	15000	firecr1	Common Firecrest	0.1497
17	Spectrogram 1	1	8.0	11.0	150	15000	blackc1	Eurasian Blackcap	0.1276
18	Spectrogram 1	1	8.0	11.0	150	15000	eugori2	Eurasian Golden Oriole	0.1258
19	Spectrogram 1	1	8.0	11.0	150	15000	webwar1	Western Bonelli's Warbler	0.1243
20	Spectrogram 1	1	8.0	11.0	150	15000	ibechi2	Iberian Chiffchaff	0.1078
21	Spectrogram 1	1	10.0	13.0	150	15000	shttre1	Short-toed Treecreeper	0.4770
22	Spectrogram 1	1	10.0	13.0	150	15000	comred2	Common Redstart	0.1500
23	Spectrogram 1	1	10.0	13.0	150	15000	goldcr1	Goldcrest	0.1435
24	Spectrogram 1	1	10.0	13.0	150	15000	firecr1	Common Firecrest	0.1055
25	Spectrogram 1	1	12.0	15.0	150	15000	firecr1	Common Firecrest	0.1010
26	Spectrogram 1	1	14.0	17.0	150	15000	hawfin	Hawfinch	0.1315
27	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.1279
