"species","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"Alauda arvensis",0.1,8,38,190,1,0.888888888888889,0.166666666666667,0.888888888888889,0.173913043478261,0.290909090909091,0.18255033557047,0.175309177695813
"Alauda arvensis",0.11,7,35,194,1,0.875,0.152838427947598,0.875,0.166666666666667,0.28,0.175,0.168013307984791
"Alauda arvensis",0.12,7,30,199,1,0.875,0.131004366812227,0.875,0.189189189189189,0.311111111111111,0.198333333333333,0.19066882416397
"Alauda arvensis",0.13,7,28,201,1,0.875,0.122270742358079,0.875,0.2,0.325581395348837,0.209507042253521,0.201539338654504
"Alauda arvensis",0.14,7,24,204,2,0.777777777777778,0.105263157894737,0.777777777777778,0.225806451612903,0.35,0.235643564356436,0.227404310067546
"Alauda arvensis",0.15,7,21,207,2,0.777777777777778,0.0921052631578947,0.777777777777778,0.25,0.378378378378378,0.260393873085339,0.251690993236027
"Alauda arvensis",0.16,7,19,209,2,0.777777777777778,0.0833333333333333,0.777777777777778,0.269230769230769,0.4,0.28,0.270985051743963
"Alauda arvensis",0.17,6,15,213,3,0.666666666666667,0.0657894736842105,0.666666666666667,0.285714285714286,0.4,0.295652173913043,0.287339971550498
"Alauda arvensis",0.18,6,13,215,3,0.666666666666667,0.0570175438596491,0.666666666666667,0.315789473684211,0.428571428571429,0.325878594249201,0.317443687794657
"Alauda arvensis",0.19,5,12,216,4,0.555555555555556,0.0526315789473684,0.555555555555556,0.294117647058824,0.384615384615385,0.302491103202847,0.295494441193681
"Alauda arvensis",0.2,5,10,218,4,0.555555555555556,0.043859649122807,0.555555555555556,0.333333333333333,0.416666666666667,0.341365461847389,0.334658714380384
"Alauda arvensis",0.21,5,10,218,4,0.555555555555556,0.043859649122807,0.555555555555556,0.333333333333333,0.416666666666667,0.341365461847389,0.334658714380384
"Alauda arvensis",0.22,5,10,218,4,0.555555555555556,0.043859649122807,0.555555555555556,0.333333333333333,0.416666666666667,0.341365461847389,0.334658714380384
"Alauda arvensis",0.23,5,6,222,4,0.555555555555556,0.0263157894736842,0.555555555555556,0.454545454545455,0.5,0.459459459459459,0.45536519386835
"Alauda arvensis",0.24,5,6,222,4,0.555555555555556,0.0263157894736842,0.555555555555556,0.454545454545455,0.5,0.459459459459459,0.45536519386835
"Alauda arvensis",0.25,5,6,222,4,0.555555555555556,0.0263157894736842,0.555555555555556,0.454545454545455,0.5,0.459459459459459,0.45536519386835
"Alauda arvensis",0.26,5,5,223,4,0.555555555555556,0.0219298245614035,0.555555555555556,0.5,0.526315789473684,0.502958579881657,0.500495540138751
"Alauda arvensis",0.27,5,3,225,4,0.555555555555556,0.0131578947368421,0.555555555555556,0.625,0.588235294117647,0.620437956204379,0.624227441285538
"Alauda arvensis",0.28,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.29,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.3,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.31,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.32,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.33,5,2,226,4,0.555555555555556,0.0087719298245614,0.555555555555556,0.714285714285714,0.625,0.702479338842975,0.712270803949224
"Alauda arvensis",0.34,4,2,226,5,0.444444444444444,0.0087719298245614,0.444444444444444,0.666666666666667,0.533333333333333,0.647619047619048,0.663382594417077
"Alauda arvensis",0.35,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.36,3,1,227,6,0.333333333333333,0.0043859649122807,0.333333333333333,0.75,0.461538461538462,0.698630136986301,0.740831295843521
"Alauda arvensis",0.37,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.38,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.39,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.4,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.41,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
