Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eutdov	European Turtle-Dove	0.3180
2	Spectrogram 1	1	0	3.0	150	15000	garwar1	Garden Warbler	0.1858
3	Spectrogram 1	1	0	3.0	150	15000	stonec4	European Stonechat	0.1354
4	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1261
5	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1246
6	Spectrogram 1	1	0	3.0	150	15000	callar1	Calandra Lark	0.1211
7	Spectrogram 1	1	0	3.0	150	15000	blared1	Black Redstart	0.1136
8	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.1130
9	Spectrogram 1	1	0	3.0	150	15000	grnsan	Green Sandpiper	0.1086
10	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1034
11	Spectrogram 1	1	0	3.0	150	15000	reebun	Reed Bunting	0.1034
12	Spectrogram 1	1	0	3.0	150	15000	cowpig1	Common Wood-Pigeon	0.1033
13	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.1015
14	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.1014
15	Spectrogram 1	1	2.0	5.0	150	15000	comqua1	Common Quail	0.2867
16	Spectrogram 1	1	2.0	5.0	150	15000	mallar3	Mallard	0.2150
17	Spectrogram 1	1	2.0	5.0	150	15000	callar1	Calandra Lark	0.1778
18	Spectrogram 1	1	2.0	5.0	150	15000	skylar	Eurasian Skylark	0.1602
19	Spectrogram 1	1	2.0	5.0	150	15000	eutdov	European Turtle-Dove	0.1450
20	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.1279
21	Spectrogram 1	1	4.0	7.0	150	15000	comqua1	Common Quail	0.2168
22	Spectrogram 1	1	4.0	7.0	150	15000	corbun1	Corn Bunting	0.1165
23	Spectrogram 1	1	4.0	7.0	150	15000	skylar	Eurasian Skylark	0.1073
24	Spectrogram 1	1	4.0	7.0	150	15000	callar1	Calandra Lark	0.1029
25	Spectrogram 1	1	6.0	9.0	150	15000	zitcis1	Zitting Cisticola	0.1215
26	Spectrogram 1	1	8.0	11.0	150	15000	melwar1	Melodious Warbler	0.1803
27	Spectrogram 1	1	8.0	11.0	150	15000	stonec4	European Stonechat	0.1080
28	Spectrogram 1	1	10.0	13.0	150	15000	callar1	Calandra Lark	0.1703
29	Spectrogram 1	1	10.0	13.0	150	15000	comqua1	Common Quail	0.1581
30	Spectrogram 1	1	10.0	13.0	150	15000	stonec4	European Stonechat	0.1535
31	Spectrogram 1	1	10.0	13.0	150	15000	skylar	Eurasian Skylark	0.1467
32	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.1520
33	Spectrogram 1	1	12.0	15.0	150	15000	stonec4	European Stonechat	0.1443
34	Spectrogram 1	1	12.0	15.0	150	15000	corbun1	Corn Bunting	0.1339
35	Spectrogram 1	1	12.0	15.0	150	15000	callar1	Calandra Lark	0.1334
36	Spectrogram 1	1	12.0	15.0	150	15000	melwar1	Melodious Warbler	0.1165
37	Spectrogram 1	1	14.0	17.0	150	15000	stonec4	European Stonechat	0.2490
38	Spectrogram 1	1	14.0	17.0	150	15000	melwar1	Melodious Warbler	0.1436
39	Spectrogram 1	1	14.0	17.0	150	15000	callar1	Calandra Lark	0.1188
40	Spectrogram 1	1	14.0	17.0	150	15000	yellow2	Yellowhammer	0.1047
41	Spectrogram 1	1	16.0	19.0	150	15000	comchi1	Common Chiffchaff	0.1447
42	Spectrogram 1	1	16.0	19.0	150	15000	melwar1	Melodious Warbler	0.1178
43	Spectrogram 1	1	16.0	19.0	150	15000	eutdov	European Turtle-Dove	0.1081
44	Spectrogram 1	1	16.0	19.0	150	15000	stonec4	European Stonechat	0.1022
45	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.1522
46	Spectrogram 1	1	18.0	21.0	150	15000	stonec4	European Stonechat	0.1263
47	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.1103
48	Spectrogram 1	1	20.0	23.0	150	15000	reebun	Reed Bunting	0.1041
49	Spectrogram 1	1	22.0	25.0	150	15000	eurlin1	Eurasian Linnet	0.1836
50	Spectrogram 1	1	22.0	25.0	150	15000	sposta1	Spotless Starling	0.1241
51	Spectrogram 1	1	22.0	25.0	150	15000	melwar1	Melodious Warbler	0.1030
52	Spectrogram 1	1	24.0	27.0	150	15000	reebun	Reed Bunting	0.1994
53	Spectrogram 1	1	24.0	27.0	150	15000	spofly1	Spotted Flycatcher	0.1821
54	Spectrogram 1	1	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.1583
55	Spectrogram 1	1	24.0	27.0	150	15000	eutdov	European Turtle-Dove	0.1214
56	Spectrogram 1	1	24.0	27.0	150	15000	comcuc	Common Cuckoo	0.1173
57	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1136
58	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1038
59	Spectrogram 1	1	24.0	27.0	150	15000	eurwar1	Eurasian Reed Warbler	0.1017
60	Spectrogram 1	1	26.0	29.0	150	15000	trepip	Tree Pipit	0.2457
61	Spectrogram 1	1	26.0	29.0	150	15000	spofly1	Spotted Flycatcher	0.1913
62	Spectrogram 1	1	26.0	29.0	150	15000	eaywag1	Western Yellow Wagtail	0.1621
63	Spectrogram 1	1	26.0	29.0	150	15000	crelar2	Crested Lark	0.1540
64	Spectrogram 1	1	26.0	29.0	150	15000	comqua1	Common Quail	0.1475
65	Spectrogram 1	1	26.0	29.0	150	15000	reebun	Reed Bunting	0.1420
66	Spectrogram 1	1	26.0	29.0	150	15000	skylar	Eurasian Skylark	0.1173
67	Spectrogram 1	1	26.0	29.0	150	15000	thelar1	Thekla's Lark	0.1002
68	Spectrogram 1	1	28.0	31.0	150	15000	skylar	Eurasian Skylark	0.2435
69	Spectrogram 1	1	28.0	31.0	150	15000	comqua1	Common Quail	0.2362
70	Spectrogram 1	1	28.0	31.0	150	15000	stonec4	European Stonechat	0.1582
71	Spectrogram 1	1	28.0	31.0	150	15000	callar1	Calandra Lark	0.1464
72	Spectrogram 1	1	28.0	31.0	150	15000	crelar2	Crested Lark	0.1368
