Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.7738
2	Spectrogram 1	1	1.0	4.0	150	15000	melwar1	Melodious Warbler	0.7677
3	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.7598
4	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.5841
5	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.4386
6	Spectrogram 1	1	4.0	7.0	150	15000	comnig1	Common Nightingale	0.1873
7	Spectrogram 1	1	4.0	7.0	150	15000	subwar6	Western Subalpine Warbler	0.1308
8	Spectrogram 1	1	5.0	8.0	150	15000	comnig1	Common Nightingale	0.6235
9	Spectrogram 1	1	11.0	14.0	150	15000	melwar1	Melodious Warbler	0.1131
10	Spectrogram 1	1	32.0	35.0	150	15000	melwar1	Melodious Warbler	0.2177
11	Spectrogram 1	1	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.4326
12	Spectrogram 1	1	34.0	37.0	150	15000	melwar1	Melodious Warbler	0.5502
13	Spectrogram 1	1	34.0	37.0	150	15000	darwar1	Dartford Warbler	0.1962
14	Spectrogram 1	1	34.0	37.0	150	15000	thelar1	Thekla's Lark	0.1313
15	Spectrogram 1	1	35.0	38.0	150	15000	thelar1	Thekla's Lark	0.5672
16	Spectrogram 1	1	35.0	38.0	150	15000	crelar2	Crested Lark	0.1298
17	Spectrogram 1	1	40.0	43.0	150	15000	garwar1	Garden Warbler	0.2252
18	Spectrogram 1	1	40.0	43.0	150	15000	melwar1	Melodious Warbler	0.1112
19	Spectrogram 1	1	41.0	44.0	150	15000	blackc1	Eurasian Blackcap	0.1789
20	Spectrogram 1	1	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.5579
21	Spectrogram 1	1	43.0	46.0	150	15000	blackc1	Eurasian Blackcap	0.4325
22	Spectrogram 1	1	45.0	48.0	150	15000	melwar1	Melodious Warbler	0.4779
23	Spectrogram 1	1	45.0	48.0	150	15000	blared1	Black Redstart	0.1402
24	Spectrogram 1	1	46.0	49.0	150	15000	melwar1	Melodious Warbler	0.3310
25	Spectrogram 1	1	47.0	50.0	150	15000	stonec4	European Stonechat	0.1031
26	Spectrogram 1	1	56.0	59.0	150	15000	blackc1	Eurasian Blackcap	0.4048
27	Spectrogram 1	1	57.0	60.0	150	15000	blackc1	Eurasian Blackcap	0.1868
