Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.6491
2	Spectrogram 1	1	0	3.0	150	15000	subwar6	Western Subalpine Warbler	0.2288
3	Spectrogram 1	1	0	3.0	150	15000	sarwar1	Sardinian Warbler	0.1160
4	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.6401
5	Spectrogram 1	1	2.0	5.0	150	15000	subwar6	Western Subalpine Warbler	0.2185
6	Spectrogram 1	1	2.0	5.0	150	15000	sarwar1	Sardinian Warbler	0.1306
7	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.4692
8	Spectrogram 1	1	4.0	7.0	150	15000	comnig1	Common Nightingale	0.3244
9	Spectrogram 1	1	4.0	7.0	150	15000	subwar6	Western Subalpine Warbler	0.2795
10	Spectrogram 1	1	4.0	7.0	150	15000	eutdov	European Turtle-Dove	0.1311
11	Spectrogram 1	1	4.0	7.0	150	15000	grewhi1	Greater Whitethroat	0.1155
12	Spectrogram 1	1	10.0	13.0	150	15000	melwar1	Melodious Warbler	0.1661
13	Spectrogram 1	1	10.0	13.0	150	15000	comnig1	Common Nightingale	0.1397
14	Spectrogram 1	1	12.0	15.0	150	15000	melwar1	Melodious Warbler	0.1645
15	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.1004
16	Spectrogram 1	1	22.0	25.0	150	15000	comnig1	Common Nightingale	0.1702
17	Spectrogram 1	1	22.0	25.0	150	15000	comqua1	Common Quail	0.1268
18	Spectrogram 1	1	28.0	31.0	150	15000	melwar1	Melodious Warbler	0.1299
19	Spectrogram 1	1	32.0	35.0	150	15000	melwar1	Melodious Warbler	0.3454
20	Spectrogram 1	1	34.0	37.0	150	15000	melwar1	Melodious Warbler	0.5252
21	Spectrogram 1	1	34.0	37.0	150	15000	darwar1	Dartford Warbler	0.3306
22	Spectrogram 1	1	34.0	37.0	150	15000	thelar1	Thekla's Lark	0.2800
23	Spectrogram 1	1	34.0	37.0	150	15000	sarwar1	Sardinian Warbler	0.1766
24	Spectrogram 1	1	34.0	37.0	150	15000	crelar2	Crested Lark	0.1321
25	Spectrogram 1	1	34.0	37.0	150	15000	subwar6	Western Subalpine Warbler	0.1238
26	Spectrogram 1	1	40.0	43.0	150	15000	garwar1	Garden Warbler	0.3503
27	Spectrogram 1	1	40.0	43.0	150	15000	melwar1	Melodious Warbler	0.2613
28	Spectrogram 1	1	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.5291
29	Spectrogram 1	1	42.0	45.0	150	15000	garwar1	Garden Warbler	0.1847
30	Spectrogram 1	1	42.0	45.0	150	15000	melwar1	Melodious Warbler	0.1740
31	Spectrogram 1	1	44.0	47.0	150	15000	blared1	Black Redstart	0.2204
32	Spectrogram 1	1	44.0	47.0	150	15000	melwar1	Melodious Warbler	0.2054
33	Spectrogram 1	1	44.0	47.0	150	15000	blackc1	Eurasian Blackcap	0.2013
34	Spectrogram 1	1	44.0	47.0	150	15000	woolar1	Wood Lark	0.1088
35	Spectrogram 1	1	46.0	49.0	150	15000	melwar1	Melodious Warbler	0.4129
36	Spectrogram 1	1	46.0	49.0	150	15000	blared1	Black Redstart	0.1789
37	Spectrogram 1	1	46.0	49.0	150	15000	stonec4	European Stonechat	0.1305
38	Spectrogram 1	1	50.0	53.0	150	15000	spaspa1	Spanish Sparrow	0.1233
39	Spectrogram 1	1	50.0	53.0	150	15000	callar1	Calandra Lark	0.1152
40	Spectrogram 1	1	50.0	53.0	150	15000	houspa	House Sparrow	0.1124
41	Spectrogram 1	1	56.0	59.0	150	15000	blackc1	Eurasian Blackcap	0.4520
42	Spectrogram 1	1	56.0	59.0	150	15000	garwar1	Garden Warbler	0.1301
