Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Fringilla coelebs_Common Chaffinch
Columba palumbus_Common Wood-Pigeon
Passer domesticus_House Sparrow
Hirundo rustica_Barn Swallow
Sylvia atricapilla_Eurasian Blackcap
Corvus corone_Carrion Crow
Pica pica_Eurasian Magpie
Carduelis carduelis_European Goldfinch
Parus major_Great Tit
Milvus migrans_Black Kite
Serinus serinus_European Serin
Streptopelia decaocto_Eurasian Collared-Dove
Phoenicurus ochruros_Black Redstart
Delichon urbicum_Common House-Martin
Erithacus rubecula_European Robin
Motacilla alba_White Wagtail
Garrulus glandarius_Eurasian Jay
Gyps fulvus_Eurasian Griffon
Cyanistes caeruleus_Eurasian Blue Tit
Chloris chloris_European Greenfinch
Troglodytes troglodytes_Eurasian Wren
Emberiza cirlus_Cirl Bunting
Luscinia megarhynchos_Common Nightingale
Cuculus canorus_Common Cuckoo
Buteo buteo_Common Buzzard
Oriolus oriolus_Eurasian Golden Oriole
Falco tinnunculus_Eurasian Kestrel
Sturnus vulgaris_European Starling
Columba livia_Rock Pigeon
Phylloscopus bonelli_Western Bonelli's Warbler
Linaria cannabina_Eurasian Linnet
Periparus ater_Coal Tit
Hippolais polyglotta_Melodious Warbler
Anas platyrhynchos_Mallard
Larus michahellis_Yellow-legged Gull
Ardea cinerea_Gray Heron
Picus viridis_Eurasian Green Woodpecker
Ptyonoprogne rupestris_Eurasian Crag-Martin
Certhia brachydactyla_Short-toed Treecreeper
Dendrocopos major_Great Spotted Woodpecker
Saxicola rubicola_European Stonechat
Merops apiaster_European Bee-eater
Streptopelia turtur_European Turtle-Dove
Upupa epops_Eurasian Hoopoe
Phylloscopus collybita_Common Chiffchaff
Regulus ignicapilla_Common Firecrest
Emberiza calandra_Corn Bunting
Alauda arvensis_Eurasian Skylark
Turdus philomelos_Song Thrush
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Turdus viscivorus_Mistle Thrush
Sitta europaea_Eurasian Nuthatch
Lullula arborea_Wood Lark
Pyrrhocorax pyrrhocorax_Red-billed Chough
Fulica atra_Eurasian Coot
Lophophanes cristatus_Crested Tit
Galerida cristata_Crested Lark
Petronia petronia_Rock Sparrow
Cettia cetti_Cetti's Warbler
Lanius collurio_Red-backed Shrike
Egretta garzetta_Little Egret
Curruca communis_Greater Whitethroat
Phalacrocorax carbo_Great Cormorant
Cisticola juncidis_Zitting Cisticola
Milvus milvus_Red Kite
Curruca melanocephala_Sardinian Warbler
Gallinula chloropus_Eurasian Moorhen
Circaetus gallicus_Short-toed Snake-Eagle
Phoenicurus phoenicurus_Common Redstart
Carduelis citrinella_Citril Finch
Chroicocephalus ridibundus_Black-headed Gull
Oenanthe oenanthe_Northern Wheatear
Ciconia ciconia_White Stork
Motacilla cinerea_Gray Wagtail
Corvus monedula_Eurasian Jackdaw
Hieraaetus pennatus_Booted Eagle
Emberiza citrinella_Yellowhammer
Prunella modularis_Dunnock
Acrocephalus scirpaceus_Eurasian Reed Warbler
Picus sharpei_Iberian Green Woodpecker
Bubulcus ibis_Cattle Egret
Himantopus himantopus_Black-winged Stilt
Emberiza cia_Rock Bunting
Coturnix coturnix_Common Quail
Sterna hirundo_Common Tern
Lanius senator_Woodchat Shrike
Motacilla flava_Western Yellow Wagtail
Curruca iberiae_Western Subalpine Warbler
Circus aeruginosus_Eurasian Marsh-Harrier
Podiceps cristatus_Great Crested Grebe
Pernis apivorus_European Honey-buzzard
Muscicapa striata_Spotted Flycatcher
Alectoris rufa_Red-legged Partridge
Acrocephalus arundinaceus_Great Reed Warbler
Passer montanus_Eurasian Tree Sparrow
Anthus trivialis_Tree Pipit
Ardea purpurea_Purple Heron
Sylvia borin_Garden Warbler
Sturnus unicolor_Spotless Starling
Falco subbuteo_Eurasian Hobby
Tachybaptus ruficollis_Little Grebe
Charadrius dubius_Little Ringed Plover
Riparia riparia_Bank Swallow
Apus melba_Alpine Swift
Netta rufina_Red-crested Pochard
Recurvirostra avosetta_Pied Avocet
Pyrrhula pyrrhula_Eurasian Bullfinch
Tadorna tadorna_Common Shelduck
Curruca undata_Dartford Warbler
Anthus campestris_Tawny Pipit
Pyrrhocorax graculus_Yellow-billed Chough
Poecile palustris_Marsh Tit
Cinclus cinclus_White-throated Dipper
Actitis hypoleucos_Common Sandpiper
Aythya ferina_Common Pochard
Alcedo atthis_Common Kingfisher
Circus pygargus_Montagu's Harrier
Cygnus olor_Mute Swan
Anthus spinoletta_Water Pipit
Aquila chrysaetos_Golden Eagle
