Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.1285
2	Spectrogram 1	1	7.0	10.0	150	15000	blackc1	Eurasian Blackcap	0.1323
3	Spectrogram 1	1	8.0	11.0	150	15000	blackc1	Eurasian Blackcap	0.1003
4	Spectrogram 1	1	12.0	15.0	150	15000	comcha	Common Chaffinch	0.2146
5	Spectrogram 1	1	15.0	18.0	150	15000	redkit1	Red Kite	0.1300
6	Spectrogram 1	1	20.0	23.0	150	15000	blackc1	Eurasian Blackcap	0.1373
7	Spectrogram 1	1	28.0	31.0	150	15000	webwar1	Western Bonelli's Warbler	0.1242
8	Spectrogram 1	1	30.0	33.0	150	15000	blackc1	Eurasian Blackcap	0.2721
9	Spectrogram 1	1	30.0	33.0	150	15000	webwar1	Western Bonelli's Warbler	0.1366
10	Spectrogram 1	1	31.0	34.0	150	15000	blackc1	Eurasian Blackcap	0.2125
11	Spectrogram 1	1	31.0	34.0	150	15000	webwar1	Western Bonelli's Warbler	0.1195
12	Spectrogram 1	1	49.0	52.0	150	15000	blackc1	Eurasian Blackcap	0.1107
