Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eurbul	Eurasian Bullfinch	0.1472
2	Spectrogram 1	1	0	3.0	150	15000	blared1	Black Redstart	0.1088
3	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1080
4	Spectrogram 1	1	0	3.0	150	15000	lottit1	Long-tailed Tit	0.1061
5	Spectrogram 1	1	0	3.0	150	15000	hawfin	Hawfinch	0.1046
6	Spectrogram 1	1	1.0	4.0	150	15000	cohmar1	Common House-Martin	0.1392
7	Spectrogram 1	1	2.0	5.0	150	15000	sonthr1	Song Thrush	0.1169
8	Spectrogram 1	1	2.0	5.0	150	15000	whiwag	White Wagtail	0.1078
9	Spectrogram 1	1	2.0	5.0	150	15000	cetwar1	Cetti's Warbler	0.1038
10	Spectrogram 1	1	2.0	5.0	150	15000	grnwoo3	Iberian Green Woodpecker	0.1021
11	Spectrogram 1	1	3.0	6.0	150	15000	misthr1	Mistle Thrush	0.1755
12	Spectrogram 1	1	3.0	6.0	150	15000	grnwoo3	Iberian Green Woodpecker	0.1587
13	Spectrogram 1	1	4.0	7.0	150	15000	blutit	Eurasian Blue Tit	0.1423
14	Spectrogram 1	1	4.0	7.0	150	15000	misthr1	Mistle Thrush	0.1196
15	Spectrogram 1	1	11.0	14.0	150	15000	comcha	Common Chaffinch	0.2365
16	Spectrogram 1	1	11.0	14.0	150	15000	cirbun1	Cirl Bunting	0.1914
17	Spectrogram 1	1	11.0	14.0	150	15000	yellow2	Yellowhammer	0.1607
18	Spectrogram 1	1	11.0	14.0	150	15000	watpip1	Water Pipit	0.1470
19	Spectrogram 1	1	11.0	14.0	150	15000	trepip	Tree Pipit	0.1148
20	Spectrogram 1	1	12.0	15.0	150	15000	yellow2	Yellowhammer	0.2681
21	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.2451
22	Spectrogram 1	1	12.0	15.0	150	15000	comcha	Common Chaffinch	0.1471
23	Spectrogram 1	1	12.0	15.0	150	15000	watpip1	Water Pipit	0.1319
24	Spectrogram 1	1	13.0	16.0	150	15000	yellow2	Yellowhammer	0.1811
25	Spectrogram 1	1	13.0	16.0	150	15000	cirbun1	Cirl Bunting	0.1615
26	Spectrogram 1	1	13.0	16.0	150	15000	comcha	Common Chaffinch	0.1266
27	Spectrogram 1	1	13.0	16.0	150	15000	watpip1	Water Pipit	0.1006
28	Spectrogram 1	1	14.0	17.0	150	15000	comred1	Common Redshank	0.1346
29	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.2644
30	Spectrogram 1	1	19.0	22.0	150	15000	grewhi1	Greater Whitethroat	0.1592
31	Spectrogram 1	1	19.0	22.0	150	15000	stonec4	European Stonechat	0.1577
32	Spectrogram 1	1	19.0	22.0	150	15000	watpip1	Water Pipit	0.1410
33	Spectrogram 1	1	19.0	22.0	150	15000	yellow2	Yellowhammer	0.1296
34	Spectrogram 1	1	20.0	23.0	150	15000	comcha	Common Chaffinch	0.5321
35	Spectrogram 1	1	20.0	23.0	150	15000	yellow2	Yellowhammer	0.2319
36	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.2086
37	Spectrogram 1	1	20.0	23.0	150	15000	grewhi1	Greater Whitethroat	0.1273
38	Spectrogram 1	1	21.0	24.0	150	15000	comcha	Common Chaffinch	0.5945
39	Spectrogram 1	1	21.0	24.0	150	15000	yellow2	Yellowhammer	0.2720
40	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.1772
41	Spectrogram 1	1	21.0	24.0	150	15000	grewhi1	Greater Whitethroat	0.1495
42	Spectrogram 1	1	22.0	25.0	150	15000	comcha	Common Chaffinch	0.5032
