Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	blared1	Black Redstart	0.3350
2	Spectrogram 1	1	0	3.0	150	15000	crelar2	Crested Lark	0.1437
3	Spectrogram 1	1	0	3.0	150	15000	norwhe	Northern Wheatear	0.1306
4	Spectrogram 1	1	0	3.0	150	15000	burthr	Blue Rock-Thrush	0.1276
5	Spectrogram 1	1	0	3.0	150	15000	lirplo	Little Ringed Plover	0.1043
6	Spectrogram 1	1	3.0	6.0	150	15000	comred1	Common Redshank	0.1061
7	Spectrogram 1	1	6.0	9.0	150	15000	blared1	Black Redstart	0.1036
8	Spectrogram 1	1	9.0	12.0	150	15000	pieavo1	Pied Avocet	0.1851
9	Spectrogram 1	1	9.0	12.0	150	15000	kenplo1	Kentish Plover	0.1189
10	Spectrogram 1	1	9.0	12.0	150	15000	lirplo	Little Ringed Plover	0.1181
11	Spectrogram 1	1	24.0	27.0	150	15000	misthr1	Mistle Thrush	0.1027
12	Spectrogram 1	1	42.0	45.0	150	15000	blared1	Black Redstart	0.7141
13	Spectrogram 1	1	48.0	51.0	150	15000	lirplo	Little Ringed Plover	0.1039
14	Spectrogram 1	1	51.0	54.0	150	15000	burthr	Blue Rock-Thrush	0.1530
15	Spectrogram 1	1	51.0	54.0	150	15000	blackc1	Eurasian Blackcap	0.1060
16	Spectrogram 1	1	54.0	57.0	150	15000	blared1	Black Redstart	0.8482
