Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.1966
2	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1115
3	Spectrogram 1	1	26.0	29.0	150	15000	comqua1	Common Quail	0.1521
4	Spectrogram 1	1	26.0	29.0	150	15000	eubeat1	European Bee-eater	0.1049
5	Spectrogram 1	1	40.0	43.0	150	15000	woolar1	Wood Lark	0.1145
6	Spectrogram 1	1	46.0	49.0	150	15000	blackc1	Eurasian Blackcap	0.5100
7	Spectrogram 1	1	48.0	51.0	150	15000	blackc1	Eurasian Blackcap	0.5614
8	Spectrogram 1	1	48.0	51.0	150	15000	grewhi1	Greater Whitethroat	0.1017
9	Spectrogram 1	1	52.0	55.0	150	15000	blackc1	Eurasian Blackcap	0.1307
10	Spectrogram 1	1	58.0	61.0	150	15000	webwar1	Western Bonelli's Warbler	0.1108
11	Spectrogram 1	1	58.0	61.0	150	15000	rebshr1	Red-backed Shrike	0.1003
