Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.5003
2	Spectrogram 1	1	6.0	9.0	150	15000	garwar1	Garden Warbler	0.1116
3	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.1998
4	Spectrogram 1	1	10.0	13.0	150	15000	melwar1	Melodious Warbler	0.1621
5	Spectrogram 1	1	14.0	17.0	150	15000	melwar1	Melodious Warbler	0.1154
6	Spectrogram 1	1	16.0	19.0	150	15000	corbun1	Corn Bunting	0.1621
7	Spectrogram 1	1	17.0	20.0	150	15000	wooshr1	Woodchat Shrike	0.2937
8	Spectrogram 1	1	17.0	20.0	150	15000	corbun1	Corn Bunting	0.1143
9	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.1375
10	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.1146
11	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.9449
12	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.5054
13	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.4362
14	Spectrogram 1	1	34.0	37.0	150	15000	wooshr1	Woodchat Shrike	0.1645
15	Spectrogram 1	1	39.0	42.0	150	15000	grewhi1	Greater Whitethroat	0.2086
16	Spectrogram 1	1	39.0	42.0	150	15000	yellow2	Yellowhammer	0.1381
17	Spectrogram 1	1	40.0	43.0	150	15000	yellow2	Yellowhammer	0.1292
18	Spectrogram 1	1	40.0	43.0	150	15000	trepip	Tree Pipit	0.1140
19	Spectrogram 1	1	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.1232
20	Spectrogram 1	1	46.0	49.0	150	15000	yellow2	Yellowhammer	0.9177
21	Spectrogram 1	1	47.0	50.0	150	15000	yellow2	Yellowhammer	0.5823
22	Spectrogram 1	1	48.0	51.0	150	15000	yellow2	Yellowhammer	0.9291
23	Spectrogram 1	1	55.0	58.0	150	15000	grewhi1	Greater Whitethroat	0.3614
