Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eupfly1	European Pied Flycatcher	0.1838
2	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1486
3	Spectrogram 1	1	0	3.0	150	15000	ibechi2	Iberian Chiffchaff	0.1392
4	Spectrogram 1	1	0	3.0	150	15000	firecr1	Common Firecrest	0.1196
5	Spectrogram 1	1	0	3.0	150	15000	grywag	Gray Wagtail	0.1047
6	Spectrogram 1	1	0	3.0	150	15000	blakit1	Black Kite	0.1025
7	Spectrogram 1	1	3.0	6.0	150	15000	goldcr1	Goldcrest	0.1618
8	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1162
9	Spectrogram 1	1	3.0	6.0	150	15000	whinch1	Whinchat	0.1150
10	Spectrogram 1	1	3.0	6.0	150	15000	eurbul	Eurasian Bullfinch	0.1146
11	Spectrogram 1	1	3.0	6.0	150	15000	misthr1	Mistle Thrush	0.1032
12	Spectrogram 1	1	3.0	6.0	150	15000	watpip1	Water Pipit	0.1017
13	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.2206
14	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.1450
15	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1168
16	Spectrogram 1	1	6.0	9.0	150	15000	goldcr1	Goldcrest	0.1011
17	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1182
18	Spectrogram 1	1	15.0	18.0	150	15000	eurbul	Eurasian Bullfinch	0.1886
19	Spectrogram 1	1	15.0	18.0	150	15000	misthr1	Mistle Thrush	0.1499
20	Spectrogram 1	1	15.0	18.0	150	15000	eupfly1	European Pied Flycatcher	0.1342
21	Spectrogram 1	1	15.0	18.0	150	15000	firecr1	Common Firecrest	0.1234
22	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1159
23	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.1726
24	Spectrogram 1	1	24.0	27.0	150	15000	firecr1	Common Firecrest	0.1616
25	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.1572
26	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1252
