Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	6.0	9.0	150	15000	watpip1	Water Pipit	0.1160
2	Spectrogram 1	1	10.0	13.0	150	15000	watpip1	Water Pipit	0.1183
3	Spectrogram 1	1	11.0	14.0	150	15000	watpip1	Water Pipit	0.4483
4	Spectrogram 1	1	12.0	15.0	150	15000	watpip1	Water Pipit	0.1366
5	Spectrogram 1	1	14.0	17.0	150	15000	watpip1	Water Pipit	0.2336
6	Spectrogram 1	1	15.0	18.0	150	15000	watpip1	Water Pipit	0.2736
7	Spectrogram 1	1	16.0	19.0	150	15000	watpip1	Water Pipit	0.1457
8	Spectrogram 1	1	21.0	24.0	150	15000	watpip1	Water Pipit	0.8158
9	Spectrogram 1	1	22.0	25.0	150	15000	watpip1	Water Pipit	0.2950
10	Spectrogram 1	1	23.0	26.0	150	15000	watpip1	Water Pipit	0.1164
11	Spectrogram 1	1	26.0	29.0	150	15000	norwhe	Northern Wheatear	0.1172
12	Spectrogram 1	1	27.0	30.0	150	15000	thelar1	Thekla's Lark	0.2223
13	Spectrogram 1	1	28.0	31.0	150	15000	watpip1	Water Pipit	0.8821
14	Spectrogram 1	1	29.0	32.0	150	15000	watpip1	Water Pipit	0.9901
15	Spectrogram 1	1	30.0	33.0	150	15000	watpip1	Water Pipit	0.9798
16	Spectrogram 1	1	31.0	34.0	150	15000	watpip1	Water Pipit	0.9830
17	Spectrogram 1	1	32.0	35.0	150	15000	watpip1	Water Pipit	0.9809
18	Spectrogram 1	1	33.0	36.0	150	15000	watpip1	Water Pipit	0.9896
19	Spectrogram 1	1	34.0	37.0	150	15000	watpip1	Water Pipit	0.9849
20	Spectrogram 1	1	35.0	38.0	150	15000	watpip1	Water Pipit	0.9764
21	Spectrogram 1	1	36.0	39.0	150	15000	watpip1	Water Pipit	0.9295
22	Spectrogram 1	1	37.0	40.0	150	15000	watpip1	Water Pipit	0.8318
23	Spectrogram 1	1	38.0	41.0	150	15000	watpip1	Water Pipit	0.9804
24	Spectrogram 1	1	39.0	42.0	150	15000	watpip1	Water Pipit	0.9161
25	Spectrogram 1	1	40.0	43.0	150	15000	watpip1	Water Pipit	0.9568
26	Spectrogram 1	1	43.0	46.0	150	15000	watpip1	Water Pipit	0.9909
27	Spectrogram 1	1	44.0	47.0	150	15000	watpip1	Water Pipit	0.9283
28	Spectrogram 1	1	45.0	48.0	150	15000	watpip1	Water Pipit	0.9793
29	Spectrogram 1	1	46.0	49.0	150	15000	watpip1	Water Pipit	0.8866
30	Spectrogram 1	1	47.0	50.0	150	15000	watpip1	Water Pipit	0.9875
31	Spectrogram 1	1	48.0	51.0	150	15000	watpip1	Water Pipit	0.5904
32	Spectrogram 1	1	49.0	52.0	150	15000	watpip1	Water Pipit	0.7937
33	Spectrogram 1	1	50.0	53.0	150	15000	watpip1	Water Pipit	0.6610
34	Spectrogram 1	1	51.0	54.0	150	15000	watpip1	Water Pipit	0.7758
35	Spectrogram 1	1	52.0	55.0	150	15000	watpip1	Water Pipit	0.1097
36	Spectrogram 1	1	53.0	56.0	150	15000	watpip1	Water Pipit	0.9706
37	Spectrogram 1	1	54.0	57.0	150	15000	watpip1	Water Pipit	0.9964
38	Spectrogram 1	1	55.0	58.0	150	15000	watpip1	Water Pipit	0.9910
39	Spectrogram 1	1	56.0	59.0	150	15000	watpip1	Water Pipit	0.9678
40	Spectrogram 1	1	57.0	60.0	150	15000	watpip1	Water Pipit	0.9824
41	Spectrogram 1	1	58.0	61.0	150	15000	watpip1	Water Pipit	0.7415
