Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.9820
2	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1285
3	Spectrogram 1	1	12.0	15.0	150	15000	woolar1	Wood Lark	0.4633
4	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.6360
5	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.6849
6	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1517
7	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.9877
8	Spectrogram 1	1	48.0	51.0	150	15000	stonec4	European Stonechat	0.2594
9	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.9954
10	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.1358
11	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.2179
