Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.9349
2	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.2182
3	Spectrogram 1	1	3.0	6.0	150	15000	eurbla	Eurasian Blackbird	0.1069
4	Spectrogram 1	1	9.0	12.0	150	15000	stonec4	European Stonechat	0.1066
5	Spectrogram 1	1	9.0	12.0	150	15000	woolar1	Wood Lark	0.1056
6	Spectrogram 1	1	12.0	15.0	150	15000	woolar1	Wood Lark	0.4755
7	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.5919
8	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.6265
9	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.2410
10	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1706
11	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.1329
12	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.9489
13	Spectrogram 1	1	48.0	51.0	150	15000	stonec4	European Stonechat	0.3319
14	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.9732
15	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.2256
16	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.2990
