"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"crop",0.65,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.66,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.67,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.68,27,12,6653,163,0.142105263157895,0.00180045011252813,0.142105263157895,0.692307692307692,0.235807860262009,0.563882063882064,0.666748166259169
"crop",0.69,24,9,6656,166,0.126315789473684,0.0013503375843961,0.126315789473684,0.727272727272727,0.2152466367713,0.568245125348189,0.694555873925502
"crop",0.7,23,8,6657,167,0.121052631578947,0.00120030007501875,0.121052631578947,0.741935483870968,0.208144796380091,0.56997084548105,0.706079027355623
"crop",0.71,23,8,6657,167,0.121052631578947,0.00120030007501875,0.121052631578947,0.741935483870968,0.208144796380091,0.56997084548105,0.706079027355623
"crop",0.72,22,8,6657,168,0.115789473684211,0.00120030007501875,0.115789473684211,0.733333333333333,0.2,0.55820895522388,0.696551724137931
"crop",0.73,22,8,6657,168,0.115789473684211,0.00120030007501875,0.115789473684211,0.733333333333333,0.2,0.55820895522388,0.696551724137931
"crop",0.74,21,7,6658,169,0.110526315789474,0.00105026256564141,0.110526315789474,0.75,0.192660550458716,0.559561128526646,0.709364548494983
"crop",0.75,21,7,6658,169,0.110526315789474,0.00105026256564141,0.110526315789474,0.75,0.192660550458716,0.559561128526646,0.709364548494983
"crop",0.76,21,6,6659,169,0.110526315789474,0.000900225056264066,0.110526315789474,0.777777777777778,0.193548387096774,0.57395498392283,0.733910034602076
"crop",0.77,21,6,6659,169,0.110526315789474,0.000900225056264066,0.110526315789474,0.777777777777778,0.193548387096774,0.57395498392283,0.733910034602076
"crop",0.78,21,5,6660,169,0.110526315789474,0.000750187546886722,0.110526315789474,0.807692307692308,0.194444444444444,0.589108910891089,0.760215053763441
"crop",0.79,21,5,6660,169,0.110526315789474,0.000750187546886722,0.110526315789474,0.807692307692308,0.194444444444444,0.589108910891089,0.760215053763441
"crop",0.8,20,5,6660,170,0.105263157894737,0.000750187546886722,0.105263157894737,0.8,0.186046511627907,0.576271186440678,0.75092936802974
"crop",0.81,20,5,6660,170,0.105263157894737,0.000750187546886722,0.105263157894737,0.8,0.186046511627907,0.576271186440678,0.75092936802974
"crop",0.82,19,4,6661,171,0.1,0.000600150037509377,0.1,0.826086956521739,0.178403755868545,0.578853046594982,0.770682730923695
"crop",0.83,19,4,6661,171,0.1,0.000600150037509377,0.1,0.826086956521739,0.178403755868545,0.578853046594982,0.770682730923695
"crop",0.84,19,4,6661,171,0.1,0.000600150037509377,0.1,0.826086956521739,0.178403755868545,0.578853046594982,0.770682730923695
"crop",0.85,19,4,6661,171,0.1,0.000600150037509377,0.1,0.826086956521739,0.178403755868545,0.578853046594982,0.770682730923695
"crop",0.86,18,4,6661,172,0.0947368421052632,0.000600150037509377,0.0947368421052632,0.818181818181818,0.169811320754717,0.564575645756458,0.760669456066946
"crop",0.87,15,4,6661,175,0.0789473684210526,0.000600150037509377,0.0789473684210526,0.789473684210526,0.143540669856459,0.516194331983806,0.72488038277512
"crop",0.88,14,3,6662,176,0.0736842105263158,0.000450112528132033,0.0736842105263158,0.823529411764706,0.135265700483092,0.515151515151515,0.748148148148148
"crop",0.89,14,2,6663,176,0.0736842105263158,0.000300075018754689,0.0736842105263158,0.875,0.135922330097087,0.533632286995516,0.789944134078212
"crop",0.9,13,2,6663,177,0.068421052631579,0.000300075018754689,0.068421052631579,0.866666666666667,0.126829268292683,0.513953488372093,0.776923076923077
"crop",0.91,12,2,6663,178,0.0631578947368421,0.000300075018754689,0.0631578947368421,0.857142857142857,0.117647058823529,0.492753623188406,0.762264150943396
"crop",0.92,11,2,6663,179,0.0578947368421053,0.000300075018754689,0.0578947368421053,0.846153846153846,0.108374384236453,0.469849246231156,0.745637583892617
"crop",0.93,11,2,6663,179,0.0578947368421053,0.000300075018754689,0.0578947368421053,0.846153846153846,0.108374384236453,0.469849246231156,0.745637583892617
"crop",0.94,11,2,6663,179,0.0578947368421053,0.000300075018754689,0.0578947368421053,0.846153846153846,0.108374384236453,0.469849246231156,0.745637583892617
"crop",0.95,10,2,6663,180,0.0526315789473684,0.000300075018754689,0.0526315789473684,0.833333333333333,0.099009900990099,0.445026178010471,0.726618705035971
"crop",0.96,10,2,6663,180,0.0526315789473684,0.000300075018754689,0.0526315789473684,0.833333333333333,0.099009900990099,0.445026178010471,0.726618705035971
"crop",0.97,8,1,6664,182,0.0421052631578947,0.000150037509377344,0.0421052631578947,0.888888888888889,0.0804020100502512,0.407185628742515,0.741284403669725
"crop",0.98,7,1,6664,183,0.0368421052631579,0.000150037509377344,0.0368421052631579,0.875,0.0707070707070707,0.374213836477987,0.714141414141414
"crop",0.99,3,0,6665,187,0.0157894736842105,0,0.0157894736842105,1,0.0310880829015544,0.214285714285714,0.618367346938775
"grassland",0.1,94,322,8904,174,0.350746268656716,0.0349013657056146,0.350746268656716,0.225961538461538,0.274853801169591,0.230791450028885,0.226760294258145
"grassland",0.11,93,293,8934,174,0.348314606741573,0.0317546331418663,0.348314606741573,0.240932642487047,0.284839203675345,0.245382585751979,0.241670311575372
"grassland",0.12,91,279,8949,175,0.342105263157895,0.0302340702210663,0.342105263157895,0.245945945945946,0.286163522012579,0.250080827675396,0.246632319003918
"grassland",0.13,89,253,8975,177,0.334586466165414,0.0274165583008236,0.334586466165414,0.260233918128655,0.292763157894737,0.263680724991286,0.260807752567748
"grassland",0.14,87,232,8995,180,0.325842696629214,0.0251436003034572,0.325842696629214,0.272727272727273,0.296928327645051,0.275367715509216,0.273168153697889
"grassland",0.15,86,218,9007,183,0.319702602230483,0.0236314363143631,0.319702602230483,0.282894736842105,0.300174520069808,0.28482368984999,0.28321758127099
"grassland",0.16,85,196,9029,184,0.315985130111524,0.0212466124661247,0.315985130111524,0.302491103202847,0.309090909090909,0.303252885624344,0.302619056011844
"grassland",0.17,84,182,9043,185,0.312267657992565,0.0197289972899729,0.312267657992565,0.315789473684211,0.314018691588785,0.315580110497238,0.315754214894488
"grassland",0.18,81,164,9060,189,0.3,0.0177797051170859,0.3,0.330612244897959,0.314563106796117,0.328639618138425,0.330278562777554
"grassland",0.19,80,151,9073,190,0.296296296296296,0.0163703382480486,0.296296296296296,0.346320346320346,0.31936127744511,0.342914775592537,0.345742404792469
"grassland",0.2,77,138,9086,193,0.285185185185185,0.0149609713790113,0.285185185185185,0.358139534883721,0.317525773195876,0.352830188679245,0.357234726688103
"grassland",0.21,75,130,9094,195,0.277777777777778,0.0140936686903729,0.277777777777778,0.365853658536585,0.315789473684211,0.359154929577465,0.364708714492056
"grassland",0.22,73,123,9101,197,0.27037037037037,0.0133347788378144,0.27037037037037,0.372448979591837,0.313304721030043,0.364357017028773,0.371061902365375
"grassland",0.23,73,115,9108,198,0.269372693726937,0.0124688279301746,0.269372693726937,0.388297872340426,0.318082788671024,0.378469045440683,0.386607938755178
"grassland",0.24,73,111,9112,198,0.269372693726937,0.0120351295673859,0.269372693726937,0.396739130434783,0.320879120879121,0.386003110419907,0.394890471854748
"grassland",0.25,71,105,9118,200,0.261992619926199,0.0113845820232029,0.261992619926199,0.403409090909091,0.317673378076063,0.390994493035309,0.401264618655923
"grassland",0.26,71,100,9123,200,0.261992619926199,0.010842459069717,0.261992619926199,0.415204678362573,0.321266968325792,0.401396740937812,0.412814460883081
"grassland",0.27,69,90,9132,203,0.253676470588235,0.00975927130774236,0.253676470588235,0.433962264150943,0.320185614849188,0.416548295454545,0.430930002473411
"grassland",0.28,68,89,9133,204,0.25,0.00965083495987855,0.25,0.43312101910828,0.317016317016317,0.415229885057471,0.43000250438267
"grassland",0.29,66,89,9133,206,0.242647058823529,0.00965083495987855,0.242647058823529,0.425806451612903,0.309133489461358,0.407703488372093,0.422647730154705
"grassland",0.3,65,89,9133,207,0.238970588235294,0.00965083495987855,0.238970588235294,0.422077922077922,0.305164319248826,0.403874269005848,0.418899948953548
"grassland",0.31,64,84,9138,208,0.235294117647059,0.00910865322055953,0.235294117647059,0.432432432432432,0.304761904761905,0.412121212121212,0.428874734607219
"grassland",0.32,64,81,9141,208,0.235294117647059,0.00878334417696812,0.235294117647059,0.441379310344828,0.306954436450839,0.419753086419753,0.437584619550501
"grassland",0.33,64,78,9144,208,0.235294117647059,0.00845803513337671,0.235294117647059,0.450704225352113,0.309178743961353,0.427672955974843,0.446655610834715
"grassland",0.34,64,73,9148,209,0.234432234432234,0.00791671185337816,0.234432234432234,0.467153284671533,0.31219512195122,0.441379310344828,0.462606455306663
"grassland",0.35,63,72,9149,210,0.230769230769231,0.00780826374579764,0.230769230769231,0.466666666666667,0.308823529411765,0.44019728729963,0.461990851666304
"grassland",0.36,63,70,9151,210,0.230769230769231,0.00759136753063659,0.230769230769231,0.473684210526316,0.310344827586207,0.446064139941691,0.468798349664776
"grassland",0.37,62,70,9151,211,0.227106227106227,0.00759136753063659,0.227106227106227,0.46969696969697,0.306172839506173,0.441928721174004,0.464781414681214
"grassland",0.38,62,67,9154,211,0.227106227106227,0.00726602320789502,0.227106227106227,0.48062015503876,0.308457711442786,0.451005562687206,0.475366279511121
"grassland",0.39,61,63,9158,212,0.223443223443223,0.00683223077757293,0.223443223443223,0.491935483870968,0.307304785894207,0.459459459459459,0.4861516610116
"grassland",0.4,61,63,9158,212,0.223443223443223,0.00683223077757293,0.223443223443223,0.491935483870968,0.307304785894207,0.459459459459459,0.4861516610116
"grassland",0.41,61,61,9160,212,0.223443223443223,0.00661533456241189,0.223443223443223,0.5,0.308860759493671,0.466067415730337,0.493946925358775
"grassland",0.42,60,61,9160,213,0.21978021978022,0.00661533456241189,0.21978021978022,0.495867768595041,0.304568527918782,0.461747397012223,0.489776125434414
"grassland",0.43,59,58,9163,214,0.216117216117216,0.00628999023967032,0.216117216117216,0.504273504273504,0.302564102564103,0.467599067599068,0.497703165455608
"grassland",0.44,59,55,9166,214,0.216117216117216,0.00596464591692875,0.216117216117216,0.517543859649123,0.304909560723514,0.478302336671435,0.510494303092607
"grassland",0.45,58,53,9168,215,0.212454212454212,0.0057477497017677,0.212454212454212,0.522522522522523,0.302083333333333,0.481210346510493,0.515079574430669
"grassland",0.46,56,45,9175,218,0.204379562043796,0.00488069414316703,0.204379562043796,0.554455445544555,0.298666666666667,0.503703703703704,0.545209176788124
"grassland",0.47,56,40,9180,218,0.204379562043796,0.00433839479392625,0.204379562043796,0.583333333333333,0.302702702702703,0.525966850828729,0.57281750050638
"grassland",0.48,56,40,9180,218,0.204379562043796,0.00433839479392625,0.204379562043796,0.583333333333333,0.302702702702703,0.525966850828729,0.57281750050638
"grassland",0.49,56,39,9180,219,0.203636363636364,0.00423039375203384,0.203636363636364,0.589473684210526,0.302702702702703,0.530362116991643,0.578618925831202
"grassland",0.5,56,37,9182,219,0.203636363636364,0.00401345048269877,0.203636363636364,0.602150537634409,0.304347826086957,0.53998865570051,0.590704960835509
"grassland",0.51,55,36,9183,220,0.2,0.00390497884803124,0.2,0.604395604395604,0.300546448087432,0.540150202195263,0.592533333333333
"grassland",0.52,54,34,9185,221,0.196363636363636,0.00368803557869617,0.196363636363636,0.613636363636364,0.297520661157025,0.545454545454545,0.60099173553719
"grassland",0.53,52,32,9186,224,0.188405797101449,0.00347146886526361,0.188405797101449,0.619047619047619,0.288888888888889,0.545679012345679,0.605348086675888
"grassland",0.54,51,31,9187,225,0.184782608695652,0.00336298546322413,0.184782608695652,0.621951219512195,0.284916201117318,0.545969773299748,0.607715903728174
"grassland",0.55,49,29,9189,227,0.177536231884058,0.00314601865914515,0.177536231884058,0.628205128205128,0.27683615819209,0.546587926509186,0.612803368003962
"grassland",0.56,49,28,9190,227,0.177536231884058,0.00303753525710566,0.177536231884058,0.636363636363636,0.277620396600567,0.552387267904509,0.620486459378134
"grassland",0.57,49,27,9191,227,0.177536231884058,0.00292905185506617,0.177536231884058,0.644736842105263,0.278409090909091,0.558310991957105,0.628364652107669
"grassland",0.58,49,26,9192,227,0.177536231884058,0.00282056845302669,0.177536231884058,0.653333333333333,0.279202279202279,0.564363143631436,0.636445473251029
"grassland",0.59,49,23,9195,227,0.177536231884058,0.00249511824690822,0.177536231884058,0.680555555555556,0.281609195402299,0.583333333333333,0.661985018726592
"grassland",0.6,49,22,9195,228,0.176895306859206,0.00238689378322665,0.176895306859206,0.690140845070423,0.281609195402299,0.589525831564048,0.67086891690389
"grassland",0.61,49,20,9197,228,0.176895306859206,0.00216990343929695,0.176895306859206,0.710144927536232,0.283236994219653,0.603186097031137,0.689563884631462
"grassland",0.62,49,19,9198,228,0.176895306859206,0.0020614082673321,0.176895306859206,0.720588235294118,0.284057971014493,0.61025641025641,0.699307616221563
"grassland",0.63,49,18,9199,228,0.176895306859206,0.00195291309536726,0.176895306859206,0.73134328358209,0.284883720930233,0.617494440326168,0.709330657875878
