"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.1,369,448,38274,683,0.350760456273764,0.0115696503279789,0.350760456273764,0.451652386780906,0.394863563402889,0.444137638062872,0.450369779582367,0.33039000791578,0.144218632284301,0.00204636093221655
0.11,364,398,38323,689,0.345679012345679,0.0102786601585703,0.345679012345679,0.477690288713911,0.401101928374656,0.46719516798792,0.475890903913117,0.348261691043225,0.141334914831335,0.00184536085274108
0.12,356,351,38368,699,0.337440758293839,0.00906531676954467,0.337440758293839,0.503536067892503,0.404086265607264,0.489366863426862,0.501094000418089,0.374092362219993,0.138206705357162,0.00165805189158076
0.13,341,307,38410,716,0.322611163670766,0.00792933336777126,0.322611163670766,0.526234567901235,0.4,0.507396061269146,0.522966427259061,0.385865051643825,0.134798900623844,0.00155913695147193
0.14,334,258,38456,726,0.315094339622641,0.00666425582476623,0.315094339622641,0.564189189189189,0.404358353510896,0.539118875807064,0.559807500829738,0.402924080268543,0.132165199340087,0.00143762400228867
0.15,327,228,38483,736,0.307619943555974,0.00588979876520886,0.307619943555974,0.589189189189189,0.404202719406675,0.559086794729961,0.583897600905185,0.417302118221095,0.130475556187137,0.00128599360185108
0.16,319,210,38501,744,0.300094073377234,0.00542481465216605,0.300094073377234,0.603024574669187,0.400753768844221,0.569224309856198,0.597057242925708,0.425230971899498,0.12900566708079,0.00125874871245884
0.17,313,200,38510,751,0.294172932330827,0.0051666236114699,0.294172932330827,0.610136452241715,0.396956246036779,0.573878343399482,0.60371629363685,0.435755176923935,0.126233342249085,0.00123478095938232
0.18,310,182,38526,756,0.290806754221388,0.00470187041438462,0.290806754221388,0.630081300813008,0.397946084724005,0.589617364063549,0.622886245175666,0.441506558246319,0.12391149317581,0.00117654317434915
0.19,305,165,38541,763,0.285580524344569,0.00426290497597272,0.285580524344569,0.648936170212766,0.396618985695709,0.603749417792268,0.640862944162437,0.458820839681045,0.122143676033518,0.00109942239589168
0.2,299,154,38552,769,0.279962546816479,0.00397871131090787,0.279962546816479,0.660044150110375,0.393162393162393,0.611231361231361,0.651289682539683,0.469037193325693,0.120431525777464,0.00104668657508001
0.21,294,140,38565,775,0.275023386342376,0.00361710373336778,0.275023386342376,0.67741935483871,0.391217564870259,0.623736428304006,0.667746070296161,0.481834561500175,0.118778850827496,0.00101203296233903
0.22,287,130,38574,783,0.268224299065421,0.00335882596114097,0.268224299065421,0.688249400479616,0.386012104909213,0.630198915009042,0.677741407528642,0.484601470065338,0.116669706898702,0.0010032352312441
0.23,283,120,38584,787,0.264485981308411,0.00310045473336089,0.264485981308411,0.702233250620347,0.384249830278344,0.639930832668263,0.690911288373217,0.501319293815371,0.115503332319683,0.000956696688848458
0.24,279,116,38588,791,0.260747663551402,0.00299710624224886,0.260747663551402,0.706329113924051,0.380887372013652,0.641813261163735,0.694577273847671,0.515204403827167,0.114183500711048,0.000942795622198547
0.25,271,105,38599,799,0.253271028037383,0.00271289789169078,0.253271028037383,0.720744680851064,0.374827109266943,0.650155235675981,0.707809671580036,0.536343727240821,0.112795131992284,0.000940380220420603
0.26,269,101,38603,801,0.251401869158879,0.00260954940057875,0.251401869158879,0.727027027027027,0.373611111111111,0.654220314735336,0.713659049120042,0.558935929414042,0.111585465359628,0.000925956504195814
0.27,269,96,38608,801,0.251401869158879,0.00248036378668871,0.251401869158879,0.736986301369863,0.374912891986063,0.661794500723589,0.723156774021826,0.560625767192241,0.110238720625637,0.000845778363482264
0.28,265,93,38611,805,0.247663551401869,0.00240285241835469,0.247663551401869,0.740223463687151,0.371148459383754,0.662694910267726,0.725928939517223,0.560716115718184,0.109364381259519,0.000838012440706608
0.29,263,89,38615,807,0.245794392523364,0.00229950392724266,0.245794392523364,0.747159090909091,0.369901547116737,0.667114294240525,0.732368348497381,0.567980954507055,0.106769956778421,0.000826435806660819
0.3,259,81,38623,811,0.242056074766355,0.0020928069450186,0.242056074766355,0.761764705882353,0.367375886524823,0.676344086021505,0.745908183632734,0.572397767700867,0.105812506915563,0.000808152636945302
0.31,257,75,38629,813,0.24018691588785,0.00193778420835056,0.24018691588785,0.774096385542169,0.366619115549215,0.68458163585083,0.757426320396849,0.583582254707076,0.104257421000747,0.000761620805253513
0.32,253,69,38634,818,0.236227824463119,0.00178280753429967,0.236227824463119,0.785714285714286,0.363244795405599,0.691145749638438,0.76802620901085,0.588025000619605,0.103654775261791,0.000719652447634066
0.33,249,65,38638,822,0.23249299719888,0.00167945637289099,0.23249299719888,0.792993630573248,0.35956678700361,0.694503691550451,0.774506482707647,0.590138903074407,0.102461655647829,0.000697231443452896
0.34,244,61,38642,827,0.227824463118581,0.00157610521148231,0.227824463118581,0.8,0.354651162790698,0.697025709964712,0.780589781761743,0.595519055222236,0.100532202704682,0.000721551583785673
0.35,241,59,38644,830,0.225023342670401,0.00152442963077798,0.225023342670401,0.803333333333333,0.351568198395332,0.69783682507239,0.783399311254868,0.604647329434511,0.0995276345527257,0.000706951500737425
0.36,240,58,38645,831,0.224089635854342,0.00149859184042581,0.224089635854342,0.805369127516778,0.350620891161432,0.698749785922247,0.785202941271744,0.605096777759161,0.0987755732573149,0.000700915592098844
0.37,239,57,38646,832,0.223155929038282,0.00147275405007364,0.223155929038282,0.807432432432432,0.349670811997074,0.69967280867918,0.787030093573734,0.606812285852884,0.0979628454613974,0.000695537002358838
0.38,233,56,38648,837,0.217757009345794,0.00144687887556842,0.217757009345794,0.806228373702422,0.34289919058131,0.695644538110292,0.785218551885219,0.606957998030967,0.0967471228944748,0.000706434497393927
0.39,230,54,38650,840,0.214953271028037,0.0013952046300124,0.214953271028037,0.809859154929577,0.3397341211226,0.696473102956893,0.788259246691551,0.61592649279936,0.0956697927010791,0.000714259201539609
0.4,227,51,38653,843,0.21214953271028,0.00131769326167838,0.21214953271028,0.816546762589928,0.336795252225519,0.699347589706415,0.794146172497402,0.627461989344353,0.0947281646065914,0.000716152865278046
0.41,225,49,38655,845,0.210280373831776,0.00126601901612236,0.210280373831776,0.821167883211679,0.334821428571429,0.701320132013201,0.798208640674394,0.637418555286005,0.093974103985381,0.000681286891152751
0.42,224,49,38655,846,0.209345794392523,0.00126601901612236,0.209345794392523,0.82051282051282,0.333581533879375,0.700257447591026,0.797462107860416,0.638111171998442,0.0932702207306273,0.000683339860373129
