"recording_id","station_id","recording_date","recording_time","recording_file_path","annotation_file_path","ARU","file_name","local_directory","server_directory_name","server_directory_URL","hard_drive_directory","second_recording","third_recording","fourth_recording","commune","lon","lat","recorder","habitat","comment","altitude","week_number","hard_drive_recording_file_path","hard_drive_second_recording_file_path","hard_drive_third_recording_file_path","hard_drive_fourth_recording_file_path"
60,208,2019-06-17,"13:00:00","Aurignac/208/20190617_130000.wav","Aurignac/208/20190617_130000_labels.txt","Audiomoth","20190617_130000.wav","../Recordings/Selected/Aurignac/208","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/208","20190617_140000.wav","20190617_150000.wav","20190617_160000.wav","Boussan",0.881031880817102,43.2560357965159,"AMG","grassland","dry grassland",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/208/20190617_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/208/20190617_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/208/20190617_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/208/20190617_160000.wav"
61,211,2021-06-09,"00:00:00","Aurignac/211/S4A10954_20210609_000000.wav","Aurignac/211/S4A10954_20210609_000000_labels.txt","SM4","S4A10954_20210609_000000.wav","../Recordings/Selected/Aurignac/211","211 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F211%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211","S4A10954_20210609_010000.wav","S4A10954_20210609_020000.wav","S4A10954_20210609_030000.wav","Benque",0.899472126563065,43.2560254485021,"SM4C","crop","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_030000.wav"
62,211,2021-06-09,"07:00:00","Aurignac/211/S4A10954_20210609_070000.wav","Aurignac/211/S4A10954_20210609_070000_labels.txt","SM4","S4A10954_20210609_070000.wav","../Recordings/Selected/Aurignac/211","211 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F211%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211","S4A10954_20210609_080000.wav","S4A10954_20210609_090000.wav","S4A10954_20210609_100000.wav","Benque",0.899472126563065,43.2560254485021,"SM4C","crop","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_100000.wav"
63,211,2021-06-09,"13:00:00","Aurignac/211/S4A10954_20210609_130000.wav","Aurignac/211/S4A10954_20210609_130000_labels.txt","SM4","S4A10954_20210609_130000.wav","../Recordings/Selected/Aurignac/211","211 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F211%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211","S4A10954_20210609_140000.wav","S4A10954_20210609_150000.wav","S4A10954_20210609_160000.wav","Benque",0.899472126563065,43.2560254485021,"SM4C","crop","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/211/S4A10954_20210609_160000.wav"
64,212,2021-06-09,"00:00:00","Aurignac/212/S4A10922_20210609_000000.wav","Aurignac/212/S4A10922_20210609_000000_labels.txt","SM4","S4A10922_20210609_000000.wav","../Recordings/Selected/Aurignac/212","212 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F212%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212","S4A10922_20210609_010000.wav","S4A10922_20210609_020000.wav","S4A10922_20210609_030000.wav","Benque",0.905618926854974,43.2560213338877,"SM4B","mosaic","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_030000.wav"
65,212,2021-06-09,"07:00:00","Aurignac/212/S4A10922_20210609_070000.wav","Aurignac/212/S4A10922_20210609_070000_labels.txt","SM4","S4A10922_20210609_070000.wav","../Recordings/Selected/Aurignac/212","212 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F212%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212","S4A10922_20210609_080000.wav","S4A10922_20210609_090000.wav","S4A10922_20210609_100000.wav","Benque",0.905618926854974,43.2560213338877,"SM4B","mosaic","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_100000.wav"
66,212,2021-06-09,"13:00:00","Aurignac/212/S4A10922_20210609_130000.wav","Aurignac/212/S4A10922_20210609_130000_labels.txt","SM4","S4A10922_20210609_130000.wav","../Recordings/Selected/Aurignac/212","212 a faire/Data","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F212%20a%20faire%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212","S4A10922_20210609_140000.wav","S4A10922_20210609_150000.wav","S4A10922_20210609_160000.wav","Benque",0.905618926854974,43.2560213338877,"SM4B","mosaic","",NA,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/212/S4A10922_20210609_160000.wav"
67,217,2019-06-19,"00:00:00","Aurignac/217/S4A10954_20190619_000000.wav","Aurignac/217/S4A10954_20190619_000000_labels.txt","SM4","S4A10954_20190619_000000.wav","../Recordings/Selected/Aurignac/217","4 SM4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F4%20SM4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217","S4A10954_20190619_010000.wav","S4A10954_20190619_020000.wav","S4A10954_20190619_030000.wav","Bachas",0.936352939105806,43.2559954839123,"SM4D","wood","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_030000.wav"
68,217,2019-06-19,"07:00:00","Aurignac/217/S4A10954_20190619_070000.wav","Aurignac/217/S4A10954_20190619_070000_labels.txt","SM4","S4A10954_20190619_070000.wav","../Recordings/Selected/Aurignac/217","4 SM4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F4%20SM4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217","S4A10954_20190619_080000.wav","S4A10954_20190619_090000.wav","S4A10954_20190619_100000.wav","Bachas",0.936352939105806,43.2559954839123,"SM4D","wood","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_100000.wav"
69,217,2019-06-19,"13:00:00","Aurignac/217/S4A10954_20190619_130000.wav","Aurignac/217/S4A10954_20190619_130000_labels.txt","SM4","S4A10954_20190619_130000.wav","../Recordings/Selected/Aurignac/217","4 SM4 juin eoux","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2F4%20SM4%20juin%20eoux","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217","S4A10954_20190619_120000.wav","S4A10954_20190619_110000.wav","S4A10954_20190619_100000.wav","Bachas",0.936352939105806,43.2559954839123,"SM4D","wood","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_120000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_110000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/217/S4A10954_20190619_100000.wav"
70,23,2020-05-28,"13:00:00","Aurignac/23/20200528_130000.wav","Aurignac/23/20200528_130000_labels.txt","Audiomoth","20200528_130000.wav","../Recordings/Selected/Aurignac/23","Aurignac Audio 2020 AMTH 23","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTH%2023","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23","20200528_140000.wav","20200528_150000.wav","20200528_160000.wav","Saint-André",0.844159887942429,43.2919892449689,"AMH","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200528_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200528_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200528_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200528_160000.wav"
71,23,2020-05-29,"00:00:00","Aurignac/23/20200529_000000.wav","Aurignac/23/20200529_000000_labels.txt","Audiomoth","20200529_000000.wav","../Recordings/Selected/Aurignac/23","Aurignac Audio 2020 AMTH 23","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTH%2023","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23","20200529_010000.wav","20200529_020000.wav","20200529_030000.wav","Saint-André",0.844159887942429,43.2919892449689,"AMH","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_030000.wav"
72,23,2020-05-29,"07:00:00","Aurignac/23/20200529_070000.wav","Aurignac/23/20200529_070000_labels.txt","Audiomoth","20200529_070000.wav","../Recordings/Selected/Aurignac/23","Aurignac Audio 2020 AMTH 23","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20AMTH%2023","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23","20200529_080000.wav","20200529_090000.wav","20200529_100000.wav","Saint-André",0.844159887942429,43.2919892449689,"AMH","wood","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/23/20200529_100000.wav"
73,239,2020-05-29,"00:00:00","Aurignac/239/S4A10922_20200529_000000.wav","Aurignac/239/S4A10922_20200529_000000_labels.txt","SM4","S4A10922_20200529_000000.wav","../Recordings/Selected/Aurignac/239","Aurignac Audio 2020 SM4B 109 239","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4B%20109%20239","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239","S4A10922_20200529_010000.wav","S4A10922_20200529_020000.wav","S4A10922_20200529_030000.wav","Benque",0.911759357864793,43.2515241573797,"SM4B","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_030000.wav"
74,239,2020-05-29,"07:00:00","Aurignac/239/S4A10922_20200529_070000.wav","Aurignac/239/S4A10922_20200529_070000_labels.txt","SM4","S4A10922_20200529_070000.wav","../Recordings/Selected/Aurignac/239","Aurignac Audio 2020 SM4B 109 239","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4B%20109%20239","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239","S4A10922_20200529_080000.wav","S4A10922_20200529_090000.wav","S4A10922_20200529_100000.wav","Benque",0.911759357864793,43.2515241573797,"SM4B","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_100000.wav"
75,239,2020-05-29,"13:00:00","Aurignac/239/S4A10922_20200529_130000.wav","Aurignac/239/S4A10922_20200529_130000_labels.txt","SM4","S4A10922_20200529_130000.wav","../Recordings/Selected/Aurignac/239","Aurignac Audio 2020 SM4B 109 239","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAurignac%20Audio%202020%20SM4B%20109%20239","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239","S4A10922_20200529_140000.wav","S4A10922_20200529_150000.wav","S4A10922_20200529_160000.wav","Benque",0.911759357864793,43.2515241573797,"SM4B","mosaic","",NA,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/239/S4A10922_20200529_160000.wav"
76,241,2019-06-19,"00:00:00","Aurignac/241/20190619_000000.wav","Aurignac/241/20190619_000000_labels.txt","Audiomoth","20190619_000000.wav","../Recordings/Selected/Aurignac/241","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241","20190619_010000.wav","20190619_020000.wav","20190619_030000.wav","Benque",0.924052003849167,43.2515141708998,"AMG","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_030000.wav"
77,241,2019-06-19,"07:00:00","Aurignac/241/20190619_070000.wav","Aurignac/241/20190619_070000_labels.txt","Audiomoth","20190619_070000.wav","../Recordings/Selected/Aurignac/241","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241","20190619_080000.wav","20190619_090000.wav","20190619_100000.wav","Benque",0.924052003849167,43.2515141708998,"AMG","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_100000.wav"
78,241,2019-06-19,"13:00:00","Aurignac/241/20190619_130000.wav","Aurignac/241/20190619_130000_labels.txt","Audiomoth","20190619_130000.wav","../Recordings/Selected/Aurignac/241","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241","20190619_140000.wav","20190619_150000.wav","20190619_160000.wav","Benque",0.924052003849167,43.2515141708998,"AMG","grassland","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/241/20190619_160000.wav"
79,256,2019-05-13,"13:00:00","Aurignac/256/20190513_130000.wav","Aurignac/256/20190513_130000_labels.txt","Audiomoth","20190513_130000.wav","../Recordings/Selected/Aurignac/256","Audiomoth_B_256_252_13-15mai","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_B_256_252_13-15mai","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256","20190513_140000.wav","20190513_150000.wav","20190513_160000.wav","Cassagnabère-Tournas",0.801128751470168,43.2470587358712,"AMB","grassland","wet meadow",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190513_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190513_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190513_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190513_160000.wav"
80,256,2019-05-14,"00:00:00","Aurignac/256/20190514_000000.wav","Aurignac/256/20190514_000000_labels.txt","Audiomoth","20190514_000000.wav","../Recordings/Selected/Aurignac/256","Audiomoth_B_256_252_13-15mai","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_B_256_252_13-15mai","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256","20190514_010000.wav","20190514_020000.wav","20190514_030000.wav","Cassagnabère-Tournas",0.801128751470168,43.2470587358712,"AMB","grassland","wet meadow",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_030000.wav"
81,256,2019-05-14,"07:00:00","Aurignac/256/20190514_070000.wav","Aurignac/256/20190514_070000_labels.txt","Audiomoth","20190514_070000.wav","../Recordings/Selected/Aurignac/256","Audiomoth_B_256_252_13-15mai","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_B_256_252_13-15mai","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256","20190514_080000.wav","20190514_090000.wav","20190514_100000.wav","Cassagnabère-Tournas",0.801128751470168,43.2470587358712,"AMB","grassland","wet meadow",NA,20,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/256/20190514_100000.wav"
82,266,2019-06-18,"00:00:00","Aurignac/266/20190618_000000.wav","Aurignac/266/20190618_000000_labels.txt","Audiomoth","20190618_000000.wav","../Recordings/Selected/Aurignac/266","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266","20190618_010000.wav","20190618_020000.wav","20190618_030000.wav","Boussan",0.862586603477119,43.247057591652,"AMG","mosaic","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_030000.wav"
83,266,2019-06-18,"07:00:00","Aurignac/266/20190618_070000.wav","Aurignac/266/20190618_070000_labels.txt","Audiomoth","20190618_070000.wav","../Recordings/Selected/Aurignac/266","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266","20190618_080000.wav","20190618_090000.wav","20190618_100000.wav","Boussan",0.862586603477119,43.247057591652,"AMG","mosaic","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_070000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_080000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_090000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_100000.wav"
84,266,2019-06-18,"13:00:00","Aurignac/266/20190618_130000.wav","Aurignac/266/20190618_130000_labels.txt","Audiomoth","20190618_130000.wav","../Recordings/Selected/Aurignac/266","Audiomoth_3_16-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_3_16-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266","20190618_140000.wav","20190618_150000.wav","20190618_160000.wav","Boussan",0.862586603477119,43.247057591652,"AMG","mosaic","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_130000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_140000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_150000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/266/20190618_160000.wav"
85,272,2019-06-19,"00:00:00","Aurignac/272/20190619_000000.wav","Aurignac/272/20190619_000000_labels.txt","Audiomoth","20190619_000000.wav","../Recordings/Selected/Aurignac/272","Audiomoth_4_17-20juin","https://nextcloud.inrae.fr/s/MzeqsR82M8BiC2R?path=%2FAudiomoth_4_17-20juin","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/272","20190619_010000.wav","20190619_020000.wav","20190619_030000.wav","Benque",0.899461300405976,43.2470400399807,"AMH","crop","",NA,25,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/272/20190619_000000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/272/20190619_010000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/272/20190619_020000.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/Aurignac/272/20190619_030000.wav"
