"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"alpine meadow",0.1,55,69,8263,73,0.4296875,0.00828132501200192,0.4296875,0.443548387096774,0.436507936507936,0.442708333333333,0.443406768837803
"alpine meadow",0.11,54,65,8267,74,0.421875,0.00780124819971195,0.421875,0.453781512605042,0.437246963562753,0.451771653543307,0.453441968739608
"alpine meadow",0.12,54,56,8276,74,0.421875,0.00672107537205953,0.421875,0.490909090909091,0.453781512605042,0.486228813559322,0.490115025161754
"alpine meadow",0.13,53,47,8285,75,0.4140625,0.00564090254440711,0.4140625,0.53,0.464912280701754,0.521412037037037,0.528534755134281
"alpine meadow",0.14,51,42,8290,77,0.3984375,0.00504080652904465,0.3984375,0.548387096774194,0.461538461538462,0.536509900990099,0.546351294017819
"alpine meadow",0.15,50,41,8291,78,0.390625,0.00492078732597216,0.390625,0.549450549450549,0.45662100456621,0.536616161616162,0.547247507585609
"alpine meadow",0.16,49,38,8294,79,0.3828125,0.00456072971675468,0.3828125,0.563218390804598,0.455813953488372,0.548026315789474,0.560602628001812
"alpine meadow",0.17,49,37,8295,79,0.3828125,0.00444071051368219,0.3828125,0.569767441860465,0.457943925233645,0.553856382978723,0.567025664527956
"alpine meadow",0.18,49,35,8296,80,0.37984496124031,0.00420117632937222,0.37984496124031,0.583333333333333,0.460093896713615,0.56551255940258,0.580255598546137
"alpine meadow",0.19,48,33,8298,81,0.372093023255814,0.00396110911055095,0.372093023255814,0.592592592592593,0.457142857142857,0.572631578947368,0.589135982500911
"alpine meadow",0.2,47,32,8299,82,0.364341085271318,0.00384107550114032,0.364341085271318,0.594936708860759,0.451923076923077,0.573582196697775,0.591231784780172
"alpine meadow",0.21,47,29,8302,82,0.364341085271318,0.00348097467290841,0.364341085271318,0.618421052631579,0.458536585365854,0.594052044609665,0.614180359684306
"alpine meadow",0.22,47,24,8307,82,0.364341085271318,0.00288080662585524,0.364341085271318,0.661971830985915,0.47,0.631620553359684,0.656660672292157
"alpine meadow",0.23,47,21,8310,82,0.364341085271318,0.00252070579762333,0.364341085271318,0.691176470588235,0.477157360406091,0.656532456861134,0.685091643815847
"alpine meadow",0.24,46,20,8311,83,0.356589147286822,0.0024006721882127,0.356589147286822,0.696969696969697,0.471794871794872,0.659915611814346,0.690444345370783
"alpine meadow",0.25,44,15,8316,85,0.341085271317829,0.00180050414115952,0.341085271317829,0.745762711864407,0.468085106382979,0.697110904007456,0.73710399734616
"alpine meadow",0.26,44,15,8316,85,0.341085271317829,0.00180050414115952,0.341085271317829,0.745762711864407,0.468085106382979,0.697110904007456,0.73710399734616
"alpine meadow",0.27,44,15,8316,85,0.341085271317829,0.00180050414115952,0.341085271317829,0.745762711864407,0.468085106382979,0.697110904007456,0.73710399734616
"alpine meadow",0.28,44,15,8316,85,0.341085271317829,0.00180050414115952,0.341085271317829,0.745762711864407,0.468085106382979,0.697110904007456,0.73710399734616
"alpine meadow",0.29,44,14,8317,85,0.341085271317829,0.00168047053174889,0.341085271317829,0.758620689655172,0.470588235294118,0.707663197729423,0.749536178107607
