Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	comnig1	Common Nightingale	0.1663
2	Spectrogram 1	1	4.0	7.0	150	15000	comnig1	Common Nightingale	0.4559
3	Spectrogram 1	1	5.0	8.0	150	15000	comnig1	Common Nightingale	0.6021
4	Spectrogram 1	1	14.0	17.0	150	15000	comnig1	Common Nightingale	0.4778
5	Spectrogram 1	1	15.0	18.0	150	15000	comnig1	Common Nightingale	0.6640
6	Spectrogram 1	1	16.0	19.0	150	15000	comnig1	Common Nightingale	0.6996
7	Spectrogram 1	1	20.0	23.0	150	15000	comnig1	Common Nightingale	0.3753
8	Spectrogram 1	1	21.0	24.0	150	15000	comnig1	Common Nightingale	0.5503
9	Spectrogram 1	1	32.0	35.0	150	15000	comnig1	Common Nightingale	0.9500
10	Spectrogram 1	1	33.0	36.0	150	15000	comnig1	Common Nightingale	0.9497
11	Spectrogram 1	1	34.0	37.0	150	15000	comnig1	Common Nightingale	0.7278
