Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	shttre1	Short-toed Treecreeper	0.1405
2	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.5095
3	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.1726
4	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.2673
5	Spectrogram 1	1	21.0	24.0	150	15000	webwar1	Western Bonelli's Warbler	0.1341
6	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.5967
7	Spectrogram 1	1	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.9890
8	Spectrogram 1	1	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.9321
9	Spectrogram 1	1	36.0	39.0	150	15000	melwar1	Melodious Warbler	0.5919
10	Spectrogram 1	1	39.0	42.0	150	15000	melwar1	Melodious Warbler	0.9401
11	Spectrogram 1	1	42.0	45.0	150	15000	melwar1	Melodious Warbler	0.5086
12	Spectrogram 1	1	45.0	48.0	150	15000	melwar1	Melodious Warbler	0.4603
13	Spectrogram 1	1	48.0	51.0	150	15000	melwar1	Melodious Warbler	0.5257
14	Spectrogram 1	1	54.0	57.0	150	15000	webwar1	Western Bonelli's Warbler	0.1237
15	Spectrogram 1	1	57.0	60.0	150	15000	melwar1	Melodious Warbler	0.1912
