Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eutkne1	Eurasian Thick-knee	0.1219
2	Spectrogram 1	1	2.0	5.0	150	15000	comnig1	Common Nightingale	0.2880
3	Spectrogram 1	1	6.0	9.0	150	15000	eubeat1	European Bee-eater	0.1547
4	Spectrogram 1	1	8.0	11.0	150	15000	comnig1	Common Nightingale	0.1500
5	Spectrogram 1	1	8.0	11.0	150	15000	eubeat1	European Bee-eater	0.1326
6	Spectrogram 1	1	10.0	13.0	150	15000	eubeat1	European Bee-eater	0.2688
7	Spectrogram 1	1	12.0	15.0	150	15000	eubeat1	European Bee-eater	0.1257
8	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.1194
9	Spectrogram 1	1	18.0	21.0	150	15000	comqua1	Common Quail	0.2565
10	Spectrogram 1	1	18.0	21.0	150	15000	grrwar1	Great Reed Warbler	0.1001
11	Spectrogram 1	1	24.0	27.0	150	15000	eubeat1	European Bee-eater	0.1075
12	Spectrogram 1	1	30.0	33.0	150	15000	comnig1	Common Nightingale	0.2448
13	Spectrogram 1	1	30.0	33.0	150	15000	grrwar1	Great Reed Warbler	0.1321
14	Spectrogram 1	1	32.0	35.0	150	15000	eubeat1	European Bee-eater	0.1220
15	Spectrogram 1	1	34.0	37.0	150	15000	comnig1	Common Nightingale	0.2851
16	Spectrogram 1	1	36.0	39.0	150	15000	comnig1	Common Nightingale	0.1845
