Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	corbun1	Corn Bunting	0.8471
2	Spectrogram 1	1	0	3.0	150	15000	wooshr1	Woodchat Shrike	0.1016
3	Spectrogram 1	1	6.0	9.0	150	15000	corbun1	Corn Bunting	0.3964
4	Spectrogram 1	1	6.0	9.0	150	15000	wooshr1	Woodchat Shrike	0.3026
5	Spectrogram 1	1	6.0	9.0	150	15000	callar1	Calandra Lark	0.1206
6	Spectrogram 1	1	9.0	12.0	150	15000	corbun1	Corn Bunting	0.2302
7	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.4614
8	Spectrogram 1	1	21.0	24.0	150	15000	corbun1	Corn Bunting	0.1478
9	Spectrogram 1	1	24.0	27.0	150	15000	corbun1	Corn Bunting	0.4113
10	Spectrogram 1	1	24.0	27.0	150	15000	wooshr1	Woodchat Shrike	0.1068
11	Spectrogram 1	1	27.0	30.0	150	15000	corbun1	Corn Bunting	0.1871
12	Spectrogram 1	1	27.0	30.0	150	15000	wooshr1	Woodchat Shrike	0.1186
13	Spectrogram 1	1	30.0	33.0	150	15000	blutit	Eurasian Blue Tit	0.1559
14	Spectrogram 1	1	36.0	39.0	150	15000	corbun1	Corn Bunting	0.5550
15	Spectrogram 1	1	39.0	42.0	150	15000	corbun1	Corn Bunting	0.7966
16	Spectrogram 1	1	42.0	45.0	150	15000	corbun1	Corn Bunting	0.1416
17	Spectrogram 1	1	45.0	48.0	150	15000	corbun1	Corn Bunting	0.2135
18	Spectrogram 1	1	51.0	54.0	150	15000	corbun1	Corn Bunting	0.7077
19	Spectrogram 1	1	54.0	57.0	150	15000	corbun1	Corn Bunting	0.2914
20	Spectrogram 1	1	57.0	60.0	150	15000	corbun1	Corn Bunting	0.1088
