Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	lottit1	Long-tailed Tit	0.3355
2	Spectrogram 1	1	3.0	6.0	150	15000	lottit1	Long-tailed Tit	0.4253
3	Spectrogram 1	1	4.0	7.0	150	15000	lottit1	Long-tailed Tit	0.6050
4	Spectrogram 1	1	5.0	8.0	150	15000	lottit1	Long-tailed Tit	0.3427
5	Spectrogram 1	1	7.0	10.0	150	15000	eugori2	Eurasian Golden Oriole	0.1006
6	Spectrogram 1	1	8.0	11.0	150	15000	eugori2	Eurasian Golden Oriole	0.1480
7	Spectrogram 1	1	8.0	11.0	150	15000	comnig1	Common Nightingale	0.1285
8	Spectrogram 1	1	8.0	11.0	150	15000	combuz1	Common Buzzard	0.1254
9	Spectrogram 1	1	8.0	11.0	150	15000	stodov1	Stock Dove	0.1175
10	Spectrogram 1	1	8.0	11.0	150	15000	comcuc	Common Cuckoo	0.1024
11	Spectrogram 1	1	8.0	11.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1019
12	Spectrogram 1	1	9.0	12.0	150	15000	eupfly1	European Pied Flycatcher	0.1402
13	Spectrogram 1	1	9.0	12.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1219
14	Spectrogram 1	1	9.0	12.0	150	15000	stodov1	Stock Dove	0.1215
15	Spectrogram 1	1	9.0	12.0	150	15000	eugori2	Eurasian Golden Oriole	0.1169
16	Spectrogram 1	1	9.0	12.0	150	15000	blawoo1	Black Woodpecker	0.1035
17	Spectrogram 1	1	9.0	12.0	150	15000	combuz1	Common Buzzard	0.1006
18	Spectrogram 1	1	10.0	13.0	150	15000	eupfly1	European Pied Flycatcher	0.1902
19	Spectrogram 1	1	10.0	13.0	150	15000	eurrob1	European Robin	0.1653
20	Spectrogram 1	1	10.0	13.0	150	15000	eurspa1	Eurasian Sparrowhawk	0.1436
21	Spectrogram 1	1	10.0	13.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1364
22	Spectrogram 1	1	10.0	13.0	150	15000	martit2	Marsh Tit	0.1259
23	Spectrogram 1	1	10.0	13.0	150	15000	stodov1	Stock Dove	0.1090
24	Spectrogram 1	1	10.0	13.0	150	15000	eurtre1	Eurasian Treecreeper	0.1063
25	Spectrogram 1	1	10.0	13.0	150	15000	comnig1	Common Nightingale	0.1032
26	Spectrogram 1	1	12.0	15.0	150	15000	comnig1	Common Nightingale	0.1257
27	Spectrogram 1	1	13.0	16.0	150	15000	comnig1	Common Nightingale	0.1848
28	Spectrogram 1	1	14.0	17.0	150	15000	comnig1	Common Nightingale	0.2965
29	Spectrogram 1	1	14.0	17.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.2427
30	Spectrogram 1	1	16.0	19.0	150	15000	eurtre1	Eurasian Treecreeper	0.3695
31	Spectrogram 1	1	16.0	19.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.3222
32	Spectrogram 1	1	16.0	19.0	150	15000	blawoo1	Black Woodpecker	0.1519
33	Spectrogram 1	1	16.0	19.0	150	15000	stodov1	Stock Dove	0.1059
34	Spectrogram 1	1	17.0	20.0	150	15000	eurtre1	Eurasian Treecreeper	0.2293
35	Spectrogram 1	1	17.0	20.0	150	15000	spofly1	Spotted Flycatcher	0.1783
36	Spectrogram 1	1	17.0	20.0	150	15000	shttre1	Short-toed Treecreeper	0.1552
37	Spectrogram 1	1	17.0	20.0	150	15000	eurrob1	European Robin	0.1390
38	Spectrogram 1	1	17.0	20.0	150	15000	comcuc	Common Cuckoo	0.1303
39	Spectrogram 1	1	17.0	20.0	150	15000	eugori2	Eurasian Golden Oriole	0.1068
40	Spectrogram 1	1	18.0	21.0	150	15000	eurtre1	Eurasian Treecreeper	0.3438
41	Spectrogram 1	1	18.0	21.0	150	15000	eurrob1	European Robin	0.1681
42	Spectrogram 1	1	18.0	21.0	150	15000	eupfly1	European Pied Flycatcher	0.1031
43	Spectrogram 1	1	19.0	22.0	150	15000	eurrob1	European Robin	0.2228
44	Spectrogram 1	1	19.0	22.0	150	15000	eurtre1	Eurasian Treecreeper	0.1309
45	Spectrogram 1	1	19.0	22.0	150	15000	comnig1	Common Nightingale	0.1292
46	Spectrogram 1	1	19.0	22.0	150	15000	spofly1	Spotted Flycatcher	0.1111
47	Spectrogram 1	1	19.0	22.0	150	15000	eugori2	Eurasian Golden Oriole	0.1029
48	Spectrogram 1	1	21.0	24.0	150	15000	comnig1	Common Nightingale	0.1052
49	Spectrogram 1	1	22.0	25.0	150	15000	comnig1	Common Nightingale	0.2278
50	Spectrogram 1	1	24.0	27.0	150	15000	lottit1	Long-tailed Tit	0.1518
51	Spectrogram 1	1	24.0	27.0	150	15000	comnig1	Common Nightingale	0.1412
52	Spectrogram 1	1	25.0	28.0	150	15000	spofly1	Spotted Flycatcher	0.2323
53	Spectrogram 1	1	25.0	28.0	150	15000	comnig1	Common Nightingale	0.1806
54	Spectrogram 1	1	25.0	28.0	150	15000	eurtre1	Eurasian Treecreeper	0.1452
55	Spectrogram 1	1	25.0	28.0	150	15000	eugori2	Eurasian Golden Oriole	0.1222
56	Spectrogram 1	1	25.0	28.0	150	15000	comcuc	Common Cuckoo	0.1105
