Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.9889
2	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.9831
3	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.9983
4	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.4406
5	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.7392
6	Spectrogram 1	1	39.0	42.0	150	15000	dunnoc1	Dunnock	0.5499
7	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.9589
8	Spectrogram 1	1	48.0	51.0	150	15000	dunnoc1	Dunnock	0.6652
9	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.1284
10	Spectrogram 1	1	51.0	54.0	150	15000	dunnoc1	Dunnock	0.1280
11	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.9959
12	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.1984
