Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comnig1	Common Nightingale	0.4926
2	Spectrogram 1	1	0	3.0	150	15000	eubeat1	European Bee-eater	0.1002
3	Spectrogram 1	1	6.0	9.0	150	15000	comnig1	Common Nightingale	0.7122
4	Spectrogram 1	1	9.0	12.0	150	15000	litowl1	Little Owl	0.1621
5	Spectrogram 1	1	24.0	27.0	150	15000	comnig1	Common Nightingale	0.1186
6	Spectrogram 1	1	27.0	30.0	150	15000	litowl1	Little Owl	0.1302
7	Spectrogram 1	1	33.0	36.0	150	15000	litowl1	Little Owl	0.1072
8	Spectrogram 1	1	36.0	39.0	150	15000	comnig1	Common Nightingale	0.1115
9	Spectrogram 1	1	39.0	42.0	150	15000	graher1	Gray Heron	0.1569
10	Spectrogram 1	1	42.0	45.0	150	15000	comnig1	Common Nightingale	0.1473
11	Spectrogram 1	1	48.0	51.0	150	15000	comnig1	Common Nightingale	0.4107
12	Spectrogram 1	1	51.0	54.0	150	15000	graher1	Gray Heron	0.1048
13	Spectrogram 1	1	57.0	60.0	150	15000	comnig1	Common Nightingale	0.4029
14	Spectrogram 1	1	57.0	60.0	150	15000	eurlin1	Eurasian Linnet	0.1362
15	Spectrogram 1	1	57.0	60.0	150	15000	litowl1	Little Owl	0.1113
