Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	stonec4	European Stonechat	0.2574
2	Spectrogram 1	1	0	3.0	150	15000	eursta	European Starling	0.1511
3	Spectrogram 1	1	0	3.0	150	15000	rebshr1	Red-backed Shrike	0.1070
4	Spectrogram 1	1	0	3.0	150	15000	eutspa	Eurasian Tree Sparrow	0.1062
5	Spectrogram 1	1	3.0	6.0	150	15000	stonec4	European Stonechat	0.2421
6	Spectrogram 1	1	6.0	9.0	150	15000	stonec4	European Stonechat	0.3727
7	Spectrogram 1	1	6.0	9.0	150	15000	comqua1	Common Quail	0.2316
8	Spectrogram 1	1	6.0	9.0	150	15000	melwar1	Melodious Warbler	0.1481
9	Spectrogram 1	1	6.0	9.0	150	15000	grewhi1	Greater Whitethroat	0.1417
10	Spectrogram 1	1	6.0	9.0	150	15000	subwar6	Western Subalpine Warbler	0.1319
11	Spectrogram 1	1	6.0	9.0	150	15000	whisto1	White Stork	0.1038
12	Spectrogram 1	1	9.0	12.0	150	15000	comqua1	Common Quail	0.7425
13	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.3416
14	Spectrogram 1	1	12.0	15.0	150	15000	corbun1	Corn Bunting	0.1210
15	Spectrogram 1	1	12.0	15.0	150	15000	eubeat1	European Bee-eater	0.1122
16	Spectrogram 1	1	15.0	18.0	150	15000	whinch1	Whinchat	0.1066
17	Spectrogram 1	1	15.0	18.0	150	15000	comqua1	Common Quail	0.1053
18	Spectrogram 1	1	15.0	18.0	150	15000	corbun1	Corn Bunting	0.1046
19	Spectrogram 1	1	21.0	24.0	150	15000	garwar1	Garden Warbler	0.1637
20	Spectrogram 1	1	21.0	24.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1341
21	Spectrogram 1	1	21.0	24.0	150	15000	wlwwar	Willow Warbler	0.1132
22	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.1086
23	Spectrogram 1	1	24.0	27.0	150	15000	comcha	Common Chaffinch	0.2099
24	Spectrogram 1	1	24.0	27.0	150	15000	wlwwar	Willow Warbler	0.1161
25	Spectrogram 1	1	24.0	27.0	150	15000	comcuc	Common Cuckoo	0.1071
26	Spectrogram 1	1	24.0	27.0	150	15000	sonthr1	Song Thrush	0.1068
27	Spectrogram 1	1	24.0	27.0	150	15000	cowpig1	Common Wood-Pigeon	0.1053
28	Spectrogram 1	1	27.0	30.0	150	15000	garwar1	Garden Warbler	0.2568
29	Spectrogram 1	1	27.0	30.0	150	15000	grewhi1	Greater Whitethroat	0.2299
30	Spectrogram 1	1	27.0	30.0	150	15000	blackc1	Eurasian Blackcap	0.1675
31	Spectrogram 1	1	27.0	30.0	150	15000	eurlin1	Eurasian Linnet	0.1582
32	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.1518
33	Spectrogram 1	1	27.0	30.0	150	15000	rebshr1	Red-backed Shrike	0.1037
34	Spectrogram 1	1	36.0	39.0	150	15000	grewhi1	Greater Whitethroat	0.1481
35	Spectrogram 1	1	36.0	39.0	150	15000	comred2	Common Redstart	0.1413
36	Spectrogram 1	1	36.0	39.0	150	15000	yellow2	Yellowhammer	0.1310
37	Spectrogram 1	1	36.0	39.0	150	15000	comcha	Common Chaffinch	0.1143
38	Spectrogram 1	1	36.0	39.0	150	15000	garwar1	Garden Warbler	0.1058
39	Spectrogram 1	1	39.0	42.0	150	15000	carcro1	Carrion Crow	0.4285
40	Spectrogram 1	1	42.0	45.0	150	15000	carcro1	Carrion Crow	0.3310
41	Spectrogram 1	1	42.0	45.0	150	15000	eurjac	Eurasian Jackdaw	0.2043
42	Spectrogram 1	1	42.0	45.0	150	15000	eurrol1	European Roller	0.1197
43	Spectrogram 1	1	48.0	51.0	150	15000	corbun1	Corn Bunting	0.1634
44	Spectrogram 1	1	48.0	51.0	150	15000	skylar	Eurasian Skylark	0.1139
45	Spectrogram 1	1	51.0	54.0	150	15000	eutdov	European Turtle-Dove	0.1084
46	Spectrogram 1	1	51.0	54.0	150	15000	eurmag1	Eurasian Magpie	0.1024
47	Spectrogram 1	1	54.0	57.0	150	15000	carcro1	Carrion Crow	0.6399
