Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	coatit2	Coal Tit	0.3036
2	Spectrogram 1	1	0	3.0	150	15000	goldcr1	Goldcrest	0.1117
3	Spectrogram 1	1	0	3.0	150	15000	misthr1	Mistle Thrush	0.1090
4	Spectrogram 1	1	0	3.0	150	15000	eurbul	Eurasian Bullfinch	0.1007
5	Spectrogram 1	1	6.0	9.0	150	15000	goldcr1	Goldcrest	0.1141
6	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.4317
7	Spectrogram 1	1	9.0	12.0	150	15000	coatit2	Coal Tit	0.1326
8	Spectrogram 1	1	9.0	12.0	150	15000	goldcr1	Goldcrest	0.1140
9	Spectrogram 1	1	12.0	15.0	150	15000	dunnoc1	Dunnock	0.1255
10	Spectrogram 1	1	12.0	15.0	150	15000	reebun	Reed Bunting	0.1065
11	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1056
12	Spectrogram 1	1	12.0	15.0	150	15000	goldcr1	Goldcrest	0.1029
13	Spectrogram 1	1	15.0	18.0	150	15000	goldcr1	Goldcrest	0.1106
14	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.7677
15	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.6451
16	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.8190
17	Spectrogram 1	1	30.0	33.0	150	15000	reebun	Reed Bunting	0.1613
18	Spectrogram 1	1	30.0	33.0	150	15000	whinch1	Whinchat	0.1274
19	Spectrogram 1	1	30.0	33.0	150	15000	rebshr1	Red-backed Shrike	0.1146
20	Spectrogram 1	1	30.0	33.0	150	15000	eaywag1	Western Yellow Wagtail	0.1126
21	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.1034
22	Spectrogram 1	1	30.0	33.0	150	15000	stonec4	European Stonechat	0.1022
23	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.4204
24	Spectrogram 1	1	33.0	36.0	150	15000	dunnoc1	Dunnock	0.1187
25	Spectrogram 1	1	33.0	36.0	150	15000	grywag	Gray Wagtail	0.1147
26	Spectrogram 1	1	33.0	36.0	150	15000	reebun	Reed Bunting	0.1023
27	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.4933
28	Spectrogram 1	1	39.0	42.0	150	15000	trepip	Tree Pipit	0.3694
29	Spectrogram 1	1	39.0	42.0	150	15000	martit2	Marsh Tit	0.2465
30	Spectrogram 1	1	42.0	45.0	150	15000	goldcr1	Goldcrest	0.1679
31	Spectrogram 1	1	42.0	45.0	150	15000	firecr1	Common Firecrest	0.1076
32	Spectrogram 1	1	42.0	45.0	150	15000	misthr1	Mistle Thrush	0.1048
33	Spectrogram 1	1	45.0	48.0	150	15000	martit2	Marsh Tit	0.4076
34	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.2774
35	Spectrogram 1	1	45.0	48.0	150	15000	woolar1	Wood Lark	0.1078
36	Spectrogram 1	1	48.0	51.0	150	15000	martit2	Marsh Tit	0.4918
37	Spectrogram 1	1	48.0	51.0	150	15000	trepip	Tree Pipit	0.1946
38	Spectrogram 1	1	48.0	51.0	150	15000	woolar1	Wood Lark	0.1301
39	Spectrogram 1	1	51.0	54.0	150	15000	rebshr1	Red-backed Shrike	0.1250
40	Spectrogram 1	1	51.0	54.0	150	15000	misthr1	Mistle Thrush	0.1200
41	Spectrogram 1	1	51.0	54.0	150	15000	goldcr1	Goldcrest	0.1124
42	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.3697
43	Spectrogram 1	1	54.0	57.0	150	15000	martit2	Marsh Tit	0.1683
44	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.3106
45	Spectrogram 1	1	57.0	60.0	150	15000	martit2	Marsh Tit	0.2095
46	Spectrogram 1	1	57.0	60.0	150	15000	whinch1	Whinchat	0.1403
47	Spectrogram 1	1	57.0	60.0	150	15000	webwar1	Western Bonelli's Warbler	0.1385
