Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	9.0	12.0	150	15000	woolar1	Wood Lark	0.5262
2	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.8532
3	Spectrogram 1	1	21.0	24.0	150	15000	rocbun1	Rock Bunting	0.1275
4	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.5101
5	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.6251
6	Spectrogram 1	1	39.0	42.0	150	15000	rocbun1	Rock Bunting	0.1364
7	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.7288
8	Spectrogram 1	1	48.0	51.0	150	15000	trepip	Tree Pipit	0.2756
9	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.6919
10	Spectrogram 1	1	57.0	60.0	150	15000	trepip	Tree Pipit	0.3335
